"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"230-089-012","4656","Lue","95608","3","3 (2 1)","1762","0.0918","","","Unknown","","142","142","399990.00","396990.00","396990.00","10/26/16","05/01/17","No","0"
"232-0530-021-000","6009","Casa Alegre","95608","3","3 (2 1)","1380","0.0239","1973","","Unknown","","70","70","180000.00","170000.00","165000.00","11/14/16","02/23/17","No","0"
"236-0321-006-0000","6217","Longmont","95608","3","2 (2 0)","1417","0.2326","1970","Updated/Remodeled","Yes","Kitchen 11-15YR","47","47","309900.00","299900.00","280000.00","10/26/16","01/09/17","No","0"
"258-0150-066-0000","3424","Garfield","95608","4-5","4 (3 1)","2724","0.9537","1962","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","186","247","699900.00","679999.00","675000.00","10/28/16","06/15/17","Yes","2"
"230-0143-002-0000","4701","Cameron Ranch","95608","3","3 (2 1)","2472","0.1956","1963","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","76","76","539000.00","499995.00","480000.00","10/28/16","02/14/17","No","0"
"283-0162-011-0000","5621","Clarendon","95608","5","5 (4 1)","3761","0.6600","1969","","Unknown","","47","47","799000.00","799000.00","730000.00","10/29/16","01/25/17","No","0"
"258-0294-007-0000","3834","Maudray","95608","3","2 (2 0)","1920","0.2400","1967","","No","","63","63","360000.00","338000.00","338000.00","11/02/16","02/10/17","No","0"
"271-0131-014-0000","4831","Donnie Lyn","95608","4","2 (2 0)","1967","0.2100","1961","","Unknown","","81","81","430000.00","399950.00","400000.00","11/17/16","03/13/17","No","0"
"273-0111-012-0000","6100","Merry","95608","3","2 (2 0)","1504","0.2847","1975","","No","","6","6","379900.00","379900.00","390000.00","11/03/16","01/05/17","Yes","3"
"245-0222-013-0000","6469","Miles","95608","5","3 (3 0)","1584","0.2600","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","65","65","339998.00","339798.00","335000.00","11/04/16","02/14/17","No","0"
"230-0382-001","5300","Ridgefield","95608","4","2 (2 0)","1503","0.2800","1960","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","88","88","369900.00","327900.00","327000.00","11/04/16","03/29/17","No","0"
"232-0227-022-0000","6229","Madison","95608","3","1 (1 0)","936","0.2000","1958","","No","","70","70","185000.00","195000.00","195000.00","10/16/16","02/01/17","Yes","3"
"272-0020-008-0000","5416","North","95608","3","1 (1 0)","949","0.2400","1958","Fixer","Unknown","","21","21","229000.00","229000.00","219000.00","10/16/16","05/11/17","No","0"
"245-0063-013-0000","6220","Cameo","95608","4","3 (3 0)","2172","0.2994","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","86","86","479000.00","449000.00","425000.00","10/17/16","02/14/17","No","0"
"289-0414-003-0000","4720","Anne","95608","3","3 (2 1)","1855","0.2200","1961","Updated/Remodeled","Yes","Bath 6-10YR","90","90","599900.00","539000.00","530000.00","10/18/16","02/21/17","No","0"
"230-0162-010","4506","Bela","95608","3","2 (2 0)","1413","0.2400","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","72","72","379950.00","374950.00","375000.00","10/19/16","02/03/17","No","0"
"236-0123-012-0000","6044","Denver Drive","95608","3","2 (2 0)","1628","0.1736","1972","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","41","41","359950.00","359950.00","341500.00","11/15/16","02/07/17","No","0"
"282-0251-040-0000","1901","Walnut","95608","5","3 (3 0)","1875","0.2314","1955","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","127","180","389900.00","369000.00","369000.00","11/14/16","04/28/17","Yes","2"
"232-0480-029-0000","6109","Via Casitas","95608","3","3 (2 1)","1380","0.0241","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","15","15","195000.00","195000.00","205500.00","11/29/16","03/10/17","Yes","4"
"230-0402-007-0000","4131","Pueblo","95608","3","2 (2 0)","1488","0.2553","1963","","Unknown","","17","17","335000.00","335000.00","322500.00","11/15/16","01/06/17","No","0"
"232-0332-006","6630","Templeton","95608","3","1 (1 0)","936","0.1800","1958","Updated/Remodeled","Yes","Bed 6-10YR,Kitchen 6-10YR","5","5","248500.00","248500.00","251000.00","11/17/16","01/03/17","Yes","2"
"273-0311-043-0000","3328","Parks","95608","3","3 (2 1)","1870","0.3800","","","Unknown","","223","265","538000.00","499000.00","499000.00","11/17/16","08/22/17","No","0"
"256-0112-009-0000","4920","Foster","95608","3","2 (1 1)","1509","0.3000","1956","","Unknown","","58","58","315000.00","315000.00","310000.00","11/17/16","02/22/17","Yes","2"
"230-0650-014-0000","4448","Hackberry","95608","4","3 (2 1)","2058","0.2500","1974","","No","","14","14","385000.00","385000.00","370000.00","11/18/16","03/02/17","No","0"
"232-0412-003-0000","5738","Parkoaks","95608","3","1 (1 0)","1020","0.1500","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","27","27","270000.00","270000.00","260000.00","11/19/16","01/09/17","No","0"
"272-0290-034-0000","2517","Gunn","95608","4","2 (2 0)","2642","0.3300","2006","","No","","114","114","524900.00","449900.00","445900.00","11/21/16","04/03/17","Yes","2"
"236-0094-022-0000","6047","Winding","95608","3","2 (2 0)","1261","0.2313","1959","","Unknown","","26","26","248000.00","248000.00","248000.00","11/04/16","01/04/17","No","0"
"272-0070-076-0000","3121","Joellen","95608","3","2 (2 0)","1497","0.1579","1989","","No","","24","24","325000.00","325000.00","326000.00","11/05/16","01/20/17","Yes","2"
"271-0253-010-0000","2536","Landwood","95608","3","2 (2 0)","1500","0.2700","1954","","Unknown","","119","119","309750.00","254000.00","243400.00","11/07/16","03/14/17","Yes","8"
"283-0352-005-0000","5424","Bentley","95608","4","3 (2 1)","2315","0.3900","1990","Updated/Remodeled","Yes","Other-Rmks 0-5YR","167","167","750000.00","699000.00","685000.00","11/08/16","05/16/17","Yes","2"
"247-0172-002-0000","4410","Mapel","95608","6","3 (3 0)","3056","0.5900","1954","","No","","171","171","645000.00","599000.00","600000.00","10/25/16","06/06/17","Yes","2"
"282-0330-042-0000","2352","Via Camino","95608","3","3 (2 1)","1380","0.0232","1972","","No","","64","64","223000.00","219000.00","211400.00","11/10/16","03/03/17","Yes","3"
"282-0380-030-0000","4950","Thor","95608","4","3 (3 0)","2403","0.1900","1978","","No","","77","77","424000.00","395000.00","360000.00","11/10/16","04/13/17","No","0"
"247-0200-051-0000","6900","Lisa Marie","95608","3","2 (2 0)","1822","0.2204","1971","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 6-10YR","42","42","479900.00","479900.00","483500.00","12/01/16","02/21/17","Yes","2"
"260-0331-030-0010","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","Updated/Remodeled","Yes","Other-Rmks 6-10YR","35","35","155000.00","155000.00","165000.00","11/28/16","04/19/17","Yes","2"
"258-0310-021-0000","3917","Mona Park","95608","4","2 (2 0)","2115","0.1969","2002","Updated/Remodeled","Yes","Other-Rmks 0-5YR","39","99","389000.00","389000.00","385000.00","12/01/16","02/01/17","","0"
"236-0051-019-0000","5931","Helva","95608","3","2 (2 0)","1340","0.2400","1966","Updated/Remodeled","Yes","Other-Rmks 0-5YR","42","42","339900.00","299900.00","299000.00","12/01/16","02/17/17","Yes","2"
"236-0283-006-0000","5013","Crestview","95608","3","2 (2 0)","1738","0.2176","1967","","Unknown","","20","20","359000.00","359000.00","370000.00","12/01/16","02/08/17","Yes","3"
"272-0220-006-0000","2749","Garfield","95608","4","2 (2 0)","1486","0.2727","1954","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 0-5YR","37","37","349900.00","349900.00","340000.00","12/03/16","02/08/17","Yes","3"
"272-0190-003-0000","2828","Garfield","95608","4","2 (2 0)","1377","0.2031","1954","Updated/Remodeled","Yes","Bath 6-10YR,Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","45","45","335250.00","329500.00","329500.00","12/05/16","02/24/17","No","0"
"258-0202-003-0000","5260","Grant","95608","4","2 (2 0)","1747","0.2700","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","95","95","429000.00","405000.00","395000.00","12/06/16","04/17/17","No","0"
"283-0081-007-0000","2338","Gunn","95608","3","2 (2 0)","1419","0.4300","2000","","Unknown","","7","7","325000.00","325000.00","325000.00","12/07/16","01/18/17","No","0"
"232-0225-017-0000","5448","Edgerly","95608","3","1 (1 0)","1260","0.1200","1966","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","45","45","264500.00","264500.00","250000.00","12/09/16","02/14/17","No","0"
"283-0083-001-0000","2348","Calumet","95608","3","2 (2 0)","1425","0.2300","1958","Updated/Remodeled","Yes","Bath 6-10YR","2","2","349000.00","349000.00","338000.00","11/21/16","01/04/17","No","0"
"289-0092-008-0000","1548","Menlo","95608","4","4 (4 0)","3995","0.8200","1998","","No","","125","125","1100000.00","1100000.00","998000.00","11/23/16","06/05/17","No","0"
"258-0191-021-0000","3931","Maudray","95608","3","2 (2 0)","1782","0.3100","1961","","No","","5","5","359500.00","369000.00","367500.00","02/01/17","04/06/17","Yes","11"
"245-0320-027-0000","6342","Mineral","95608","4","3 (3 0)","2500","0.2252","1991","Updated/Remodeled","Yes","Kitchen 6-10YR","56","56","624000.00","624000.00","586000.00","11/23/16","02/10/17","No","0"
"282-0302-006-0000","2040","Santa Lucia","95608","3","2 (2 0)","1771","0.2520","1964","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","65","65","399000.00","399999.00","380000.00","11/26/16","03/17/17","Yes","2"
"232-0226-009-0000","5416","Earnell","95608","3","2 (2 0)","1263","0.1600","1958","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","9","49","260000.00","260000.00","260000.00","11/28/16","01/09/17","No","0"
"282-0105-002-0000","4904","Donovan","95608","4","2 (2 0)","1500","0.2314","1955","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","63","63","349000.00","299000.00","299000.00","11/29/16","02/08/17","Yes","5"
"256-0380-039-0000","5009","Brandon Oaks","95608","4","3 (3 0)","2505","0.1354","1999","Updated/Remodeled","Yes","Other-Rmks 0-5YR","6","120","425000.00","425000.00","435000.00","11/30/16","01/05/17","No","0"
"272-0011-060-0000","5109","Walnut Garden","95608","4","3 (2 1)","2040","0.2000","1990","","No","","12","12","389900.00","389900.00","380000.00","12/14/16","02/27/17","No","0"
"236-0081-001-0000","6053","Northcrest","95608","3","2 (2 0)","1502","0.2314","1959","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","46","46","343000.00","338000.00","338000.00","12/15/16","03/01/17","Yes","2"
"282-0103-024-0000","2210","Marie","95608","3","2 (2 0)","1113","0.2810","1955","Fixer","No","","25","25","208000.00","208000.00","217500.00","12/15/16","02/21/17","Yes","12"
"247-0162-004-0000","6730","Lakeview","95608","4","3 (3 0)","2468","0.5300","1980","Updated/Remodeled","Yes","Bath 6-10YR","27","27","649000.00","649000.00","642000.00","12/16/16","02/12/17","No","0"
"272-0250-036-0000","5100","Kovanda","95608","3","2 (2 0)","1514","0.1900","1977","","No","","2","2","305000.00","305000.00","305000.00","12/17/16","01/30/17","No","0"
"260-0130-031-0000","3700","Marshall","95608","4","3 (3 0)","3446","0.6400","1994","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","82","82","749900.00","699900.00","672000.00","12/20/16","04/04/17","No","0"
"282-0251-014-0000","4952","San Marque","95608","4","2 (2 0)","1713","0.2300","1955","Updated/Remodeled","Yes","Bath 11-15YR","36","36","344500.00","329500.00","330000.00","12/21/16","02/27/17","Yes","4"
"283-0411-015-0000","1917","Lowland Court","95608","5","4 (4 0)","4116","0.5500","1970","Updated/Remodeled","Yes","Bath 0-5YR","70","70","849000.00","849000.00","760000.00","12/28/16","05/12/17","Yes","4"
"271-0253-008-0000","4828","Hazelwood","95608","3","1 (1 0)","1134","0.2300","1954","Fixer","Unknown","","5","5","228000.00","228000.00","231000.00","12/30/16","01/13/17","Yes","10"
"258-0141-049-0000","3319","Hunter","95608","3","3 (2 1)","1687","0.1800","1984","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","11","11","389900.00","389900.00","389900.00","12/30/16","02/16/17","No","0"
"282-0330-032-0000","2378","Via Camino","95608","3","3 (2 1)","1380","0.0230","1972","","No","","44","103","219500.00","205000.00","201200.00","01/02/17","02/27/17","No","0"
"289-0150-025-0000","4751","Fair Oaks","95608","4","3 (3 0)","2942","0.1920","1983","","No","","30","30","539000.00","539000.00","515000.00","12/08/16","03/20/17","No","0"
"245-0113-014-0000","6312","Rampart","95608","4","2 (2 0)","1931","0.1997","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","29","29","409000.00","409000.00","409000.00","12/09/16","02/10/17","Yes","2"
"283-0010-005-0007","5132","El Camino","95608","2","3 (2 1)","1395","","2009","","No","","18","18","199900.00","199900.00","199900.00","12/15/16","01/23/17","Yes","2"
"260-0321-019-0000","6036","Sutter","95608","3","2 (2 0)","1140","0.2755","1960","Fixer","No","","24","24","269950.00","269950.00","265000.00","12/12/16","02/09/17","No","0"
"283-0400-005-0000","2100","Boyer","95608","4","2 (2 0)","2776","1.2400","1956","Fixer","No","","92","92","650000.00","650000.00","650000.00","11/17/16","03/23/17","Yes","3"
"236-0301-003-0000","5281","Heritage","95608","3","2 (2 0)","1743","0.1694","1968","","Unknown","","2","2","285000.00","285000.00","295500.00","12/13/16","01/05/17","Yes","9"
"272-0280-051-0000","2556","WINSFORD","95608","2-3","3 (2 1)","1942","0.1140","1987","","Unknown","","8","8","359000.00","359000.00","364000.00","01/04/17","02/10/17","No","0"
"272-0250-076-0000","2623","Gunn","95608","3","2 (2 0)","2037","0.3103","","","No","","4","4","529000.00","529000.00","557109.00","01/05/17","05/31/17","No","0"
"236-0141-002-0000","5354","Agate","95608","4","2 (2 0)","1640","0.2011","1960","Updated/Remodeled","Yes","Kitchen 0-5YR","28","181","310000.00","310000.00","310000.00","01/06/17","03/06/17","No","0"
"258-0330-013-0000","3914","Oak Villa","95608","3","3 (2 1)","1344","0.0288","1972","","No","","3","3","170000.00","170000.00","175000.00","01/06/17","02/08/17","Yes","6"
"258-0320-019-0000","4036","Oak Villa","95608","4","2 (2 0)","1344","0.0306","1973","","No","","5","5","159000.00","159000.00","166000.00","01/06/17","02/14/17","Yes","4"
"232-0072-027-0000","5919","Ellerslee","95608","3","2 (2 0)","1232","0.1700","1958","Updated/Remodeled","Yes","Kitchen 6-10YR","7","7","280000.00","274900.00","275000.00","01/12/17","02/17/17","No","0"
"272-0032-004-0000","3236","Candace","95608","3-4","2 (2 0)","1663","0.2600","1956","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","7","7","374500.00","374500.00","374500.00","01/07/17","02/09/17","Yes","3"
"229-0274-001-0000","5877","Sharps","95608","3","2 (2 0)","1344","0.1600","1961","","No","","17","17","275000.00","269000.00","275000.00","01/07/17","04/28/17","Yes","5"
"236-0273-011-0000","6206","Meadowvista","95608","3","2 (2 0)","1652","0.2601","1966","Updated/Remodeled","Yes","Bath 11-15YR","11","11","339000.00","380000.00","360000.00","01/12/17","03/17/17","Yes","7"
"236-0021-001-0000","5345","Sonora","95608","3","2 (2 0)","1544","0.2643","1990","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","1","44","300000.00","298000.00","293000.00","01/07/17","01/31/17","No","0"
"256-0122-017-0000","3525","Comstock","95608","5","3 (3 0)","1953","0.2400","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","9","114","386000.00","386000.00","366000.00","01/03/17","02/08/17","No","0"
"247-0085-004-0000","7138","Willey","95608","4","4 (4 0)","2969","0.2295","2005","","No","","2","2","479000.00","479000.00","501000.00","01/03/17","02/07/17","Yes","3"
"256-0330-028-0000","4717","Good","95608","3","2 (1 1)","1229","0.0826","1973","Updated/Remodeled","Yes","Kitchen 0-5YR","5","5","215000.00","225000.00","225000.00","01/03/17","02/17/17","Yes","8"
"230-0730-016-0000","4872","Thousand Oaks","95608","3-4","3 (2 1)","2324","0.1951","1984","","Unknown","","14","72","399950.00","399950.00","404000.00","01/03/17","02/24/17","Yes","2"
"272-0250-077-0000","2625","Gunn","95608","4","3 (3 0)","2206","0.2300","2017","","No","","5","5","539000.00","539000.00","539000.00","01/04/17","02/01/17","No","0"
"236-0321-021-000","6234","Silverton","95608","4","2 (2 0)","1818","0.2227","1969","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","15","15","456500.00","449950.00","455000.00","01/07/17","03/02/17","No","0"
"283-0120-079-0000","5217","Willow Park","95608","4","2 (2 0)","2249","0.1723","1990","","Unknown","","12","12","525000.00","525000.00","540000.00","01/05/17","02/27/17","No","0"
"245-0041-024-0000","6133","Ranger","95608","3","2 (2 0)","1611","0.2968","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","4","4","339900.00","339900.00","340000.00","01/13/17","02/17/17","Yes","3"
"247-0271-052-0024","7121","Stella","95608","2","2 (2 0)","1017","","2006","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR,Other-Rmks 0-5YR","1","1","165000.00","165000.00","160000.00","01/15/17","02/24/17","No","0"
"273-0051-028-000","6850","Landis","95608","3","3 (3 0)","2267","0.3021","2017","","No","","2","2","699000.00","699000.00","695000.00","01/17/17","02/16/17","No","0"
"232-0201-048-0000","5540","Manzanita","95608","3","2 (2 0)","1571","0.1400","1958","Fixer","No","","0","11","250000.00","250000.00","220000.00","01/18/17","01/30/17","No","0"
"256-0031-075-0000","4950","Cypress","95608","4","3 (3 0)","3024","0.2000","2011","","No","","9","9","466900.00","466900.00","453600.00","01/18/17","02/28/17","No","0"
"229-0255-005-0000","5818","Woodleigh","95608","4","2 (2 0)","1344","0.1500","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","3","16","268500.00","268500.00","273000.00","01/19/17","02/15/17","Yes","4"
"289-0295-016-0000","1501","Gary","95608","3","2 (2 0)","2133","0.2300","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","68","224","549900.00","539900.00","530000.00","01/20/17","04/14/17","Yes","2"
"283-0352-003-0000","5412","Bentley","95608","3","3 (2 1)","2147","0.2600","1961","","No","","4","4","639000.00","639000.00","580000.00","01/20/17","02/22/17","No","0"
