"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"292-0392-014-000","1029","Sand Bar","95608","3","3 (2 1)","1781","0.2100","1973","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","92","92","629500.00","624900.00","615000.00","10/28/20","03/05/21","No","0"
"272-0181-010-0000","2844","La Colina","95608","3-4","4 (3 1)","2263","0.3400","2013","Updated/Remodeled","Yes","Bed 0-5YR","29","29","635000.00","619000.00","625000.00","10/30/20","01/08/21","Yes","4"
"258-0180-037-0000","3607","Sareco","95608","3","2 (2 0)","2094","0.2600","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","31","31","499000.00","499000.00","525000.00","11/02/20","01/27/21","Yes","2"
"232-0071-009-0000","5949","Ashworth","95608","3","3 (3 0)","1458","0.2000","1958","Updated/Remodeled","Yes","Other-Rmks 0-5YR","36","36","415000.00","400000.00","395000.00","11/18/20","02/05/21","Yes","2"
"258-0272-016-0000","5121","Walnut Place","95608","3","2 (2 0)","1701","0.1200","1988","","Unknown","","92","92","500000.00","475000.00","465000.00","10/10/20","01/19/21","No","0"
"289-0530-027-0000","1208","Genesee","95608","3","3 (3 0)","2809","0.2604","1978","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","107","107","899000.00","870000.00","875000.00","09/16/20","02/18/21","No","0"
"283-0280-020-0000","5724","Coda","95608","3-4","5 (4 1)","4955","1.0500","","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","300","300","2995000.00","2995000.00","2880000.00","06/05/20","04/30/21","No","0"
"282-0213-023","4922","Oak Leaf","95608","3","2 (2 0)","1277","0.2895","1970","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","36","36","479000.00","469500.00","475000.00","11/13/20","02/17/21","Yes","2"
"260-0071-040-0000","3950","La Honda","95608","4","3 (2 1)","2211","0.2600","1988","","Unknown","","24","24","539900.00","524900.00","524900.00","11/17/20","01/04/21","Yes","2"
"289-0482-004-0000","4994","Keane","95608","5","3 (2 1)","3056","0.7200","1976","Updated/Remodeled","Yes","Bath 11-15YR,Bed 11-15YR","117","117","1695000.00","1495000.00","1475000.00","12/04/20","05/14/21","No","0"
"289-0580-003-0000","5021","Jardin","95608","5-7","7 (5 2)","7546","1.0000","2005","","No","","716","716","3600000.00","2895000.00","2700000.00","07/25/19","08/24/21","Yes","2"
"272-0070-113-0000","5519","Tashi Bell","95608","4","3 (3 0)","2750","0.2830","2005","","Unknown","","139","139","619000.00","619000.00","613000.00","03/19/20","01/20/21","Yes","3"
"232-0223-004-000","5437","Edgerly","95608","3","2 (2 0)","1230","0.1500","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","22","62","379000.00","379000.00","379000.00","11/12/20","01/05/21","No","0"
"245-0320-030-0000","6316","Mineral","95608","4","3 (2 1)","2903","0.2147","1992","","No","","34","34","714900.00","714900.00","702500.00","11/13/20","01/19/21","No","0"
"273-0250-043-0000","6610","Stanley","95608","5-6","3 (3 0)","3425","0.5500","2006","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","63","63","979000.00","979000.00","968000.00","11/09/20","03/01/21","Undisclosed","0"
"271-0293-004-000","2521","Landwood","95608","3","1 (1 0)","1134","0.2300","1954","Fixer","No","","5","13","395000.00","395000.00","300000.00","01/06/21","01/19/21","Yes","2"
"232-0470-033-0000","6064","Via Casitas","95608","3","3 (2 1)","1380","0.0211","1971","","No","","8","8","244900.00","244900.00","256000.00","01/07/21","02/04/21","Yes","15"
"245-0102-011-0000","6211","Mineral","95608","3","2 (2 0)","1701","0.2243","1966","","Unknown","","41","41","490000.00","487000.00","487000.00","11/08/20","02/05/21","No","0"
"258-0370-001-0000","3642","Affirmed","95608","3","2 (2 0)","1496","0.1540","1979","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","43","43","411999.00","407999.00","400000.00","11/08/20","01/27/21","Yes","2"
"232-0252-007-0000","6430","Templeton","95608","3","2 (2 0)","1134","0.1500","1958","","Unknown","","8","8","400000.00","400000.00","412000.00","11/18/20","01/04/21","Yes","2"
"260-0023-016-0000","6225","Casita","95608","3","2 (2 0)","1006","0.1633","","","Unknown","","13","13","399000.00","399000.00","402000.00","11/18/20","02/15/21","Yes","2"
"258-0021-040-000","4032","Triplett","95608","3","2 (2 0)","1671","0.1800","1978","Updated/Remodeled","Yes","Bath 6-10YR,Other-Rmks 6-10YR","8","8","475000.00","469000.00","469000.00","11/25/20","01/05/21","No","0"
"247-0044-008-0000","6812","Appomattox","95608","3","2 (2 0)","2400","0.2964","1960","","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","13","13","509000.00","509000.00","531000.00","01/20/21","02/25/21","Yes","3"
"283-0470-004-0000","2240","Boyer","95608","3","2 (2 0)","1609","0.0400","1976","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 6-10YR","21","21","425900.00","395900.00","396000.00","11/20/20","01/04/21","Yes","3"
"245-0052-010-0000","4431","Stoney","95608","3","3 (2 1)","1644","0.2546","1962","","Unknown","","12","12","450000.00","450000.00","460000.00","11/20/20","01/05/21","Yes","3"
"232-0072-011-0000","5960","Ashworth","95608","3","2 (2 0)","1232","0.1600","1958","","No","","32","32","389000.00","379000.00","380000.00","11/21/20","02/05/21","Yes","4"
"260-0370-041-0000","3443","Grant Park","95608","4","2 (2 0)","1976","0.1800","1981","Updated/Remodeled","Yes","Kitchen 0-5YR","4","4","459000.00","459000.00","485000.00","11/23/20","01/15/21","Yes","8"
"232-0291-016-0000","6141","Marwick","95608","3","2 (2 0)","1160","0.1700","1959","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","385000.00","385000.00","402000.00","11/22/20","01/04/21","Yes","9"
"258-0080-031-0000","3718","Bella Cruz","95608","3","3 (2 1)","2307","0.1400","2006","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","24","24","538000.00","538000.00","550000.00","11/23/20","02/23/21","Yes","2"
"232-0411-014-0000","5765","Cada Circle","95608","3","1 (1 0)","1020","0.1600","1961","","No","","11","11","329900.00","329900.00","355000.00","12/06/20","01/25/21","Yes","13"
"272-0260-005-0000","2633","Cardinal","95608","4","4 (3 1)","3700","0.9400","1960","","Unknown","","43","161","899000.00","897500.00","897500.00","12/07/20","02/19/21","Yes","3"
"289-0462-007-0000","1271","Los Rios","95608","4","3 (2 1)","2138","0.2500","1970","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","6","6","774950.00","774950.00","784000.00","12/08/20","01/11/21","Yes","3"
"271-0261-003-0000","2621","La France","95608","3","1 (1 0)","1092","0.3104","1953","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","6","6","379000.00","379000.00","390000.00","12/12/20","01/21/21","Yes","3"
"245-0303-022-0000","5909","Camray","95608","3","2 (2 0)","1625","0.1543","1981","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","485000.00","485000.00","486500.00","01/05/21","02/01/21","Yes","2"
"282-0102-006-000","4821","Saint Lynn","95608","3-4","1 (1 0)","1357","0.2300","1955","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","6","6","390000.00","380000.00","380000.00","12/12/20","01/22/21","Yes","3"
"260-0242-026-0000","3525","Bajamont","95608","5","5 (3 2)","2955","0.4408","2000","Updated/Remodeled","Yes","Kitchen 6-10YR,Other-Rmks 6-10YR","4","4","795000.00","795000.00","799000.00","01/06/21","02/03/21","Yes","4"
"245-0140-029-0000","4213","Marl","95608","4-5","3 (3 0)","2440","0.2100","1986","Updated/Remodeled","Yes","Other-Rmks 11-15YR,Other-Rmks 0-5YR","8","8","585000.00","585000.00","610000.00","12/15/20","01/21/21","Yes","5"
"232-0300-015-0000","6531","Madison","95608","3","2 (1 1)","1040","0.1500","1958","Updated/Remodeled","Yes","Other-Rmks 0-5YR","2","2","339900.00","339900.00","360000.00","12/18/20","01/12/21","Yes","8"
"258-0410-003-0000","3340","Winsome Lane","95608","4-5","3 (3 0)","3203","0.1900","1996","Updated/Remodeled","Yes","Kitchen 6-10YR","2","2","649000.00","649000.00","652000.00","01/03/21","02/10/21","Yes","2"
"230-0161-016-0000","4536","Longhorn","95608","3","3 (3 0)","1989","0.1768","1961","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","469000.00","469000.00","465500.00","12/18/20","01/27/21","No","0"
"283-0520-007-0000","25","River Bluff","95608","3","3 (3 0)","2527","0.0600","1986","Updated/Remodeled","Yes","Kitchen 0-5YR","16","16","669000.00","669000.00","650000.00","01/19/21","02/24/21","No","0"
"232-0520-044","6038","Casa Alegre","95608","3","3 (2 1)","1380","0.0232","1973","Updated/Remodeled","Yes","Bath 0-5YR,Bath 6-10YR,Kitchen 6-10YR,Bed 6-10YR","7","7","245000.00","245000.00","279000.00","03/17/21","04/16/21","Yes","20"
"247-0280-032-0000","4000","Eastwood Village","95608","3","2 (2 0)","1480","0.0900","1993","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","5","5","389000.00","389000.00","395000.00","12/18/20","01/21/21","Yes","2"
"283-0132-003-0000","5427","Halsted","95608","3-4","2 (2 0)","1322","0.2300","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","16","16","449950.00","499950.00","500000.00","12/18/20","02/26/21","Yes","3"
"232-0083-016-0000","6036","Ellerslee","95608","3","2 (2 0)","1394","0.1900","1958","","Unknown","","11","11","340000.00","340000.00","362000.00","01/11/21","03/12/21","Yes","5"
"247-0081-027-0000","4651","Ladera","95608","4","3 (2 1)","2386","0.3138","1972","","Unknown","","27","27","500000.00","475000.00","491000.00","12/19/20","03/04/21","Yes","5"
"245-0232-003-0000","6530","Lincoln","95608","4-5","2 (2 0)","1423","0.2479","1955","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR","5","5","400000.00","400000.00","420000.00","12/19/20","01/14/21","Yes","3"
"256-0031-078-0000","5000","Cypress","95608","3","2 (2 0)","1540","0.1952","2013","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","4","4","425000.00","450000.00","461000.00","01/12/21","02/08/21","Yes","6"
"245-0041-025-0000","6129","Ranger","95608","3","2 (2 0)","1921","0.2888","1958","Updated/Remodeled","Yes","Kitchen 6-10YR","10","10","489000.00","489000.00","510500.00","12/21/20","02/24/21","Yes","3"
"240-0501-009-0000","4123","Walnut","95608","4","2 (2 0)","1840","0.1800","1968","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","15","15","499900.00","489900.00","489000.00","11/24/20","01/21/21","Yes","2"
"256-0330-011-0000","4721","Eli","95608","3","2 (1 1)","1229","0.0889","1973","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","10","10","319999.00","319999.00","350000.00","11/28/20","01/08/21","Yes","11"
"283-0050-032-0000","5921","Oak","95608","3","2 (1 1)","2491","0.3487","1950","Updated/Remodeled","Yes","Kitchen 11-15YR","3","3","629000.00","629000.00","670000.00","12/01/20","03/02/21","Yes","5"
"258-0400-017-0000","3425","Farid","95608","2","2 (2 0)","1081","0.1010","1981","","No","","8","8","299900.00","299900.00","312000.00","01/25/21","03/01/21","Yes","7"
"230-0264-005","5115","Locust","95608","3","2 (2 0)","1544","0.2300","1973","","No","","5","5","439000.00","439000.00","497000.00","01/25/21","02/26/21","Yes","15"
"272-0020-010-0000","3224","Cabriolet Ct","95608","4","3 (3 0)","2640","0.2500","2015","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","4","4","849000.00","849000.00","843000.00","12/17/20","01/08/21","Yes","2"
"236-0166-010-0000","6548","Saint James","95608","3","3 (1 2)","1432","0.1791","1960","Updated/Remodeled","Yes","Bath 0-5YR","15","15","425000.00","400000.00","400000.00","12/20/20","01/29/21","Yes","2"
"260-0163-030-0000","3449","California","95608","4","2 (2 0)","2168","0.2185","1965","Updated/Remodeled","Yes","Kitchen 6-10YR,Bed 6-10YR","17","17","599000.00","617500.00","617500.00","12/02/20","03/16/21","No","0"
"230-0161-007-0000","4513","Bela","95608","3","2 (2 0)","1436","0.2163","1960","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 11-15YR","4","84","445000.00","445000.00","446000.00","12/04/20","01/08/21","No","0"
"236-0051-044-0000","5020","Willow Tree","95608","4","2 (2 0)","1551","0.2158","1977","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","10","10","475000.00","475000.00","495000.00","12/04/20","01/14/21","Yes","5"
"256-0223-005-0000","4918","Bowman Oaks","95608","3","4 (3 1)","2328","0.2300","1974","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","5","5","589999.00","589999.00","598000.00","12/04/20","01/08/21","Yes","3"
"232-0283-018-0000","6109","Coyle","95608","3","1 (1 0)","1101","0.1500","1961","","Unknown","","2","2","369500.00","369500.00","392000.00","01/06/21","02/01/21","Yes","4"
"232-0213-011-0000","5506","Wilsey","95608","3","2 (2 0)","1078","0.1400","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","1","1","405000.00","405000.00","415000.00","12/30/20","02/04/21","Yes","3"
"232-0235-006-0000","5412","Ogilby","95608","3","2 (2 0)","1598","0.2300","1958","","Unknown","","6","6","329900.00","364900.00","365250.00","12/03/20","01/22/21","Yes","5"
"256-0330-045-0000","4547","Foster","95608","3","2 (1 1)","1289","0.0899","1973","","Unknown","","4","4","335000.00","335000.00","366000.00","03/11/21","04/13/21","Yes","11"
"283-0152-003-0000","2125","Marchita","95608","3","3 (2 1)","2052","0.2500","1964","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 6-10YR","6","6","579500.00","613100.00","613100.00","01/14/21","02/16/21","Yes","3"
"260-0214-013-0000","3618","Ava","95608","4","2 (2 0)","1935","0.3242","1977","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","650000.00","650000.00","701000.00","01/15/21","02/19/21","Yes","6"
"272-0210-048-0000","5247","Kenneth","95608","3","2 (2 0)","1556","0.2072","1981","","Unknown","","7","7","447000.00","447000.00","470000.00","01/14/21","02/04/21","Yes","11"
"245-0042-002-0000","4632","Jan","95608","4-5","3 (3 0)","1750","0.2388","1959","Updated/Remodeled","Yes","Other-Rmks 6-10YR","4","4","429500.00","429500.00","455000.00","01/15/21","02/18/21","Yes","8"
"271-0142-010-0000","4916","Heatherdale","95608","3","2 (2 0)","1245","0.2300","1954","Updated/Remodeled","Yes","Bath 6-10YR","3","3","369000.00","395000.00","395000.00","01/15/21","02/16/21","Yes","10"
"230-0261-007-0000","5107","Bellwood","95608","4","3 (2 1)","2213","0.2369","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","54","54","625000.00","615000.00","633500.00","01/02/21","03/18/21","Undisclosed","0"
"232-0242-018-0000","5432","Hesper","95608","3","2 (2 0)","1134","0.1500","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","2","2","395000.00","395000.00","400000.00","01/04/21","02/11/21","Yes","2"
"271-0301-011-0000","2501","Laurence","95608","5","3 (3 0)","1832","0.3554","1953","","Yes","Bath 11-15YR,Kitchen 11-15YR","5","5","410000.00","410000.00","430000.00","02/04/21","02/24/21","Yes","7"
"283-0050-056-0000","2359","California","95608","3","3 (2 1)","2149","3.5500","1940","","No","","5","5","1099000.00","1099000.00","1175000.00","01/07/21","02/09/21","Yes","6"
"283-0323-002-0000","2110","Lambeth","95608","3","2 (2 0)","1987","0.2800","1968","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","3","3","715000.00","715000.00","750000.00","01/08/21","01/26/21","Yes","6"
"273-0350-002-0000","6460","Orange Hill","95608","3-4","3 (2 1)","2862","0.1261","2002","","Unknown","","2","2","749900.00","749900.00","770000.00","01/08/21","01/22/21","No","0"
"282-0330-013-0000","2428","Via Camino","95608","2","3 (2 1)","1166","0.0203","1972","","No","","6","6","260000.00","260000.00","289000.00","02/06/21","03/09/21","Undisclosed","0"
"258-0320-030-0000","5227","Gibbons","95608","2","2 (1 1)","1116","0.0293","1972","Updated/Remodeled","Yes","Bath 0-5YR","2","2","265000.00","265000.00","280000.00","02/10/21","03/10/21","No","0"
"283-0560-047","2337","Fallwater","95608","2","3 (2 1)","1403","0.1781","1995","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","420000.00","420000.00","430000.00","01/09/21","01/29/21","Yes","3"
"258-0340-010","3937","Oak Villa","95608","3","2 (1 1)","1344","0.0300","1972","","Unknown","","3","3","285000.00","285000.00","284000.00","02/08/21","02/25/21","Yes","2"
"232-0252-019-0000","5348","Hesper","95608","3","2 (1 1)","1140","0.1500","1962","Updated/Remodeled","Yes","Other-Rmks 0-5YR","10","10","399900.00","389900.00","394000.00","01/11/21","02/18/21","Yes","3"
"258-0360-061-0000","5416","Engle","95608","2","2 (2 0)","1644","0.0995","1982","","Unknown","","18","18","399000.00","325000.00","325000.00","01/11/21","03/03/21","No","0"
"271-0101-044-0000","4949","Heatherdale","95608","4","2 (2 0)","2093","0.2800","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR","10","10","599000.00","599000.00","615000.00","01/11/21","02/24/21","Yes","0"
"236-0216-015-0000","5112","Robander","95608","3","2 (2 0)","1491","0.1612","1967","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","2","2","459000.00","459000.00","460000.00","01/12/21","02/18/21","No","0"
"272-0090-081-0000","3036","Paragon","95608","4","2 (2 0)","1869","0.1700","1987","","Unknown","","12","12","480000.00","480000.00","500000.00","01/15/21","03/10/21","Yes","3"
"230-0890-007-0000","4676","Lue","95608","4","3 (3 0)","2122","0.0916","2016","","No","","5","5","479900.00","479900.00","500000.00","01/12/21","02/01/21","Yes","5"
"283-0221-002-0000","1834","Walnut","95608","3","2 (2 0)","1360","0.3783","1957","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","10","10","499999.00","510000.00","510000.00","01/12/21","02/19/21","Yes","5"
"230-0323-004-0000","4320","Virgusell","95608","4","3 (3 0)","2413","0.2674","1966","","No","","5","5","515000.00","515000.00","555000.00","12/23/20","03/01/21","Yes","6"
"230-0171-013-000","5324","Valhalla","95608","4","3 (2 1)","1786","0.4700","1957","Updated/Remodeled","Unknown","","11","11","550000.00","640000.00","640000.00","02/18/21","04/06/21","Yes","2"
"283-0200-030-0000","5300","Fair Oaks","95608","3-4","2 (2 0)","2234","1.1000","1962","Updated/Remodeled","Yes","Kitchen 11-15YR,Other-Rmks 0-5YR","3","173","899000.00","899000.00","850000.00","12/28/20","01/22/21","Yes","5"
"236-0334-031-0000","4750","Liesel","95608","3","2 (2 0)","1866","0.2172","1971","","Unknown","","3","3","473900.00","473900.00","481000.00","12/29/20","02/05/21","Yes","4"
"289-0550-009-0000","5224","Yorkville","95608","4-5","3 (3 0)","3379","0.3466","1990","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","1250000.00","1250000.00","1250000.00","03/12/21","04/12/21","No","0"
"258-0121-017-0000","3522","Garfield","95608","2","1 (1 0)","958","0.3100","1948","","No","","6","6","300000.00","300000.00","338000.00","01/15/21","02/16/21","Yes","14"
"272-0090-055-0000","5244","Robertson","95608","3","2 (2 0)","1403","0.1710","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","59","59","470000.00","455000.00","455000.00","01/16/21","04/22/21","Yes","2"
"283-0490-007-0000","30","Riverbank","95608","2","3 (2 1)","2233","0.0500","1979","Updated/Remodeled","Yes","Kitchen 6-10YR,Other-Rmks 0-5YR","27","27","649000.00","649000.00","629500.00","01/19/21","03/11/21","Undisclosed","0"
"282-0061-011-0000","4753","Melvin","95608","4","2 (1 1)","1323","0.2314","1955","","No","","18","18","365000.00","375000.00","375000.00","01/20/21","04/08/21","Yes","3"
"258-0141-037-0000","3330","Fogle","95608","3","2 (2 0)","1434","0.1700","1983","Updated/Remodeled","Yes","Kitchen 6-10YR,Other-Rmks 6-10YR","6","6","399000.00","399000.00","406500.00","01/08/21","02/11/21","Yes","7"
"256-0330-046-0000","4543","Foster","95608","3","2 (1 1)","1289","0.0877","1973","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","335000.00","335000.00","355000.00","01/27/21","02/19/21","Yes","6"
"272-0241-040-0000","2737","Compton Parc","95608","3","3 (2 1)","1614","0.0826","1993","","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR","19","19","425000.00","449000.00","465000.00","02/01/21","06/09/21","Yes","2"
"232-0500-024-0000","6154","Via Casitas","95608","2","2 (1 1)","972","0.0168","1971","","Yes","Other-Rmks 0-5YR","4","4","219900.00","219900.00","240800.00","02/19/21","03/30/21","Yes","5"
"289-0433-034-0000","5140","Keane","95608","5","6 (4 2)","4459","0.3614","1980","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Bed 0-5YR,Other-Rmks 6-10YR","27","27","1699000.00","1699000.00","1650000.00","02/02/21","03/23/21","No","0"
"260-0350-044-0000","3834","Dotty","95608","4","3 (3 0)","2514","0.2460","1991","","Yes","Kitchen 0-5YR","4","4","750000.00","750000.00","755000.00","01/21/21","02/25/21","No","0"
"283-0162-005-0000","2201","Shelfield","95608","3","3 (2 1)","2441","0.3000","1975","Updated/Remodeled","Unknown","","5","5","749000.00","749000.00","800000.00","02/09/21","03/16/21","No","0"
"272-0280-013-0000","5801","Topp","95608","3","3 (2 1)","1617","0.3300","1956","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 11-15YR,Other-Rmks 0-5YR","5","5","599900.00","599900.00","612000.00","01/22/21","02/18/21","Yes","2"
"236-0193-007-0000","5217","McKinney","95608","4","2 (2 0)","1974","0.1951","1965","Updated/Remodeled","Yes","Bath 11-15YR","4","4","489900.00","498900.00","495000.00","01/22/21","02/24/21","No","0"
"273-0142-019-0000","6121","Palm","95608","4","3 (3 0)","2900","0.5000","1986","","Unknown","","4","4","825000.00","825000.00","856000.00","01/22/21","03/01/21","Yes","2"
"283-0083-013-0000","2318","Homewood","95608","3","2 (2 0)","1716","0.2200","1958","","Yes","Bath 6-10YR,Kitchen 6-10YR,Bed 6-10YR,Other-Rmks 6-10YR","18","18","565000.00","565000.00","588180.00","01/22/21","03/01/21","Yes","5"
