"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"272-0020-059-0000","5321","Antique","95608","3","2 (2 0)","1727","0.2300","1981","","","","0","16","246000.00","246000.00","244000.00","","01/11/02","","0"
"236-0051-045-0000","5024","Willow Tree","95608","3","2 (2 0)","1421","0.1400","1977","","","","0","46","229000.00","229000.00","226000.00","","01/28/02","","0"
"260-0120-050-0000","6518","Sutter","95608","3","3 (3 0)","1300","0.2700","1962","","","","0","25","226950.00","217000.00","217000.00","","01/04/02","","0"
"245-0190-063-0000","6145","Fountaindale","95608","3","2 (2 0)","1832","0.2100","1992","","","","0","9","274800.00","274800.00","275000.00","","01/19/02","","0"
"236-0054-001-0000","5921","Telesco","95608","4","3 (2 1)","1814","0.1800","1977","","","","0","87","228000.00","228000.00","215000.00","","01/25/02","","0"
"247-0022-001-0000","4614","Charleston","95608","5","2 (2 0)","1999","0.4000","1965","","","","0","72","299900.00","299900.00","296900.00","","03/29/02","","0"
"245-0240-029-0000","4118","Alex","95608","3","3 (2 1)","1326","","1987","","","","0","61","167000.00","167000.00","168000.00","","02/19/02","","0"
"230-0251-018-0000","5509","Valerie","95608","3","2 (2 0)","1455","0.2000","1958","","","","0","14","189000.00","189000.00","189000.00","","02/27/02","","0"
"236-0335-009-0000","4739","Oak Twig","95608","4","2 (2 0)","1947","0.2100","1971","","","","0","5","239950.00","239950.00","238000.00","","03/11/02","","0"
"245-0150-019-0000","4226","Empire","95608","4","3 (2 1)","2720","0.4400","1981","","","","0","89","399000.00","389000.00","347000.00","","05/10/02","","0"
"232-0500-063-0000","6237","Via Casitas","95608","3","3 (2 1)","1380","0.0200","1971","","","","0","28","125000.00","125000.00","132000.00","","03/22/02","","0"
"272-0090-013-0000","5147","Almond","95608","3","1 (1 0)","1071","0.2500","1961","","","","0","28","169500.00","169500.00","167000.00","","04/15/02","","0"
"232-0240-005-0000","5516","Manzanita","95608","3","2 (2 0)","1494","0.1500","1958","","","","0","2","139000.00","139000.00","145000.00","","03/08/02","","0"
"258-0160-072-0000","3321","Oak Stream","95608","3","2 (2 0)","1926","0.1900","1986","","","","0","2","279500.00","279500.00","285000.00","","03/28/02","","0"
"247-0280-027-0000","4023","Eastwood Village","95608","3","3 (2 1)","1480","0.0700","1992","","","","0","175","199900.00","199900.00","200000.00","","05/24/02","","0"
"236-0051-044-0000","5020","Willow Tree","95608","4","2 (2 0)","1600","0.2200","1977","","","","0","19","279000.00","279000.00","269000.00","","05/23/02","","0"
"258-0040-074-0000","5450","Gibbons","95608","3","2 (2 0)","1697","0.2800","1955","","","","0","145","259000.00","259000.00","249000.00","","06/26/02","","0"
"283-0171-002-0000","2108","Claremont","95608","5","3 (3 0)","2800","0.3400","1960","","","","0","54","550000.00","499000.00","478000.00","","07/15/02","","0"
"273-0162-012-0000","2704","Panay","95608","3","2 (2 0)","1131","0.2300","1954","","","","0","5","174500.00","174500.00","185000.00","","05/31/02","","0"
"272-0062-021-0000","3149","Garfield","95608","4","3 (2 1)","2358","0.2500","1948","","","","0","46","325000.00","295000.00","285000.00","","07/17/02","","0"
"282-0076-013-0000","4936","Boyd","95608","5","3 (3 0)","1406","0.2400","1955","","","","0","3","250000.00","250000.00","254000.00","","07/03/02","","0"
"260-0063-020-0000","8848","Fair Oaks","95608","3","2 (2 0)","1409","1.6600","1940","","","","0","3","425000.00","435000.00","425000.00","","07/26/02","","0"
"232-0037-200-0000","6400","Coyle","95608","3","2 (2 0)","1600","0.1800","1962","","","","0","43","165900.00","165900.00","170000.00","","06/07/02","","0"
"236-0370-006-0000","4907","Secluded Oaks","95608","4","3 (3 0)","2900","0.5000","2002","","","","0","133","539000.00","539777.00","520000.00","","07/03/02","","0"
"232-0341-011-0000","6366","Markley","95608","3","2 (2 0)","1000","0.1500","1961","","","","0","4","189900.00","189900.00","189900.00","","07/19/02","","0"
"283-0411-002-0000","5321","Roxbury","95608","3","3 (2 1)","2885","0.4200","1968","","","","0","184","484900.00","484900.00","484900.00","","10/04/02","","0"
"247-0280-034-0000","4008","Eastwood Village","95608","3","3 (2 1)","1480","0.0700","1992","","","","0","205","199900.00","199900.00","199900.00","","05/17/02","","0"
"247-0280-021-0000","4047","Eastwood Village","95608","3","3 (2 1)","1480","0.0800","1992","","","","0","180","199900.00","199900.00","200000.00","","05/03/02","","0"
"272-0171-008-0000","5144","Marconi","95608","2","1 (1 0)","1125","0.6100","1939","","","","0","45","219500.00","225000.00","222000.00","","05/15/02","","0"
"230-0710-024-0000","4141","Scranton Cr","95608","2","2 (2 0)","1288","0.1000","1977","","","","0","12","154500.00","154500.00","154500.00","","04/29/02","","0"
"236-0341-013-0000","6519","Moraga","95608","4","3 (3 0)","2018","0.1400","1970","","","","0","13","279700.00","279700.00","275000.00","","05/30/02","","0"
"273-0150-063-0000","6235","Palm","95608","4","3 (2 1)","2559","0.2800","1986","","","","0","31","449950.00","424950.00","400000.00","","06/28/02","","0"
"230-0162-040-0000","4529","Garfield","95608","3","2 (2 0)","1670","0.5000","1960","","","","0","43","275000.00","275000.00","275000.00","","05/23/02","","0"
"289-0295-020-0000","5440","Arden","95608","3","2 (2 0)","1500","0.1700","1962","","","","0","80","359900.00","299900.00","292500.00","","10/11/02","","0"
"272-0122-004-0000","3000","Stanton Cr","95608","3","2 (2 0)","1859","0.2600","1956","","","","0","178","257500.00","257500.00","257500.00","","09/12/02","","0"
"232-0530-045-0000","6015","Casa Alegre","95608","2","3 (2 1)","1404","0.0300","1973","","","","0","21","155000.00","155000.00","158500.00","","09/05/02","","0"
"282-0114-003-0000","4928","Donovan","95608","3","1 (1 0)","1053","0.2300","1954","","","","0","7","169950.00","169950.00","176000.00","","09/12/02","","0"
"283-0293-028-0000","2140","Claremont","95608","4","3 (3 0)","2376","0.2700","1966","","","","0","40","485000.00","455000.00","440000.00","","11/07/02","","0"
"273-0081-012-0000","3105","Wilkins","95608","3","3 (3 0)","2500","0.2300","1965","","","","0","24","409000.00","409000.00","400000.00","","09/06/02","","0"
"260-0390-036-0000","3469","Quail Haven","95608","4-5","3 (3 0)","3684","0.5900","1989","","","","0","27","710000.00","710000.00","675000.00","","12/31/02","","0"
"232-0251-006-0000","6431","Templeton","95608","3","2 (2 0)","1300","0.1400","1958","","","","0","37","239950.00","239950.00","235000.00","","10/23/02","","0"
"272-0190-051-0000","5639","Clark","95608","3","2 (2 0)","1520","0.1300","1979","","","","0","20","239000.00","239900.00","239900.00","","10/25/02","","0"
"292-0442-004-0000","4834","Kipling","95608","5","3 (3 0)","2588","0.2400","1970","","","","0","3","580000.00","580000.00","580000.00","","10/11/02","","0"
"230-0315-013-0000","5259","Woodvale","95608","3","3 (2 1)","2200","0.4300","1968","","","","0","88","525000.00","460000.00","420000.00","","12/31/02","","0"
"260-0191-008-0000","3532","Dutch","95608","3","2 (2 0)","1665","0.2800","1988","","","","0","7","354000.00","354000.00","352000.00","","09/20/02","","0"
"258-0350-011-0000","4068","Knoll Top","95608","2","2 (1 1)","1116","0.0300","1972","","","","0","10","148700.00","148700.00","148700.00","","07/24/02","","0"
"230-0171-008-0000","5304","Valhalla","95608","2","2 (2 0)","1565","0.4500","1956","","","","0","21","276950.00","276950.00","263000.00","","08/20/02","","0"
"260-0153-004-0000","7331","Nob Hill","95608","4-5","3 (3 0)","3109","0.4000","1960","","","","0","11","419000.00","419000.00","399000.00","","07/25/02","","0"
"236-0123-006-0000","6020","Denver","95608","3","2 (2 0)","1296","0.1700","1959","","","","0","35","239900.00","239900.00","240000.00","","07/31/02","","0"
"245-0112-066-0000","6307","Perrin","95608","4","2 (2 0)","2076","0.1900","1992","","","","0","42","349950.00","349950.00","345000.00","","08/27/02","","0"
"282-0113-020-0000","4937","Donovan","95608","3","2 (2 0)","1563","0.2300","1954","","","","0","97","218500.00","199950.00","180000.00","","09/10/02","","0"
"247-0273-031-0000","7101","Murdock","95608","3","2 (2 0)","1446","0.2100","1983","","","","0","81","264950.00","264950.00","264950.00","","11/08/02","","0"
"230-0790-019-0000","5617","Vall","95608","3","2 (2 0)","1585","0.1400","1984","","","","0","149","249950.00","249950.00","249950.00","","10/10/02","","0"
"258-0320-031-0000","5229","Gibbons","95608","3","2 (1 1)","1323","0.0300","1972","","","","0","30","159500.00","159500.00","155000.00","","11/27/02","","0"
"245-0200-054-0000","4108","California","95608","4","2 (2 0)","1800","0.2300","2002","","","","0","203","304900.00","294000.00","290000.00","","12/18/02","","0"
"258-0320-007-0000","4012","Oak Villa Cr","95608","3","3 (2 1)","1344","0.0300","1972","","","","0","78","165000.00","165000.00","168850.00","","11/27/02","","0"
"247-0033-005-0000","4620","Asheville","95608","5","3 (3 0)","3221","0.2800","1959","","","","0","53","349900.00","299900.00","299900.00","","01/11/02","","0"
"230-0251-010-0000","5721","Nonnie","95608","3","2 (2 0)","1400","0.2100","1961","","","","0","27","250000.00","240000.00","240000.00","","12/19/02","","0"
"236-0134-005-0000","5043","Kahn","95608","3","2 (1 1)","1302","0.1900","1959","Fixer","","","0","12","210000.00","210000.00","162500.00","","11/22/02","","0"
"283-0050-048-0000","5921","Wedgewood","95608","3","2 (1 1)","1071","0.3300","1951","","","","0","4","170000.00","170000.00","150000.00","","12/27/02","","0"
"282-0063-003-0000","4810","Melvin","95608","3","2 (1 1)","962","0.2400","1955","","","","0","3","175000.00","175000.00","180000.00","","12/18/02","","0"
"289-0150-023-0000","4759","Fair Oaks","95608","4","3 (2 1)","2158","0.2500","1979","","","","0","330","344900.00","334900.00","345000.00","","06/03/02","","0"
"272-0330-006-0000","5721","Ivytown","95608","2","2 (2 0)","978","0.0300","1986","","","","0","207","127500.00","125000.00","125000.00","","03/08/02","","0"
"256-0380-009-0000","5013","Brandon Oaks","95608","4","3 (3 0)","2288","0.1600","1999","","","","0","35","315000.00","299900.00","353500.00","","09/23/02","","0"
"273-0091-070-0000","6428","Wheaton","95608","4","5 (4 1)","3515","0.6900","1979","","","","0","264","675000.00","675000.00","600000.00","","04/16/02","","0"
"245-0260-063-0000","6844","Lincoln","95608","3","3 (2 1)","2800","0.2000","2001","","","","0","207","399950.00","399950.00","399950.00","","03/13/02","","0"
"282-0320-011-0000","2461","Via Camino","95608","3","3 (2 1)","1380","0.0200","1972","","","","0","130","125000.00","125000.00","125000.00","","01/17/02","","0"
"260-0260-012-0000","3701","Claire","95608","5","3 (3 0)","5687","1.4900","1960","","","","0","47","1200000.00","1200000.00","1175000.00","","11/19/02","","0"
"260-0175-001-0000","3500","California","95608","3","2 (1 1)","1347","0.2500","1955","","","","0","4","239000.00","239000.00","238000.00","","10/31/02","","0"
"258-0340-015-0000","3947","Oak Villa Cr","95608","2","2 (1 1)","1116","0.0300","1972","","","","0","16","162000.00","162000.00","162950.00","","11/18/02","","0"
"245-0190-087-0000","6142","Fountaindale","95608","3-4","3 (2 1)","2557","0.1800","1993","","","","0","36","389000.00","389000.00","381000.00","","12/09/02","","0"
"247-0280-030-0000","4011","Eastwood Village","95608","4","3 (2 1)","1480","0.0800","1992","","","","0","338","219900.00","219900.00","219900.00","","12/20/02","","0"
"282-0165-002-0000","2045","Mission","95608","3","2 (2 0)","1338","0.2200","1957","","","","0","97","195000.00","195000.00","175000.00","","01/23/02","","0"
"289-0483-002-0000","4920","Keane","95608","4","4 (4 0)","3637","0.2800","1969","","","","0","293","749000.00","725000.00","690000.00","","07/24/02","","0"
"260-0164-008-0000","6247","Cassady","95608","3-4","3 (2 1)","2584","0.5000","1980","","","","0","159","497500.00","497500.00","462000.00","","02/28/02","","0"
"273-0022-007-0000","3306","Deodar","95608","3","2 (2 0)","1568","0.2700","1958","","","","0","102","299000.00","279850.00","281850.00","","02/28/02","","0"
"282-0350-016-0000","4824","Olive Oak","95608","3","2 (2 0)","1994","0.2200","1977","","","","0","143","268500.00","252500.00","249000.00","","02/13/02","","0"
"283-0460-017-0000","76","Footbridge","95608","3","3 (3 0)","2191","0.0600","1975","","","","0","179","435000.00","435000.00","360000.00","","03/14/02","","0"
"283-0335-005-0000","1901","Rolls","95608","4","2 (2 0)","2979","0.3400","1969","","","","0","99","539000.00","525000.00","500000.00","","02/05/02","","0"
"289-0482-011-0000","5210","Tamsen","95608","3","3 (2 1)","2062","0.2400","1971","","","","0","142","419990.00","409990.00","406750.00","","01/24/02","","0"
"258-0370-005-0000","3626","Affirmed","95608","3","2 (2 0)","1670","0.1600","1979","","","","0","109","225000.00","214500.00","214500.00","","02/27/02","","0"
"245-0190-069-0000","6117","Fountaindale","95608","3","2 (2 0)","1984","0.1500","1992","","","","0","123","325000.00","299000.00","295000.00","","02/11/02","","0"
"236-0165-002-0000","5014","Alan","95608","3","2 (2 0)","1002","0.2100","9999","","","","0","152","168500.00","168500.00","171000.00","","03/26/02","","0"
"289-0231-004-0000","1682","del Dayo","95608","5","3 (3 0)","3420","0.8000","1958","","","","0","75","795000.00","685000.00","650000.00","","01/30/02","","0"
"292-0352-013-0000","1140","Jacob","95608","3","3 (2 1)","2500","0.3300","1969","","","","0","174","399500.00","389900.00","381000.00","","03/08/02","","0"
"260-0165-023-0000","6221","Landis","95608","3","4 (3 1)","2321","0.2000","1994","","","","0","231","369000.00","319000.00","317000.00","","04/30/02","","0"
"245-0260-038-0000","4042","Poppleton","95608","4","3 (3 0)","2700","0.2200","2001","","","","0","121","384950.00","384950.00","384950.00","","02/11/02","","0"
"260-0260-012-0000","3701","Claire","95608","7","5 (4 1)","9994","1.7590","1960","","","","0","258","985000.00","949000.00","900000.00","","05/31/02","","0"
"258-0021-005-0000","4019","Jane","95608","4","2 (2 0)","1528","0.2200","1959","","","","0","179","215000.00","183950.00","182000.00","","03/15/02","","0"
"283-0560-031-0000","2314","Fallwater","95608","3","3 (2 1)","1559","0.0900","1996","","","","0","93","239000.00","239000.00","234000.00","","01/25/02","","0"
"258-0052-021-0000","3836","Henderson","95608","3","2 (2 0)","1378","0.2300","1956","Fixer","","","0","64","169500.00","159000.00","145000.00","","02/08/02","","0"
"272-0020-110-0000","3209","Garfield","95608","4","2 (2 0)","2108","0.3300","1940","","","","0","200","310000.00","235000.00","238360.00","","05/17/02","","0"
"245-0180-013-0000","4037","Leos","95608","2","1 (1 0)","1120","0.5100","1948","Fixer","","","0","167","220000.00","200000.00","160000.00","","02/28/02","","0"
"272-0130-015-0000","2922","Walnut","95608","3","2 (2 0)","1414","0.4800","1956","","","","0","49","189000.00","189000.00","180000.00","","02/13/02","","0"
"273-0311-080-0000","6140","Rosy","95608","4","4 (3 1)","3100","0.3200","2001","","","","0","92","549000.00","529000.00","520000.00","","02/22/02","","0"
"272-0121-006-0000","3005","Stanton Cr","95608","4","3 (2 1)","2139","0.2800","1958","","","","0","76","279999.00","273999.00","262000.00","","01/31/02","","0"
"232-0203-011-0000","5952","Maleville","95608","3","2 (2 0)","1120","0.1400","1958","","","","0","208","159900.00","159900.00","165000.00","","05/16/02","","0"
"260-0360-004-0000","6236","Sutter","95608","3","1 (1 0)","1334","1.0100","1950","Fixer","","","0","193","298000.00","298000.00","280000.00","","04/11/02","","0"
"247-0131-002-0000","4413","Woodview","95608","3","2 (2 0)","1684","0.2300","1963","","","","0","79","279000.00","262500.00","259500.00","","01/17/02","","0"
"283-0030-005-0000","5616","El Camino","95608","2","1 (1 0)","1444","0.6100","1941","Fixer","","","0","46","175000.00","155000.00","135000.00","","01/28/02","","0"
"232-0520-027-0000","5921","Casa Alegre","95608","2","2 (1 1)","972","0.0200","1973","","","","0","78","107500.00","106000.00","107000.00","","02/08/02","","0"
"271-0033-071-0000","5006","Kurz Cr","95608","3","2 (2 0)","1944","0.1800","1989","","","","0","66","275000.00","275000.00","270000.00","","01/24/02","","0"
"289-0243-002-0000","1526","Elsdon Cr","95608","4","4 (3 1)","3658","0.4000","1959","","","","0","131","599950.00","529500.00","500000.00","","05/29/02","","0"
"245-0222-019-0000","6449","Miles","95608","3","2 (2 0)","1000","0.2400","1958","","","","0","63","162500.00","160000.00","160000.00","","01/17/02","","0"
"229-0273-006-0000","5844","Sharps Cr","95608","3","2 (2 0)","1092","0.1500","1961","","","","0","81","164000.00","161429.00","161429.00","","02/13/02","","0"
"232-0227-017-0000","6205","Madison","95608","3","1 (1 0)","1040","0.1400","1958","","","","0","103","140000.00","140000.00","140000.00","","03/06/02","","0"
"236-0304-006-0000","6440","Palm","95608","3","2 (2 0)","1532","0.3000","1968","","","","0","111","220000.00","215000.00","205000.00","","02/20/02","","0"
"229-0261-009-0000","6323","Hilltop","95608","3","2 (2 0)","1610","0.2300","1961","","","","0","42","219000.00","195000.00","195000.00","","01/17/02","","0"
"292-0480-005-0000","4713","Dovercourt Cr","95608","5","3 (3 0)","2917","0.2400","1972","","","","0","45","599000.00","579000.00","565000.00","","01/24/02","","0"
"289-0076-001-0000","1500","Mission","95608","6","4 (4 0)","3300","0.9900","1928","","","","0","14","579000.00","579000.00","575000.00","","01/30/02","","0"
"245-0302-007-0000","5986","Camray Cr","95608","4","3 (3 0)","2141","0.1700","1984","","","","0","36","269000.00","259000.00","245000.00","","01/28/02","","0"
"272-0080-026-0000","5737","Robertson","95608","2","1 (1 0)","835","0.3600","1941","","","","0","20","139900.00","139900.00","147000.00","","02/05/02","","0"
"230-0172-013-0000","5346","Mustang","95608","3","2 (2 0)","1514","0.1800","1962","","","","0","71","249500.00","239500.00","239500.00","","01/25/02","","0"
"245-0251-027-0000","4007","Champlain","95608","3","1 (1 0)","1138","0.2500","1948","","","","0","117","130000.00","149500.00","149500.00","","03/15/02","","0"
"282-0301-011-0000","2009","Santa Lucia","95608","3","2 (2 0)","1572","0.2600","1961","","","","0","32","249500.00","229500.00","210000.00","","01/25/02","","0"
"289-0293-028-0000","1411","Gary","95608","4","3 (3 0)","1548","0.2900","1959","","","","0","25","329950.00","329950.00","324950.00","","01/15/02","","0"
"272-0230-003-0000","5510","Clark","95608","3-4","3 (2 1)","2550","0.4400","9999","","","","0","196","359000.00","319000.00","319000.00","","06/19/02","","0"
"232-0500-028-0000","6149","Via Casitas","95608","2","2 (1 1)","972","0.0200","1971","","","","0","36","109950.00","109950.00","109950.00","","01/25/02","","0"
"289-0282-002-0000","5512","Susan","95608","2","2 (2 0)","2029","0.5200","1953","","","","0","8","550000.00","550000.00","540000.00","","01/11/02","","0"
"229-0304-010-0000","6031","Hilltop","95608","2","1 (1 0)","1270","0.3700","1948","","","","0","32","138888.00","138888.00","138888.00","","01/11/02","","0"
"245-0091-015-0000","4321","Jan","95608","3","2 (2 0)","1574","0.2300","1961","","","","0","65","239000.00","239000.00","230000.00","","02/05/02","","0"
"236-0054-002-0000","5917","Telesco","95608","4","2 (2 0)","1551","0.1400","1977","","","","0","56","195000.00","195000.00","193000.00","","01/09/02","","0"
"282-0310-024-0000","2346","Via Camino","95608","2","3 (2 1)","1166","0.0200","1972","","","","0","5","118500.00","118500.00","118500.00","","01/14/02","","0"
"271-0251-005-0000","4720","Kenneth","95608","3","2 (2 0)","1625","0.2300","1954","","","","0","56","199500.00","199500.00","195000.00","","02/15/02","","0"
"282-0350-013-0000","4812","Olive Oak","95608","3","2 (2 0)","1786","0.1600","1977","","","","0","45","259950.00","259950.00","249000.00","","01/31/02","","0"
"289-0392-006-0000","1144","McClaren","95608","3","3 (2 1)","1923","0.2100","1971","","","","0","36","329000.00","309000.00","310000.00","","01/30/02","","0"
"232-0227-005-0000","6216","Templeton","95608","3","1 (1 0)","1040","0.1400","1958","","","","0","20","159500.00","159500.00","152000.00","","02/01/02","","0"
"283-0480-013-0000","86","Covered Bridge","95608","3","3 (2 1)","2377","0.2800","1976","","","","0","157","875000.00","798500.00","750000.00","","06/28/02","","0"
"282-0350-024-0000","4749","Olive Oak","95608","3","2 (2 0)","1500","0.1500","1976","","","","0","8","239000.00","239000.00","239000.00","","01/25/02","","0"
"272-0020-093-0000","3253","Mancel","95608","3","2 (2 0)","1712","0.1600","1985","","","","0","67","240000.00","220000.00","220000.00","","02/21/02","","0"
"236-0162-004-0000","6447","Saint James","95608","3","2 (1 1)","1000","0.1700","1960","","","","0","60","184500.00","178500.00","178500.00","","03/08/02","","0"
"271-0291-010-0000","2508","Mission","95608","3","2 (2 0)","1300","0.2300","1955","","","","0","10","160000.00","149500.00","149500.00","","01/11/02","","0"
"245-0112-013-0000","6405","Rampart","95608","3-4","2 (2 0)","1618","0.1800","1964","","","","0","26","240000.00","240000.00","236000.00","","01/25/02","","0"
"256-0080-020-0000","3533","Mission","95608","3","2 (1 1)","1843","0.6800","1957","","","","0","6","190000.00","190000.00","201000.00","","01/04/02","","0"
"258-0370-013-0000","3611","Affirmed","95608","3","2 (2 0)","1670","0.1900","1979","","","","0","64","229500.00","229500.00","225000.00","","02/08/02","","0"
"245-0222-047-0000","6422","Lincoln","95608","4","3 (2 1)","2300","0.1790","2001","","","","0","127","374950.00","374950.00","407420.00","","09/13/02","","0"
"245-0272-012-0000","4224","Lingrove","95608","3","2 (2 0)","1274","0.2400","1963","","","","0","42","189000.00","189000.00","189000.00","","02/01/02","","0"
"258-0060-054-0000","7387","Gibbons Ranch","95608","3","2 (2 0)","1720","0.1500","2001","","","","0","22","249950.00","249950.00","256415.00","","02/20/02","","0"
"258-0060-055-0000","7383","Gibbons Ranch","95608","4","2 (2 0)","1900","","2001","","","","0","81","286950.00","286950.00","286950.00","","03/23/02","","0"
"258-0060-056-0000","7379","Gibbons Ranch","95608","3","2 (2 0)","1720","","2001","","","","0","37","251950.00","251950.00","251950.00","","02/20/02","","0"
"260-0063-019-0000","8832","Fair Oaks","95608","4","2 (2 0)","2213","1.0500","1959","Fixer","","","0","104","335000.00","335000.00","318000.00","","06/04/02","","0"
"236-0051-029-0000","6016","Telesco","95608","4","3 (2 1)","1814","0.1200","1978","","","","0","52","217000.00","217000.00","207000.00","","02/22/02","","0"
"260-0211-017-0000","3620","Voleyn","95608","3","2 (2 0)","1008","0.2400","1959","Fixer","","","0","44","184900.00","179000.00","179900.00","","02/28/02","","0"
"258-0390-004-0000","4008","Reggie","95608","3","2 (2 0)","1484","0.1700","1979","","","","0","7","199000.00","199000.00","195000.00","","02/14/02","","0"
"283-0560-039-0000","2418","Fallwater","95608","3","3 (2 1)","1559","0.0900","1994","","","","0","66","237500.00","237500.00","234750.00","","02/27/02","","0"
"247-0232-023-0000","4240","Hussey","95608","3","2 (2 0)","2100","0.3900","1975","","","","0","70","299500.00","299500.00","293000.00","","02/01/02","","0"
"236-0253-005-0000","4838","Wiedman","95608","4","2 (2 0)","1408","0.1600","1965","","","","0","77","182500.00","182500.00","180000.00","","03/27/02","","0"
"260-0214-015-0000","3634","Ava","95608","4","2 (2 0)","2180","0.5500","1976","","","","0","72","329950.00","329950.00","320000.00","","04/03/02","","0"
"258-0294-001-0000","3870","Maudray","95608","3","3 (2 1)","2115","0.2800","1974","","","","0","68","279000.00","279000.00","275000.00","","04/16/02","","0"
"232-0470-048-0000","6092","Via Casitas","95608","3","3 (2 1)","1380","0.0200","1971","","","","0","14","125950.00","125950.00","125000.00","","01/24/02","","0"
"273-0323-020-0000","2827","Royal Palm","95608","4","3 (3 0)","2189","0.2300","2000","","","","0","26","409000.00","399900.00","392000.00","","02/26/02","","0"
"272-0241-016-0000","5747","Kenneth","95608","3","2 (2 0)","1253","0.2000","1954","","","","0","25","179950.00","179950.00","179000.00","","01/31/02","","0"
"273-0141-008-0000","2945","California","95608","4","4 (3 1)","2166","0.2500","1956","","","","0","18","259900.00","259900.00","255000.00","","04/04/02","","0"
"236-0211-004-0000","5073","Patti Jo","95608","3","2 (1 1)","1012","0.1600","1960","","","","0","34","174000.00","174000.00","171500.00","","02/28/02","","0"
"282-0074-001-0000","5000","Melvin","95608","3","2 (1 1)","962","0.2400","1955","","","","0","27","165000.00","165000.00","153000.00","","01/10/02","","0"
"236-0091-001-0000","4723","Crestview","95608","3","2 (2 0)","1481","0.2400","1959","","","","0","8","185000.00","185000.00","188850.00","","01/23/02","","0"
"245-0200-063-0000","4120","California","95608","4","2 (2 0)","1773","0.1920","2001","","","","0","155","279900.00","279900.00","277000.00","","04/24/02","","0"
"283-0252-026-0000","5233","Arden","95608","3","3 (2 1)","1925","0.0400","1992","","","","0","42","219000.00","219000.00","212000.00","","01/29/02","","0"
