"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"232-0372-013-0000","6407","Rexford","95608","3","3 (2 1)","1883","0.1600","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","15","15","379900.00","379900.00","379900.00","07/09/19","08/30/19","No","0"
"273-0091-034-0000","6540","Chiquita","95608","5","3 (3 0)","2505","0.2822","1970","","Unknown","","12","12","599000.00","599000.00","599000.00","07/07/19","08/09/19","Yes","3"
"272-0241-050-000","2700","Compton Parc","95608","3","3 (2 1)","1614","0.1079","1993","Updated/Remodeled","Yes","Kitchen 0-5YR","23","23","398000.00","398000.00","392000.00","07/12/19","08/28/19","No","0"
"245-0291-024-0000","6459","Dorinda","95608","3","2 (2 0)","1700","0.2001","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","14","14","449000.00","449000.00","455000.00","07/17/19","09/30/19","Yes","2"
"236-0143-016-0000","5262","Flagstone","95608","3","2 (1 1)","1338","0.1969","1960","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","7","7","349900.00","349900.00","362000.00","07/13/19","08/19/19","Yes","3"
"230-0201-060-0000","4121","Tyrone","95608","3","2 (1 1)","987","0.2066","1950","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","91","91","349000.00","327000.00","322000.00","07/13/19","12/13/19","No","0"
"230-0282-004-0000","5640","Nichora","95608","3-4","3 (3 0)","3057","0.2238","1962","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","9","9","749000.00","749000.00","745000.00","07/13/19","08/21/19","No","0"
"283-0470-003-0000","5902","Oak","95608","3","2 (2 0)","1609","0.0400","1976","Updated/Remodeled","Yes","Bed 0-5YR","12","12","350000.00","350000.00","360000.00","07/10/19","08/27/19","No","0"
"236-0334-021-0000","4760","Oak Twig","95608","4","3 (3 0)","2135","0.2247","1970","","No","","35","35","495000.00","480000.00","477500.00","07/10/19","08/30/19","Yes","3"
"232-0430-007-0000","5972","Via Casitas","95608","2","1 (1 0)","961","0.0303","1971","","Unknown","","4","4","184000.00","184000.00","190000.00","07/10/19","08/08/19","Yes","4"
"273-0111-008-0000","6033","Sunglow","95608","3","2 (2 0)","1008","0.3300","1959","Updated/Remodeled","Yes","Bath 0-5YR","23","23","364900.00","374900.00","360000.00","08/19/19","10/02/19","Yes","2"
"256-0370-039-0010","4711","Courtland","95608","2","2 (2 0)","1178","","1991","","Unknown","","10","10","273999.00","273999.00","280000.00","07/09/19","08/19/19","Yes","2"
"283-0560-033-0000","2322","Fallwater","95608","3","3 (2 1)","1559","0.0933","1994","","No","","57","57","3799000.00","389900.00","380000.00","07/10/19","09/20/19","No","0"
"260-0310-052-0005","3929","Park Circle","95608","2","2 (2 0)","1234","","1985","Updated/Remodeled","Yes","Bed 0-5YR","109","109","269000.00","249500.00","257216.00","07/11/19","11/25/19","Yes","2"
"245-0111-007-0000","6501","Rolling","95608","3","2 (2 0)","1633","0.2286","1968","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","29","112","432500.00","425000.00","425000.00","07/08/19","08/28/19","Yes","3"
"260-0050-024-0000","3909","Hollister","95608","3","1 (1 0)","1115","0.2687","1957","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","11","11","330000.00","330000.00","315000.00","07/08/19","09/10/19","Yes","3"
"273-0290-009-0000","3004","Parkwood","95608","4","3 (2 1)","2458","0.2286","1966","","Unknown","","84","84","720000.00","679000.00","630000.00","07/11/19","10/11/19","Yes","2"
"271-0264-007-0000","2619","Walnut","95608","2","1 (1 0)","1103","0.3317","1953","","Unknown","","53","53","327000.00","309900.00","312500.00","07/11/19","10/11/19","No","0"
"247-0231-007-0000","4245","Hussey","95608","2-3","2 (1 1)","2609","0.5200","1957","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","62","62","670000.00","444500.00","439500.00","07/11/19","10/02/19","Yes","3"
"258-0360-008-0000","5328","Nyoda","95608","3","3 (2 1)","1540","0.2000","1978","Updated/Remodeled","Yes","Bath 6-10YR,Other-Rmks 0-5YR","8","8","389000.00","389000.00","410000.00","07/15/19","08/16/19","Yes","3"
"272-0271-007-0000","5528","Kenneth","95608","4","2 (2 0)","2174","0.3600","1936","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","102","102","495000.00","475000.00","460000.00","07/12/19","12/09/19","No","0"
"271-0062-007-0000","3105","Root","95608","4","3 (3 0)","3053","0.2500","1954","Updated/Remodeled","Yes","Kitchen 11-15YR","26","83","619000.00","619000.00","593000.00","07/15/19","09/27/19","No","0"
"272-0230-080-0000","5519","Delrose","95608","2-4","3 (2 1)","2490","0.1845","2001","","No","","5","5","549900.00","549900.00","570000.00","07/19/19","08/14/19","Yes","2"
"273-0111-019-0000","6135","HOMESWEET","95608","3","2 (2 0)","1255","0.2334","1959","","No","","0","0","305000.00","305000.00","310000.00","07/18/19","08/21/19","Yes","2"
"260-0214-015-0000","3634","Ava","95608","4","2 (2 0)","2180","0.5500","1977","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","71","71","675000.00","675000.00","652500.00","07/17/19","11/01/19","No","0"
"245-0303-001-0000","5993","Camray","95608","4","2 (2 0)","1715","0.1837","1983","Fixer","Unknown","","8","8","350000.00","350000.00","340000.00","07/17/19","08/22/19","Yes","2"
"271-0293-013-0000","2516","Midland","95608","3","2 (2 0)","1463","0.2296","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","43","43","399900.00","389900.00","390000.00","06/30/19","09/03/19","No","0"
"282-0074-007-0000","2309","Walnut","95608","3","2 (1 1)","1406","0.2413","1955","Updated/Remodeled","Yes","Kitchen 0-5YR","54","54","360000.00","320000.00","300000.00","07/18/19","09/26/19","No","0"
"258-0360-010-0000","5342","Nyoda","95608","3","3 (2 1)","1602","0.1800","1978","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","17","17","419000.00","409900.00","410000.00","07/17/19","08/26/19","No","0"
"283-0355-012-0000","1815","Jay","95608","3","3 (2 1)","2155","0.2700","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","5","5","799000.00","799000.00","820000.00","07/18/19","08/09/19","Yes","3"
"292-0290-008-0000","2534","Walnut","95608","2","1 (1 0)","720","0.1390","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","4","4","235000.00","235000.00","235000.00","07/18/19","08/30/19","No","0"
"230-0401-007-0000","5246","Locust","95608","3","2 (2 0)","1498","0.2412","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","8","8","415000.00","415000.00","415000.00","07/18/19","08/29/19","No","0"
"245-0320-020-0000","4214","Callanan","95608","4","2 (2 0)","2582","0.1956","1991","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","6","6","599000.00","599000.00","599000.00","07/18/19","09/03/19","Yes","2"
"247-0023-012-0000","4542","Woodfair","95608","4","3 (2 1)","1889","0.4100","1962","","Unknown","","4","4","455000.00","455000.00","467000.00","07/19/19","08/14/19","Yes","4"
"256-0360-004-0000","4825","Patric Way","95608","3","3 (2 1)","2093","0.2525","1990","","No","","12","12","509000.00","509000.00","503000.00","07/19/19","09/03/19","No","0"
"273-0112-033-0000","6012","Homesweet","95608","4","3 (3 0)","2786","0.2050","2017","","Unknown","","11","11","739000.00","739000.00","719000.00","07/19/19","08/29/19","Yes","2"
"247-0252-018-0000","7343","Lincoln","95608","3","2 (2 0)","1377","0.2700","1940","","No","","1","1","350000.00","350000.00","350000.00","07/19/19","08/28/19","No","0"
"282-0330-045-0000","2358","Via Camino","95608","2","2 (1 1)","972","0.0157","1972","","No","","33","97","209900.00","209900.00","208000.00","07/20/19","11/07/19","Yes","2"
"236-0181-018-0000","4744","Minaret","95608","3","2 (2 0)","1952","0.2217","1961","Updated/Remodeled","Yes","Kitchen 11-15YR","39","39","399000.00","359000.00","359000.00","07/23/19","10/04/19","No","0"
"229-0263-008-0000","6228","Hilltop","95608","4","2 (2 0)","1661","0.2500","1965","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","8","8","385000.00","385000.00","389000.00","07/22/19","08/30/19","No","0"
"232-0500-064-0000","6235","Via Casitas","95608","1","2 (1 1)","972","0.0162","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","23","23","225000.00","225000.00","205000.00","07/23/19","09/06/19","No","0"
"271-0222-016-0000","4911","Kenneth","95608","3","2 (2 0)","1685","0.2303","1955","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","96","96","449950.00","405950.00","400000.00","07/25/19","12/02/19","No","0"
"283-0133-006-0000","5416","Halsted","95608","4","2 (2 0)","1755","0.1700","1976","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","24","24","539999.00","535999.00","532000.00","07/29/19","09/27/19","Yes","2"
"229-0274-014-0000","5825","Sharps","95608","3","2 (2 0)","1273","0.1200","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","10","10","319900.00","319900.00","330000.00","07/25/19","09/03/19","No","0"
"292-0490-032-0000","4816","Sherlock","95608","4","3 (3 0)","3215","0.2600","1978","Updated/Remodeled","Yes","Bath 11-15YR,Bed 11-15YR","75","75","1195000.00","1195000.00","1150000.00","07/31/19","11/05/19","No","0"
"245-0260-056-0000","4120","Poppleton","95608","5-6","3 (3 0)","3180","0.2012","2003","","Unknown","","76","143","649900.00","609000.00","605000.00","08/07/19","11/27/19","No","0"
"271-0313-053-0000","3200","Root","95608","3","3 (2 1)","2242","0.2546","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","9","9","599900.00","599900.00","608000.00","07/30/19","09/20/19","Yes","4"
"245-0075-010-0000","4441","Colby","95608","4","2 (2 0)","1614","0.2160","1962","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR","5","5","429000.00","429000.00","435000.00","08/09/19","09/30/19","Yes","2"
"283-0470-018-0000","2222","Boyer","95608","3","2 (2 0)","1907","0.0400","1976","","No","","68","68","450000.00","398000.00","395000.00","07/31/19","11/01/19","No","0"
"247-0271-052-0014","7110","Stella","95608","2","2 (2 0)","1017","0.0233","2006","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","7","7","210000.00","210000.00","210000.00","07/31/19","09/06/19","No","0"
"232-0253-017-0000","5419","Carden","95608","3","2 (2 0)","1082","0.1400","1962","Updated/Remodeled","Yes","Other-Rmks 0-5YR","8","8","334500.00","334500.00","340000.00","08/07/19","09/12/19","Yes","3"
"229-0271-020-0000","5969","Marlin","95608","3","2 (2 0)","1344","0.1500","1961","Updated/Remodeled","Yes","Other-Rmks 0-5YR","2","2","319900.00","319900.00","331000.00","07/26/19","08/27/19","Yes","5"
"232-0253-026-0000","6431","Markley","95608","3","2 (1 1)","1386","0.1400","1958","Fixer","No","","8","8","299950.00","315000.00","320000.00","07/26/19","12/30/19","Yes","2"
"258-0203-032-0000","5412","Grant","95608","3","1 (1 0)","1073","0.2300","1955","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","9","9","315000.00","315000.00","300000.00","07/31/19","08/30/19","No","0"
"247-0124-012-0000","7013","Trabert","95608","4-5","3 (2 1)","2522","0.2100","1976","Updated/Remodeled","Yes","Kitchen 6-10YR","76","76","539000.00","509900.00","490000.00","08/01/19","10/31/19","No","0"
"260-0370-055-0000","3478","Grant Park","95608","3","2 (2 0)","1340","0.1476","1986","","No","","115","115","370000.00","354000.00","330000.00","08/01/19","12/24/19","No","0"
"258-0440-003-0000","3815","Henderson","95608","3","2 (2 0)","2083","0.1712","2010","","Unknown","","9","9","559000.00","559000.00","559000.00","08/02/19","09/13/19","No","0"
"245-0233-016-0000","6606","Lincoln","95608","3","2 (2 0)","1532","0.2200","1962","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","68","68","424500.00","410000.00","410000.00","08/02/19","11/08/19","No","0"
"282-0340-017-0000","4949","Clear","95608","3","2 (2 0)","1352","0.1200","1975","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","37","37","419000.00","417000.00","405000.00","08/01/19","10/11/19","No","0"
"258-0330-038-0000","5207","Gibbons","95608","3","3 (2 1)","1344","0.0322","1972","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","51","51","268000.00","249990.00","245000.00","07/29/19","10/30/19","No","0"
"283-0010-072-0000","5217","Wyndham Oak","95608","4","3 (3 0)","2686","0.1543","1998","Updated/Remodeled","Yes","Other-Rmks 0-5YR","27","27","549000.00","515000.00","515000.00","08/02/19","09/24/19","No","0"
"232-0470-030-0000","6058","Via Casitas","95608","2","1 (1 0)","961","0.0288","1971","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","4","4","189900.00","189900.00","191000.00","08/04/19","09/13/19","Yes","3"
"272-0020-042-0000","5405","Angelina","95608","3","2 (2 0)","1376","0.1700","1965","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","49","49","410000.00","405000.00","405000.00","07/30/19","10/22/19","Yes","2"
"273-0181-001-0000","2744","California","95608","3","2 (2 0)","1651","0.2543","1973","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","1","1","450000.00","450000.00","470000.00","08/06/19","09/06/19","Yes","5"
"271-0222-015-0000","4921","Kenneth","95608","3","2 (2 0)","1232","0.2303","1955","","No","","47","47","360000.00","360000.00","350000.00","08/01/19","10/31/19","No","0"
"247-0124-014-0000","4300","Paradise","95608","3","2 (2 0)","1600","0.2096","1967","Updated/Remodeled","Yes","Kitchen 6-10YR,Other-Rmks 6-10YR","15","15","410000.00","410000.00","410000.00","08/06/19","10/10/19","Yes","3"
"272-0340-037-0000","5428","Miriam","95608","3","2 (2 0)","2025","0.2309","1989","Updated/Remodeled","Yes","Other-Rmks 0-5YR","28","28","499000.00","479900.00","473800.00","07/31/19","09/25/19","No","0"
"272-0090-008-0000","5123","Almond","95608","3","2 (2 0)","1592","0.2100","1953","","Unknown","","6","6","379900.00","379900.00","382900.00","08/07/19","09/06/19","No","0"
"232-0201-020-0000","6040","Coyle","95608","3","2 (2 0)","1078","0.1500","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","43","43","339900.00","329900.00","333000.00","08/07/19","10/30/19","Yes","3"
"232-0500-044-0000","6207","Via Casitas","95608","3","3 (2 1)","1380","0.0234","1971","Updated/Remodeled","Yes","Kitchen 0-5YR","4","4","225000.00","225000.00","225000.00","08/08/19","09/10/19","No","0"
"245-0291-049-0000","6405","Perrin","95608","4","3 (2 1)","1849","0.1846","1972","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","3","3","499750.00","499750.00","515000.00","08/09/19","08/21/19","Yes","3"
"272-0250-059-0000","2645","Knabe","95608","4-5","2 (2 0)","2413","0.2400","1940","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","6","6","420000.00","420000.00","420000.00","08/08/19","09/04/19","Yes","2"
"260-0390-018-0000","3411","Lindi","95608","3","3 (2 1)","2388","0.2700","1982","Updated/Remodeled","Yes","Bath 0-5YR","72","72","549900.00","519900.00","537750.00","08/09/19","12/27/19","Yes","3"
"289-0600-004-0000","1381","Pars Oak","95608","4","4 (4 0)","3017","0.2847","","","No","","3","3","1350000.00","1350000.00","1325000.00","08/09/19","11/01/19","No","0"
"230-0650-026-0000","5737","Haskell","95608","4","2 (2 0)","1889","0.2200","1977","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","35","35","479950.00","469950.00","462000.00","08/09/19","10/21/19","No","0"
"282-0244-011-0000","1808","Brier","95608","3","3 (3 0)","1801","0.2376","1957","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","0","0","525000.00","525000.00","525000.00","08/11/19","09/11/19","No","0"
"232-0201-034-0000","5561","Sapunor","95608","3","2 (2 0)","1120","0.1500","1958","","No","","16","16","320000.00","320000.00","320000.00","08/12/19","09/20/19","Yes","3"
"289-0033-005-0000","1616","Mendota","95608","3-4","3 (3 0)","1846","0.4800","1950","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 11-15YR","6","33","549900.00","549900.00","539500.00","08/05/19","09/09/19","No","0"
"282-0073-012-0000","2321","Nancy","95608","3","2 (1 1)","962","0.2380","1955","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","1","1","299500.00","299500.00","300000.00","08/11/19","09/12/19","Yes","2"
"256-0113-002-0000","3621","Comstock","95608","3","3 (2 1)","1328","0.2300","1956","","No","","56","56","395000.00","389000.00","389000.00","08/16/19","11/15/19","No","0"
"273-0360-003-0000","6405","Orange Hill","95608","3-4","3 (2 1)","2714","0.1100","1989","","Unknown","","9","9","759000.00","759000.00","760000.00","08/12/19","09/20/19","No","0"
"271-0294-009-0000","4821","El Camino","95608","3","1 (1 0)","1120","0.2751","1954","","No","","10","34","299000.00","299000.00","300000.00","08/12/19","10/03/19","No","0"
"260-0450-035-0000","3816","Olivebranch","95608","3","3 (2 1)","1541","0.0770","1989","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","56","56","349900.00","339900.00","335000.00","08/13/19","10/22/19","No","0"
"283-0321-014-0000","2101","Shelfield","95608","4","3 (3 0)","2725","0.4100","1973","Updated/Remodeled","Yes","Kitchen 11-15YR","1","1","869900.00","869900.00","872500.00","08/15/19","09/18/19","No","0"
"282-0380-043-0000","1824","Saint Ann","95608","3","2 (2 0)","1785","0.2200","1978","","No","","85","85","509950.00","499500.00","490000.00","08/14/19","12/18/19","Yes","2"
"245-0303-023-0000","5905","Camray","95608","3","2 (2 0)","1736","0.1774","1980","Updated/Remodeled","Yes","Kitchen 0-5YR","43","43","435000.00","425000.00","425000.00","08/13/19","10/24/19","Yes","2"
"273-0311-066-0000","6038","Landis","95608","3-4","3 (2 1)","2208","0.2850","1950","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","46","46","579000.00","549000.00","540000.00","08/15/19","10/30/19","No","0"
"271-0294-005-0000","4848","Hazelwood","95608","3","2 (2 0)","1557","0.2296","1954","","No","","88","88","415000.00","395000.00","390000.00","06/28/19","11/04/19","No","0"
"232-0300-041-0000","6618","Markley","95608","2","2 (2 0)","1200","0.1498","1980","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","31","31","325000.00","325000.00","320000.00","08/16/19","10/25/19","No","0"
"232-0363-036-0000","6327","Edgerton","95608","3","1 (1 0)","1045","0.1600","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","319000.00","319000.00","319000.00","08/16/19","09/27/19","No","0"
"245-0240-042-0000","4064","Alex","95608","3","2 (2 0)","1725","0.1338","1987","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","46","46","454000.00","454000.00","454000.00","08/16/19","11/07/19","Yes","2"
"247-0210-035-0000","7000","Lincoln","95608","3","3 (2 1)","1848","0.1700","1978","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","62","62","469900.00","469900.00","471100.00","08/16/19","11/26/19","No","0"
"272-0314-004-0000","2519","El Tonas","95608","4","2 (2 0)","1536","0.2500","1956","","Unknown","","5","5","378900.00","378900.00","390500.00","08/19/19","09/16/19","Yes","5"
"230-0134-024-0000","4520","Live Oak","95608","4","3 (3 0)","2248","1.1700","1967","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","21","21","685000.00","685000.00","642000.00","08/17/19","09/30/19","No","0"
"283-0570-005-0000","6241","Gobernadores","95608","4-5","5 (3 2)","4178","0.7881","2006","","Unknown","","2","2","2195000.00","2195000.00","2100000.00","08/18/19","09/20/19","No","0"
"289-0540-015-0000","1440","Kingsford","95608","4","4 (2 2)","3236","0.2500","1984","","No","","54","54","879000.00","849000.00","825000.00","08/18/19","11/05/19","No","0"
"283-0010-065-0000","5249","Wyndham Oak","95608","4","2 (2 0)","2248","0.1532","1998","Updated/Remodeled","Yes","Kitchen 0-5YR","37","37","500000.00","500000.00","480000.00","08/20/19","11/26/19","No","0"
"247-0144-003-0000","4406","Northampton","95608","4","3 (2 1)","2229","0.2732","1966","","No","","14","14","435000.00","435000.00","455000.00","08/14/19","10/11/19","Yes","4"
"260-0321-028-0000","6101","Grant","95608","4","2 (2 0)","1475","0.3503","1980","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","58","58","420000.00","399000.00","390000.00","08/20/19","10/28/19","Yes","2"
"258-0122-004-0000","5513","Whitfield","95608","4","3 (3 0)","2029","0.2300","1958","","No","","47","47","448000.00","428000.00","405000.00","08/16/19","10/30/19","No","0"
"258-0110-011-0000","5640","Vega","95608","4","2 (2 0)","1652","0.2700","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 11-15YR","4","4","459000.00","459000.00","452000.00","08/16/19","09/13/19","No","0"
"258-0080-030-0000","3724","Bella Cruz","95608","3","3 (2 1)","2307","0.1746","2006","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","61","61","575000.00","563000.00","563000.00","08/16/19","12/23/19","No","0"
"236-0152-013-0000","6614","Bush","95608","3","2 (2 0)","1682","0.3090","1961","","Unknown","","61","61","405000.00","385000.00","380000.00","08/28/19","12/10/19","No","0"
"282-0275-019-0000","4704","Bowerwood","95608","4","2 (2 0)","1561","0.2477","1955","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","15","15","485000.00","485000.00","485000.00","08/29/19","10/11/19","Yes","2"
"232-0374-002-0000","6406","Belgrove","95608","3","2 (2 0)","1044","0.1700","1962","Updated/Remodeled","Yes","Bath 0-5YR","27","27","350000.00","315000.00","295000.00","08/29/19","10/09/19","Yes","2"
"256-0370-035-0003","4728","Courtland","95608","3","2 (2 0)","1401","","1989","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","295000.00","295000.00","295000.00","09/05/19","10/10/19","No","0"
"230-0730-002-0000","4875","Thousand Oaks","95608","3-4","2 (2 0)","1872","0.1601","1986","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","19","19","470000.00","450000.00","454875.00","08/21/19","10/07/19","No","0"
"256-0360-021","4844","Cypress","95608","3","2 (2 0)","1573","0.2512","1985","Updated/Remodeled","Yes","Bath 6-10YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","399000.00","408000.00","408000.00","08/22/19","09/20/19","No","0"
"283-0010-017-0000","2409","Gunn","95608","2-3","1 (1 0)","961","0.1900","1951","","Unknown","","3","3","265000.00","265000.00","265000.00","08/22/19","09/06/19","Yes","5"
"245-0102-008-0000","6231","Mineral","95608","3","3 (2 1)","1766","0.2369","1968","Updated/Remodeled","Yes","Bath 0-5YR","21","21","469549.00","469549.00","469500.00","08/22/19","10/30/19","Yes","2"
"229-0263-018-0000","6330","Hilltop","95608","3","2 (2 0)","1230","0.2100","1965","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","6","6","369500.00","369500.00","375000.00","08/23/19","09/25/19","No","0"
"258-0123-034-0000","3519","Jay Jay","95608","4","3 (2 1)","3018","0.2522","2005","Updated/Remodeled","Yes","Bed 0-5YR","11","62","639900.00","625000.00","600000.00","08/23/19","09/10/19","No","0"
"258-0194-004-0000","3941","Linus","95608","3","2 (2 0)","1360","0.2800","1960","Fixer","Unknown","","6","6","349000.00","349000.00","349000.00","08/26/19","10/02/19","No","0"
"229-0304-002-0000","5915","Hilltop","95608","3","1 (1 0)","1078","0.2714","1960","Updated/Remodeled","Yes","Bath 6-10YR,Other-Rmks 11-15YR","5","5","260000.00","260000.00","252000.00","08/29/19","09/03/19","No","0"
"245-0291-030-0000","6481","Perrin","95608","4","2 (2 0)","1786","0.1997","1971","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 6-10YR","11","11","410000.00","410000.00","420000.00","08/30/19","09/30/19","Yes","2"
"232-0530-047-0000","6019","Casa Alegre","95608","2","3 (2 1)","1166","0.0193","1973","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","6","6","199000.00","199000.00","210000.00","08/28/19","10/03/19","No","0"
"260-0171-020-0000","6104","Grant","95608","3","2 (2 0)","1261","0.2104","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","49","49","350000.00","325000.00","331500.00","09/10/19","11/22/19","Yes","3"
"256-0370-037-0002","4802","Courtland","95608","2","2 (2 0)","1154","","1990","Updated/Remodeled","Yes","Other-Rmks 6-10YR","32","32","280000.00","270000.00","270000.00","09/20/19","11/14/19","Yes","2"
"271-0101-067-0000","4960","Heatherdale Ln","95608","2","1 (1 0)","914","0.1653","1955","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","6","6","299000.00","299000.00","315000.00","08/30/19","09/20/19","Yes","3"
"232-0283-009-0000","6136","Orsi","95608","3","1 (1 0)","1045","0.1400","1960","Fixer","No","","6","6","249900.00","249900.00","230000.00","09/12/19","09/25/19","Yes","6"
"245-0160-019-0000","5946","Lincoln Hills","95608","4","3 (2 1)","1850","0.2000","1978","","Unknown","","25","25","459900.00","459900.00","459900.00","08/30/19","10/25/19","Yes","2"
"282-0063-002-0000","2316","Marie","95608","4","2 (2 0)","1453","0.2380","1955","","No","","24","24","365000.00","365000.00","357000.00","08/30/19","11/13/19","No","0"
"272-0172-011-0000","2800","Randolph","95608","3","2 (2 0)","1300","0.4000","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR","5","5","575000.00","575000.00","575000.00","09/02/19","09/30/19","Yes","3"
"236-0253-005-0000","4838","Wiedman","95608","4","2 (2 0)","1408","0.1584","1965","","Unknown","","28","28","348900.00","339900.00","303500.00","09/06/19","11/05/19","Yes","2"
"272-0121-025-000","3061","Stanton","95608","3","2 (2 0)","1314","0.2801","1956","","Unknown","","60","60","410000.00","410000.00","400000.00","09/03/19","12/12/19","No","0"
"272-0121-024-00","3057","Stanton","95608","3","2 (2 0)","1894","0.2200","1956","","No","","3","3","349000.00","349000.00","335000.00","09/03/19","09/20/19","No","0"
"273-0021-037-0000","6240","Landis","95608","4","3 (2 1)","1726","0.1790","1987","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","26","41","419000.00","409000.00","408000.00","09/05/19","10/31/19","No","0"
"236-0112-003-0000","6117","Rutland","95608","6-8","3 (3 0)","3000","0.2181","1963","","Unknown","","39","39","449950.00","439950.00","450000.00","09/05/19","12/12/19","No","0"
