"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"232-0470-027-0000","6050","Via Casitas","95608","3","3 (2 1)","1380","0.0260","1971","","","","195","195","88800.00","82900.00","82900.00","07/01/11","01/25/12","","0"
"258-0203-004-0000","5437","Kirkland","95608","3","3 (3 0)","1612","0.2300","1965","","","","148","148","220000.00","184000.00","190000.00","08/01/11","02/24/12","","0"
"272-0190-051-0000","5639","Clark","95608","3","2 (2 0)","1520","0.1270","1979","","","","98","98","172400.00","145900.00","150000.00","08/02/11","03/14/12","","0"
"236-0345-013-0000","4645","Meyer","95608","5","3 (3 0)","2376","0.1500","1970","","","","242","242","240000.00","180000.00","185000.00","08/03/11","04/30/12","","0"
"273-0150-039-0000","2908","Wendi Lee","95608","5","2 (2 0)","2755","0.4300","1955","","","","125","125","299000.00","299000.00","292000.00","08/02/11","03/15/12","","0"
"272-0260-046","5322","Kenneth","95608","3","1 (1 0)","1125","0.2880","1962","","","","215","215","119000.00","127000.00","103000.00","08/05/11","05/18/12","","0"
"272-0090-015-0000","3020","Walnut (Walnut Haven Ln)","95608","3","2 (2 0)","1895","0.3700","1955","","Unknown","","300","300","239000.00","179900.00","165000.00","08/06/11","06/15/12","","0"
"260-0321-062-0000","6061","Shirley","95608","4-5","3 (3 0)","2430","0.2350","1999","","","","132","132","349000.00","339000.00","300000.00","08/09/11","02/10/12","","0"
"289-0510-007-0000","5213","Marimoore","95608","5","3 (2 1)","2371","0.1600","1972","Updated/Remodeled","Yes","","191","191","459000.00","329000.00","316000.00","08/10/11","05/10/12","","0"
"282-0040-007-0000","2413","Upham","95608","3","1 (1 0)","1053","0.2310","1954","","","","87","87","133100.00","115000.00","114000.00","08/11/11","01/09/12","","0"
"260-0120-003","6520","Sutter","95608","3","2 (2 0)","1400","1.2500","1940","Updated/Remodeled","Yes","","179","179","420000.00","374900.00","360000.00","08/12/11","04/30/12","","0"
"289-0301-011-0000","5541","Ivanhoe","95608","4","3 (2 1)","2210","0.2300","1972","Updated/Remodeled","Yes","","165","165","399000.00","389000.00","391000.00","08/12/11","03/12/12","","0"
"272-0011-043-0000","3201","Mayer","95608","4","2 (2 0)","1631","0.2400","1965","Updated/Remodeled","Yes","","211","211","300000.00","289900.00","261000.00","08/16/11","04/26/12","","0"
"258-0390-041-0000","5104","Linda Lou","95608","4","2 (2 0)","2274","0.2100","1984","Updated/Remodeled","Yes","","107","107","325000.00","285000.00","275000.00","08/16/11","01/06/12","","0"
"282-0310-008-0000","2314","Via Camino","95608","3","3 (2 1)","1380","0.0230","1972","","","","83","83","104000.00","94905.00","93000.00","08/18/11","02/07/12","","0"
"272-0242-035-0000","2648","Stamp Mill","95608","3","3 (2 1)","1784","0.1300","1990","","","","164","164","224900.00","180000.00","171000.00","08/20/11","03/01/12","","0"
"283-0470-015-0000","2226","Boyer","95608","3","2 (2 0)","1907","0.0400","1976","Updated/Remodeled","Yes","","322","322","249000.00","165000.00","165000.00","09/12/11","10/23/12","","0"
"232-0072-020-0000","5961","Ellerslee","95608","3","2 (2 0)","1532","0.2300","1958","","","","126","126","205000.00","185000.00","153000.00","09/12/11","02/27/12","","0"
"283-0293-026-0000","2124","Claremont","95608","3","2 (2 0)","1658","0.2800","1960","Updated/Remodeled","Yes","","209","209","339000.00","295000.00","295000.00","09/13/11","05/04/12","","0"
"258-0141-059-0000","3307","Hunter","95608","3","2 (2 0)","1499","0.1640","1984","Updated/Remodeled","Yes","","146","146","271000.00","195000.00","195000.00","09/13/11","03/30/12","","0"
"283-0120-064-0000","2204","Via Linda","95608","3","2 (2 0)","1962","0.1600","1986","","","","115","115","309900.00","260000.00","255000.00","10/07/11","03/09/12","","0"
"229-0252-006-0000","5859","Woodleigh","95608","4","2 (2 0)","1344","0.1300","1961","","Unknown","","237","237","121000.00","123000.00","122000.00","09/14/11","06/29/12","","0"
"232-0082-005-0000","5518","Woodleigh","95608","3","1 (1 0)","1040","0.2100","1958","","No","","312","312","99000.00","122000.00","122000.00","09/15/11","08/31/12","","0"
"247-0280-040-0000","4032","Eastwood Village","95608","3","3 (2 1)","1480","0.0690","1992","","","","150","150","149000.00","155000.00","150000.00","09/19/11","03/30/12","","0"
"272-0090-036-0000","5241","Monitor","95608","3","2 (2 0)","1591","0.2000","1950","Updated/Remodeled","Yes","","126","213","199000.00","175000.00","170000.00","09/20/11","02/17/12","","0"
"247-0280-026-0000","4027","Eastwood Village","95608","3","3 (2 1)","1480","0.0790","1992","","","","314","314","149000.00","149000.00","150000.00","09/20/11","08/23/12","","0"
"232-0480-018-0000","6021","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","5","5","65000.00","65000.00","67500.00","09/22/11","01/03/12","","0"
"273-0183-031-0000","6237","Vernon","95608","3","2 (1 1)","1361","0.6740","1950","Updated/Remodeled","Yes","","23","23","349000.00","349000.00","319000.00","09/23/11","02/17/12","","0"
"256-0330-004-0000","4748","Whitney","95608","3","2 (1 1)","1263","0.0840","1973","","","","95","95","100000.00","89000.00","87500.00","09/22/11","02/27/12","","0"
"247-0232-032-0000","7215","Lincoln","95608","4","3 (2 1)","2439","0.4640","1962","","","","103","103","339900.00","259000.00","230000.00","10/14/11","02/08/12","","0"
"230-0401-014-0000","5211","Norcrest","95608","3","2 (2 0)","2061","0.2330","1960","Updated/Remodeled","Yes","","65","65","245000.00","235000.00","215000.00","09/24/11","01/25/12","","0"
"258-0370-028-0000","5140","Engle","95608","3","1 (1 0)","1714","0.2630","1946","","","","170","170","159300.00","138300.00","110000.00","09/26/11","04/17/12","","0"
"272-0250-048-0000","2626","Knabe","95608","3","2 (2 0)","1782","0.1500","1988","Updated/Remodeled","Yes","","122","122","299500.00","275000.00","250000.00","09/29/11","03/30/12","","0"
"236-0344-010-0000","4649","Oakbough","95608","5","3 (3 0)","1946","0.1400","1970","Updated/Remodeled","Yes","Other-Rmks 11-15YR","199","199","225000.00","235000.00","227000.00","09/30/11","05/18/12","","0"
"247-0031-012-0000","6825","Rappahannock","95608","3","2 (2 0)","1627","0.2920","1959","Updated/Remodeled","Yes","","203","203","199000.00","191900.00","185000.00","08/25/11","03/28/12","","0"
"256-0122-026-0000","3504","Condor","95608","3","2 (2 0)","1758","0.1800","1978","","No","","300","300","199000.00","215000.00","215000.00","08/30/11","09/25/12","","0"
"260-0450-013-0000","3847","Olivebranch","95608","2","2 (2 0)","1255","0.0700","1988","","","","168","168","124950.00","122950.00","122950.00","09/01/11","03/23/12","","0"
"232-0253-017-0000","5419","Carden","95608","3","2 (2 0)","1082","0.1400","1962","","","","60","60","135900.00","130500.00","119000.00","09/10/11","01/12/12","","0"
"260-0270-008-0000","3507","GRANTWOOD","95608","4","3 (3 0)","2547","0.2500","1959","Updated/Remodeled","Yes","Other-Rmks 11-15YR","317","317","324900.00","252200.00","253000.00","10/05/11","10/12/12","","0"
"282-0340-032-0000","4900","Clear","95608","4","2 (2 0)","1701","0.1600","1975","Updated/Remodeled","Yes","","179","179","195000.00","182000.00","182000.00","10/06/11","05/10/12","","0"
"282-0251-016-0000","4960","San Marque","95608","3","1 (1 0)","1025","0.2200","1955","Updated/Remodeled","Yes","","92","92","174900.00","159900.00","159900.00","10/07/11","02/29/12","","0"
"272-0241-029-0000","2720","Hoffman Woods","95608","2","3 (2 1)","1591","0.0850","1990","","","","81","81","172000.00","160000.00","143000.00","10/07/11","01/30/12","","0"
"273-0101-011-0000","3025","San Lorenzo","95608","4","2 (2 0)","2642","1.3200","1955","","","","143","143","450000.00","450000.00","450000.00","10/07/11","03/12/12","","0"
"258-0160-045-0000","3312","Oakview","95608","3","2 (2 0)","1082","0.1790","1950","","","","89","89","140000.00","145000.00","138000.00","10/07/11","01/18/12","","0"
"245-0052-007-0000","4501","Stoney","95608","3","2 (2 0)","1620","0.2230","1965","","","","147","330","208000.00","190000.00","199000.00","10/10/11","03/21/12","","0"
"289-0474-021-0000","4916","Kipling","95608","2-3","3 (2 1)","3248","0.3750","1977","","Unknown","","169","169","550000.00","550000.00","495000.00","10/11/11","12/19/12","","0"
"258-0272-019-0000","5101","Walnut Place","95608","4","2 (2 0)","1646","0.2300","1989","","","","86","86","209900.00","189900.00","175000.00","10/12/11","02/15/12","","0"
"236-0165-012-0000","5001","Robander","95608","3","2 (1 1)","1013","0.2180","1960","","","","188","188","140000.00","120000.00","102000.00","10/13/11","05/04/12","","0"
"260-0350-010-0000","3824","Delaware","95608","3","2 (2 0)","1302","0.3640","1957","Fixer","","","96","96","140000.00","140000.00","160000.00","11/20/11","03/14/12","","0"
"230-0114-009-0000","4724","Cameron Ranch","95608","3","3 (2 1)","2237","0.2120","1959","","","","101","101","325000.00","275000.00","235000.00","10/14/11","03/06/12","","0"
"236-0174-005-000","4840","Jan","95608","3","2 (2 0)","1663","0.2860","1960","Updated/Remodeled","Yes","","59","59","225000.00","209900.00","200000.00","10/17/11","01/31/12","","0"
"229-0304-002-0000","5915","Hilltop","95608","3","1 (1 0)","1078","0.2710","1960","Updated/Remodeled","Yes","Kitchen 11-15YR","164","164","135000.00","124999.00","121500.00","10/17/11","07/06/12","","0"
"247-0200-010-0000","4250","Paradise","95608","3","2 (2 0)","1447","0.2220","1966","","No","","135","135","185000.00","164900.00","165000.00","10/17/11","07/27/12","","0"
"283-0083-033-0000","5412","Saint Anton","95608","5","3 (3 0)","3047","0.2180","1980","","","","99","99","400000.00","314900.00","300000.00","10/11/11","02/07/12","","0"
"260-0165-024-0000","6225","Landis","95608","3-4","3 (3 0)","2694","0.3270","1990","","Unknown","","208","208","299000.00","250000.00","256000.00","10/24/11","07/31/12","","0"
"247-0273-028-0003","4036","Grover","95608","2","1 (1 0)","806","","1979","","","","214","214","79000.00","30000.00","25000.00","09/30/11","05/31/12","","0"
"282-0275-014-0000","4711","Arden","95608","3","2 (1 1)","1407","0.2440","1957","","No","","348","389","199000.00","191000.00","191000.00","10/03/11","10/11/12","","0"
"247-0271-052-0005","7100","Stella","95608","2","2 (2 0)","1000","","2006","","","","114","114","69900.00","59900.00","57000.00","10/04/11","02/16/12","","0"
"230-0850-007-0000","5427","Milgray","95608","4","3 (3 0)","3240","0.2600","1989","","","","118","281","339950.00","314950.00","303900.00","10/04/11","02/29/12","","0"
"245-0095-001-0000","6201","Mineral","95608","4","2 (2 0)","1614","0.2170","1960","","","","99","99","198500.00","198500.00","196000.00","10/24/11","02/09/12","","0"
"232-0201-022-0000","5649","Sapunor","95608","3","2 (2 0)","1120","0.1500","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","262","262","158000.00","126000.00","126000.00","10/24/11","08/28/12","","0"
"272-0290-028-0000","2521","Gunn","95608","2","1 (1 0)","945","0.2500","1954","","","","167","167","125000.00","125000.00","125000.00","10/25/11","04/26/12","","0"
"247-0280-016-0000","4067","Eastwood Village","95608","3","2 (2 0)","1485","0.1070","1992","","","","22","22","165000.00","165000.00","157000.00","10/26/11","02/23/12","","0"
"272-0241-040-0000","2737","Compton Parc","95608","3","3 (2 1)","1614","0.0830","1993","","","","137","137","160000.00","160000.00","160000.00","10/27/11","04/20/12","","0"
"260-0163-013-000","6145","Landis","95608","2","1 (1 0)","884","0.3400","1940","","","","85","85","130000.00","99000.00","105000.00","10/27/11","02/29/12","","0"
"258-0320-003-0000","4004","Oak Villa","95608","3","3 (2 1)","1323","0.0310","1972","Fixer","","","142","142","89500.00","80800.00","65625.00","10/28/11","04/27/12","","0"
"260-0181-020-0000","3521","Pickwick","95608","3","2 (2 0)","1686","0.2400","1962","Updated/Remodeled","Yes","","35","35","259900.00","259900.00","267500.00","10/29/11","03/03/12","","0"
"258-0370-030-0000","3626","Duca","95608","3","3 (2 1)","2564","0.2820","1982","Updated/Remodeled","Yes","","44","134","240000.00","299000.00","290000.00","10/31/11","01/20/12","","0"
"245-0260-009-0000","6742","Lincoln","95608","2","1 (1 0)","872","1.7300","1950","Fixer","Unknown","","269","269","210000.00","180000.00","150000.00","11/02/11","09/28/12","","0"
"260-0142-008-0000","3721","Chaney","95608","3","2 (2 0)","1500","0.2640","1959","Updated/Remodeled","Yes","","61","61","229500.00","209500.00","209500.00","11/02/11","04/20/12","","0"
"273-0102-012-0000","3013","Scenic Heights","95608","3","3 (2 1)","1629","0.2310","1968","","No","","337","337","395000.00","395000.00","363000.00","11/02/11","10/09/12","","0"
"236-0094-024-0000","6035","Winding","95608","3","2 (2 0)","1449","0.3010","1958","Updated/Remodeled","Yes","Other-Rmks 6-10YR","136","136","210000.00","175000.00","200000.00","11/04/11","08/10/12","","0"
"273-0081-012-0000","3105","Wilkins","95608","3","3 (3 0)","2120","0.2330","1956","","","","39","160","329900.00","329900.00","315000.00","11/04/11","01/13/12","","0"
"260-0130-064-0000","6740","Sutter","95608","6","7 (6 1)","4088","0.7560","2008","Updated/Remodeled","Yes","Other-Rmks 6-10YR","112","119","495500.00","420900.00","355000.00","11/04/11","05/25/12","","0"
"232-0530-005-0000","5953","Casa Alegre","95608","2","3 (2 1)","1166","0.0210","1973","","","","58","58","70000.00","65000.00","60000.00","11/07/11","01/24/12","","0"
"258-0340-009-0000","3935","Oak Villa","95608","3","2 (1 1)","1323","0.0300","1972","","Unknown","","303","303","82900.00","89900.00","90000.00","10/19/11","10/26/12","","0"
"283-0510-021-0000","1753","Haggin Grove","95608","5","5 (4 1)","4890","0.3400","1979","","","","183","183","875000.00","875000.00","935000.00","10/20/11","04/20/12","","0"
"229-0261-002-0000","5833","Parkoaks","95608","4","2 (2 0)","1975","0.1900","1961","","","","146","146","210000.00","180000.00","175000.00","10/20/11","04/20/12","","0"
"260-0370-077-0000","3471","Grant Park","95608","3","2 (2 0)","1747","0.1660","2004","","Unknown","","236","236","240000.00","239950.00","239950.00","10/22/11","07/12/12","","0"
"232-0385-003-0000","5530","Saint Charles","95608","3","2 (2 0)","1044","0.1900","1962","Updated/Remodeled","Yes","","22","22","169000.00","159900.00","155500.00","11/10/11","01/13/12","","0"
"258-0360-039-0000","5407","Nyoda","95608","2-3","2 (2 0)","1380","0.1545","1983","","","","105","105","179000.00","159000.00","166000.00","11/11/11","03/08/12","","0"
"260-0165-025-0000","3438","California","95608","3-4","2 (2 0)","2100","0.2760","","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","197","197","291900.00","253500.00","252000.00","11/11/11","11/19/12","","0"
"258-0330-052-000","3911","Oak Villa","95608","3","2 (1 1)","1323","0.0310","1972","Updated/Remodeled","Yes","","207","207","89000.00","89000.00","91000.00","11/14/11","06/25/12","","0"
"258-0272-028-0000","5142","Walnut Place","95608","3","2 (2 0)","1763","0.1600","1989","","","","80","80","215000.00","215000.00","202000.00","11/14/11","03/08/12","","0"
"282-0141-018-0000","4717","Cottage","95608","3","2 (2 0)","1346","0.1410","1940","","","","78","78","137995.00","115000.00","110000.00","11/14/11","02/29/12","","0"
"260-0331-030-0015","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","Updated/Remodeled","Yes","","43","43","75000.00","75000.00","68000.00","11/15/11","01/24/12","","0"
"245-0101-001-0000","4441","Jan","95608","3","2 (2 0)","1632","0.2700","1973","","","","17","17","209900.00","209900.00","225000.00","11/15/11","01/17/12","","0"
"258-0141-058-0000","3301","Hunter","95608","2","2 (2 0)","1265","0.0980","1984","","No","","216","216","118000.00","100000.00","100000.00","11/16/11","08/08/12","","0"
"260-0440-009-0000","5900","Grant","95608","2","2 (1 1)","1046","0.0120","1974","Updated/Remodeled","Yes","","84","84","64900.00","64900.00","55000.00","11/16/11","02/29/12","","0"
"272-0090-094-0000","3027","Paragon","95608","4","2 (2 0)","2252","0.1800","1987","","","","93","93","273900.00","234900.00","220000.00","11/16/11","04/02/12","","0"
"273-0122-010","6220","Kiernan","95608","3","2 (2 0)","1316","0.2300","1956","Updated/Remodeled","Yes","","97","97","229900.00","215000.00","206690.00","11/18/11","05/22/12","","0"
"272-0062-018-0000","5425","Robertson","95608","3","3 (2 1)","2494","1.1700","","","","","7","7","153900.00","153900.00","188000.00","12/02/11","01/19/12","","0"
"272-0121-019-0000","3037","Stanton","95608","3","2 (2 0)","2182","0.3400","1990","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","163","223","299000.00","269000.00","269000.00","11/18/11","06/22/12","","0"
"258-0232-013-0000","5224","Lequel","95608","3","2 (2 0)","1713","0.1590","1984","","","","109","109","175000.00","175000.00","168750.00","11/19/11","03/23/12","","0"
"232-0363-038-0000","6319","Edgerton","95608","3","1 (1 0)","1020","0.1400","1961","Updated/Remodeled","Yes","","50","50","139900.00","139900.00","135000.00","11/28/11","02/16/12","","0"
"232-0273-012-0000","6260","Orsi","95608","3","2 (2 0)","1160","0.1800","1961","","","","6","6","129900.00","129900.00","130000.00","11/22/11","01/27/12","","0"
"258-0283-004-0000","4049","Linus","95608","3","2 (2 0)","1625","0.2600","1963","Updated/Remodeled","Yes","","21","21","269000.00","272500.00","258000.00","01/10/12","03/21/12","","0"
"292-0405-006-0000","4740","American River","95608","3-4","3 (2 1)","2114","0.3000","1969","Updated/Remodeled","Yes","","175","175","549000.00","494400.00","494400.00","11/07/11","05/30/12","","0"
"245-0190-077-0000","4109","Geyser","95608","3-4","3 (3 0)","2574","0.1850","1993","Updated/Remodeled","Yes","Other-Rmks 0-5YR","283","283","369000.00","315000.00","287000.00","11/08/11","10/04/12","","0"
"258-0143-016-0000","3321","Arya","95608","4","3 (2 1)","2635","0.0890","","","","","61","452","279900.00","269000.00","260000.00","11/09/11","02/21/12","","0"
"260-0021-021-0000","3907","California","95608","2","1 (1 0)","800","0.1190","1959","","","","70","70","140000.00","120000.00","112500.00","11/11/11","02/06/12","","0"
"258-0071-001-0000","5501","Ryan","95608","3","2 (2 0)","1197","0.2300","1954","","","","3","24","116900.00","116900.00","116900.00","11/28/11","02/01/12","","0"
"289-0294-008-0000","1523","Gregory","95608","3","3 (3 0)","1760","0.2100","1962","Updated/Remodeled","Yes","","120","120","415000.00","379000.00","372500.00","11/29/11","05/10/12","","0"
"230-0281-010-000","5607","Nichora","95608","3","2 (2 0)","1832","0.2540","1961","","","","14","14","265000.00","265000.00","266203.00","11/30/11","01/19/12","","0"
"256-0330-009-0000","4727","Eli","95608","3","2 (1 1)","1289","0.1000","1973","Fixer","","","44","44","74900.00","74900.00","65000.00","11/30/11","02/16/12","","0"
"272-0031-016-0000","3235","Candace","95608","4","2 (2 0)","1446","0.2300","1956","","","","40","40","141000.00","141000.00","145000.00","12/02/11","03/29/12","","0"
"247-0232-014-0000","4310","Hussey","95608","3","3 (3 0)","2800","1.3900","1953","","","","131","131","269000.00","220000.00","220000.00","11/30/11","05/21/12","","0"
"272-0052-004-0000","3124","Terry","95608","3","2 (2 0)","1335","0.2300","1956","","","","14","14","169000.00","169000.00","165000.00","11/30/11","01/09/12","","0"
"232-0073-001-0000","5960","Ellerslee","95608","3","1 (1 0)","1040","0.2500","1958","Updated/Remodeled","Yes","","6","20","139900.00","139900.00","136500.00","12/15/11","02/21/12","","0"
"272-0061-015-0000","3129","Birch","95608","3","2 (2 0)","1672","0.2500","1960","","","","36","36","174900.00","167900.00","167900.00","12/01/11","02/17/12","","0"
"230-0283-007-0000","5624","Kiva","95608","3","3 (2 1)","1602","0.1870","1961","","","","83","83","230000.00","200000.00","200000.00","12/02/11","06/04/12","","0"
"236-0322-007-0000","5305","Baumgart","95608","3","2 (2 0)","1408","0.1680","1970","Updated/Remodeled","Yes","","33","33","209900.00","209900.00","209900.00","12/02/11","02/09/12","","0"
"273-0183-003-0000","6218","Vernon","95608","3","3 (3 0)","1800","0.2580","1961","Updated/Remodeled","Yes","","31","31","250000.00","250000.00","240000.00","12/02/11","01/13/12","","0"
"245-0021-009-0000","6064","Winding","95608","3","2 (2 0)","1990","0.2650","1963","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","122","122","269900.00","238999.00","235000.00","12/06/11","04/30/12","","0"
"256-0051-002-0000","4811","Salem","95608","3","2 (1 1)","1513","0.2300","1957","","","","13","13","149900.00","149900.00","165000.00","12/09/11","01/31/12","","0"
"272-0241-021-0000","5743","Kenneth","95608","3","3 (3 0)","1337","0.2670","1968","","","","75","75","160000.00","160000.00","150000.00","12/02/11","02/22/12","","0"
"260-0480-020-0000","6020","Roswitha","95608","4","3 (2 1)","2354","0.1260","2004","","No","","147","147","295000.00","285000.00","276000.00","12/07/11","06/14/12","","0"
"245-0052-023-0000","5928","Ranger","95608","3","2 (2 0)","1535","0.1960","1959","Updated/Remodeled","Yes","","117","117","269000.00","239000.00","239500.00","12/08/11","04/27/12","","0"
"272-0130-046-0000","2901","Easy","95608","4","2 (2 0)","1782","0.1900","1980","Updated/Remodeled","Yes","","43","43","189970.00","189970.00","179970.00","11/23/11","02/14/12","","0"
"260-0200-023","3624","Waynart","95608","3","2 (2 0)","1503","0.2500","1959","Updated/Remodeled","Yes","","5","5","254900.00","254900.00","254900.00","11/26/11","01/04/12","","0"
"273-0081-006-0000","3129","Wilkins","95608","3","2 (2 0)","1936","0.2320","1957","Updated/Remodeled","Yes","","27","163","259900.00","249900.00","249900.00","11/26/11","02/14/12","","0"
"282-0330-043","2354","Via Camino","95608","2","3 (2 1)","1166","0.0210","1972","Updated/Remodeled","Yes","","19","19","74900.00","74900.00","77000.00","11/27/11","03/05/12","","0"
"289-0500-011-0000","1441","Thistlewood","95608","4","2 (2 0)","1665","0.1900","1973","Updated/Remodeled","Yes","","18","18","365000.00","365000.00","362000.00","12/12/11","01/31/12","","0"
"260-0163-028-0000","6129","Sizemore","95608","4","3 (2 1)","2247","0.2070","1985","Updated/Remodeled","Yes","","54","145","279500.00","269500.00","255000.00","12/12/11","05/04/12","","0"
"282-0112-006-0000","2200","Nancy","95608","5","5 (4 1)","2659","0.2330","1954","Updated/Remodeled","Yes","","101","101","329000.00","329000.00","325000.00","12/13/11","05/01/12","","0"
"272-0241-034-0000","2705","Compton Parc","95608","3","3 (2 1)","1614","0.0830","1993","","","","82","82","175000.00","165000.00","160000.00","12/14/11","03/08/12","","0"
"230-0141-009-0000","4637","Hixon","95608","5-6","4 (3 1)","3222","0.4500","1962","","","","88","88","394900.00","329900.00","312000.00","12/14/11","06/25/12","","0"
"245-0260-006-0000","6726","Lincoln","95608","4","2 (2 0)","1835","0.4000","1958","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","214","214","205000.00","206000.00","206000.00","12/15/11","11/23/12","","0"
"230-0274-002-0000","4854","Tono","95608","4","3 (2 1)","2010","0.2190","1964","","","","82","82","297900.00","259900.00","249000.00","12/16/11","04/13/12","","0"
"260-0091-028-0000","5945","Shirley","95608","3","2 (2 0)","1696","0.2750","1962","Updated/Remodeled","Yes","Bath 0-5YR","102","102","214950.00","199950.00","200000.00","12/17/11","05/04/12","","0"
"260-0360-021-0000","6205","Grant","95608","3","2 (2 0)","1392","0.6400","1959","Fixer,Updated/Remodeled","Yes","","18","18","189000.00","189000.00","189000.00","12/22/11","01/23/12","","0"
