"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"230-0610-007-0003","5301","Manzanita","95608","2","2 (1 1)","880","0.0160","1972","","No","","185","185","110000.00","90800.00","57143.00","06/26/13","02/18/14","","0"
"247-0280-039-0000","4028","Eastwood Village","95608","3","3 (2 1)","1480","0.0695","1993","","No","","167","167","270000.00","209900.00","191250.00","06/24/13","01/16/14","","0"
"258-0201-001-0000","3606","Kearney","95608","4","2 (2 0)","1692","0.2500","1960","","No","","13","13","190000.00","264800.00","272000.00","06/05/13","11/25/14","","0"
"258-0110-016-0000","5650","Vega","95608","3","2 (2 0)","1376","0.2300","1964","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","38","38","309900.00","299000.00","299000.00","05/20/13","01/23/14","","0"
"272-0241-048-0000","2722","Compton Parc","95608","3","3 (2 1)","1548","0.0909","1993","","No","","167","167","200000.00","217000.00","217000.00","05/06/13","04/04/14","","0"
"272-0040-016-0000","5733","Angelina","95608","3","1 (1 0)","972","0.2800","1954","","Unknown","","46","46","156000.00","140400.00","141632.00","05/02/13","03/28/14","","0"
"273-0101-022-0000","6423","Palm","95608","5","5 (3 2)","5454","0.5900","1987","Updated/Remodeled","Yes","Bath 11-15YR,Bed 11-15YR,Kitchen 6-10YR,Kitchen 11-15YR","218","218","875000.00","799000.00","742000.00","02/07/13","07/28/14","","0"
"245-0084-003-0000","4432","Rollingrock","95608","3","2 (2 0)","1614","0.2150","1961","Updated/Remodeled","Yes","Kitchen 0-5YR","29","46","240000.00","291573.00","295000.00","11/19/12","01/31/14","","0"
"260-0280-030-0000","3841","Dell","95608","3","2 (2 0)","1555","1.5600","1945","","No","","88","88","495000.00","395000.00","375000.00","08/23/13","01/13/14","","0"
"256-0340-022-0000","5007","Sugar","95608","4","4 (4 0)","2876","1.5000","1977","","No","","77","77","489000.00","469000.00","449000.00","09/09/13","01/08/14","","0"
"236-0292-005-0000","4734","Espana","95608","3","3 (2 1)","2280","0.3085","1968","","No","","81","81","385000.00","369000.00","359500.00","08/21/13","01/07/14","","0"
"283-0500-002-0000","22","Quail Point","95608","3","3 (2 1)","2683","0.0600","1978","","No","","162","162","540000.00","499000.00","470000.00","08/19/13","03/21/14","","0"
"230-0860-053-0000","4714","Hackberry","95608","4-5","3 (2 1)","2421","0.2617","1998","","No","","62","62","440000.00","415000.00","410000.00","08/20/13","01/24/14","","0"
"272-0172-007-0000","2817","Gunn","95608","3","2 (2 0)","1921","0.3300","1960","Updated/Remodeled","Yes","Other-Rmks 11-15YR","100","100","320000.00","300000.00","298000.00","08/17/13","02/14/14","","0"
"232-0282-012-0000","6185","Orsi","95608","3","1 (1 0)","1045","0.1500","1961","","No","","19","240","165000.00","165000.00","150000.00","08/28/13","01/30/14","","0"
"230-0700-003-0057","5237","Manzanita","95608","2","1 (1 0)","959","0.0100","1977","","No","","312","312","99900.00","85333.00","82000.00","08/30/13","09/11/14","","0"
"271-0141-003-0000","4931","Heatherdale","95608","3","2 (2 0)","1245","0.2300","1954","","Unknown","","103","103","240000.00","238000.00","224000.00","09/06/13","01/10/14","","0"
"245-0190-075-0000","6104","Fountaindale","95608","4","2 (2 0)","2398","0.2280","1994","","Unknown","","100","100","529000.00","489000.00","450000.00","09/08/13","01/16/14","","0"
"271-0033-073","5029","Robertson","95608","4","3 (2 1)","2259","0.4600","1937","Updated/Remodeled","Yes","Bed 6-10YR,Kitchen 6-10YR","110","110","309000.00","320000.00","304000.00","09/10/13","02/14/14","","0"
"258-0052-019-0000","3828","Henderson","95608","3","2 (2 0)","1056","0.2300","1956","","Unknown","","3","8","130000.00","165000.00","165000.00","09/10/13","02/10/14","","0"
"272-0056-001-0000","5246","Mission View","95608","3","3 (2 1)","2021","0.1747","1979","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","124","124","374500.00","359900.00","340000.00","09/13/13","02/14/14","","0"
"272-0090-082-0000","3032","Paragon","95608","3","2 (2 0)","1486","0.1600","1987","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 11-15YR","69","69","330000.00","280000.00","280000.00","09/13/13","01/17/14","","0"
"273-0121-002-0000","6205","Kiernan","95608","3","2 (2 0)","1248","0.2301","1956","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 11-15YR","23","23","250000.00","250000.00","263000.00","09/14/13","04/29/14","","0"
"236-0041-005-0000","6520","Palm","95608","3","2 (2 0)","1946","0.2000","1972","","Unknown","","128","128","345000.00","299900.00","250000.00","09/18/13","02/20/14","","0"
"283-0371-022-0000","5921","River Oak","95608","7","4 (4 0)","4625","0.6200","1972","","No","","150","150","1450000.00","1350000.00","1282500.00","11/03/13","05/27/14","","0"
"247-0043-012-0000","4506","Rustic","95608","4","2 (2 0)","1872","0.2119","1960","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","86","86","375000.00","350000.00","345000.00","09/19/13","01/17/14","","0"
"236-0143-020-0000","5312","Flagstone","95608","3","2 (2 0)","1120","0.1998","1960","","No","","21","21","207000.00","185000.00","185000.00","10/08/13","03/11/14","","0"
"260-0165-016-0000","3400","California","95608","3-4","2 (2 0)","2159","0.3278","1950","","Unknown","","75","75","272000.00","262000.00","262000.00","10/12/13","03/25/14","","0"
"260-0211-016-0000","3616","Voleyn","95608","3","2 (2 0)","1113","0.2314","1965","","Unknown","","259","259","230000.00","230000.00","230000.00","10/10/13","08/14/14","","0"
"230-0660-052-0000","4238","Gold Flower","95608","3","3 (2 1)","2671","0.1700","1988","Updated/Remodeled","Yes","Kitchen 0-5YR","114","114","475000.00","399950.00","375000.00","10/10/13","02/14/14","","0"
"271-0294-003-0000","4840","Hazelwood","95608","4","2 (2 0)","1573","0.2296","1960","","No","","51","51","250000.00","250000.00","235000.00","10/11/13","06/19/14","","0"
"271-0313-088-0000","4959","Silver Ranch","95608","4","3 (2 1)","2527","0.1560","1999","","No","","25","25","350000.00","350000.00","350000.00","10/11/13","01/17/14","","0"
"236-0051-004-0000","6009","MULDROW","95608","3","3 (2 1)","1968","0.2500","1976","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","63","63","419999.00","384999.00","385000.00","10/14/13","01/15/14","","0"
"258-0340-037-0000","4005","KNOLL TOP CT.","95608","3","2 (2 0)","1344","0.0303","1972","","No","","46","46","95000.00","110000.00","110000.00","10/15/13","03/24/14","","0"
"282-0103-015-0000","4909","Donovan","95608","3","1 (1 0)","1041","0.2314","1955","","No","","58","58","210000.00","199900.00","185000.00","10/16/13","01/23/14","","0"
"289-0263-001-0000","5441","Arden","95608","3","2 (2 0)","1667","0.2600","1963","","No","","134","134","449500.00","429950.00","415000.00","10/17/13","04/10/14","","0"
"282-0340-015-0000","4957","Clear","95608","2","2 (1 1)","1180","0.1200","1975","","No","","119","119","269900.00","219900.00","220000.00","10/17/13","04/09/14","","0"
"292-0352-015-0000","1160","Jacob","95608","4","3 (2 1)","2505","0.2400","1967","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","85","200","529000.00","559000.00","515000.00","10/17/13","01/24/14","","0"
"260-0142-018-0000","3700","Orangerie","95608","3","2 (2 0)","1502","0.2507","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 11-15YR","15","15","279000.00","284500.00","284500.00","09/20/13","06/10/14","","0"
"272-0011-015-0000","5248","North","95608","5","3 (3 0)","3627","0.4100","2006","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","94","94","550000.00","550000.00","535000.00","09/21/13","01/31/14","","0"
"272-0314-004-0000","2519","El Tonas","95608","4","2 (2 0)","1536","0.2500","1956","","Unknown","","103","103","325000.00","272500.00","265000.00","09/26/13","02/21/14","","0"
"282-0340-023-0000","4925","Clear","95608","3","2 (2 0)","1279","0.1400","1975","Updated/Remodeled","Yes","Kitchen 0-5YR","104","104","299000.00","279000.00","270650.00","10/02/13","02/21/14","","0"
"289-0262-008-0000","1706","Woodacre","95608","6","3 (2 1)","2540","0.2500","1963","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","205","205","649900.00","597500.00","565000.00","10/01/13","08/05/14","","0"
"247-0240-036-0000","7138","Lincoln","95608","4","3 (3 0)","2730","0.3400","2002","","Unknown","","80","80","499000.00","485000.00","465000.00","10/11/13","01/22/14","","0"
"260-0250-079-0000","7140","Sutter","95608","3","2 (2 0)","2633","1.8100","1958","","No","","124","124","445000.00","725000.00","700000.00","10/24/13","03/19/14","","0"
"232-0341-016-0000","6355","Madison","95608","3","2 (1 1)","1162","0.1500","1962","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","20","20","204995.00","204995.00","200000.00","10/25/13","01/17/14","","0"
"230-0203-001-0000","5416","Locust","95608","4","2 (2 0)","1581","0.4300","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","47","47","375000.00","349999.00","340000.00","10/31/13","01/03/14","","0"
"282-0061-001","2348","Mission","95608","3-4","3 (3 0)","1515","0.2300","1957","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","41","170","249500.00","239500.00","239500.00","10/29/13","01/24/14","","0"
"245-0251-016-0000","4032","Marshall","95608","3","2 (2 0)","1512","1.0000","1978","Fixer","No","","100","793","255000.00","255000.00","261000.00","10/30/13","02/27/14","","0"
"232-0251-013-0000","6507","Templeton","95608","3","1 (1 0)","1040","0.1600","1958","","Unknown","","19","19","170000.00","150000.00","160000.00","10/30/13","04/28/14","","0"
"289-0231-004-0000","1682","Del Dayo","95608","5","3 (3 0)","3673","0.7959","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","138","143","978500.00","978500.00","875000.00","10/28/13","05/12/14","","0"
"258-0330-012-0000","3912","Oak Villa","95608","2","2 (1 1)","1116","0.0288","1978","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","88","88","158000.00","139000.00","131500.00","11/15/13","03/13/14","","0"
"272-0011-026-0000","3219","Petty","95608","4","2 (2 0)","1400","0.2700","1970","","No","","70","70","250000.00","239500.00","239500.00","11/01/13","02/24/14","","0"
"283-0560-036-0000","2404","Fallwater","95608","3","3 (2 1)","1577","0.1170","1994","","No","","181","181","300000.00","280000.00","273000.00","11/01/13","06/03/14","","0"
"260-0200-017-0000","3621","Waynart","95608","4-5","3 (2 1)","2049","0.2300","1959","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","75","75","362000.00","359900.00","359900.00","11/01/13","03/18/14","","0"
"256-0221-013-0000","3313","McCowan","95608","4","2 (2 0)","1734","0.2300","1960","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","107","107","324999.00","312000.00","305000.00","11/04/13","03/31/14","","0"
"289-0482-017-0000","4948","Kipling","95608","3-4","3 (2 1)","2344","0.3880","1974","Updated/Remodeled","Yes","Kitchen 0-5YR","94","94","649000.00","649000.00","640000.00","10/18/13","02/28/14","","0"
"232-0282-003-0000","5726","Woodleigh","95608","3","2 (2 0)","1160","0.2300","1961","","No","","2","2","150000.00","150000.00","145000.00","10/21/13","04/21/14","","0"
"260-0331-030-0011","7032","Fair Oaks Blvd.","95608","3","3 (2 1)","1245","","1974","","No","","51","51","125000.00","120000.00","116000.00","10/22/13","03/24/14","","0"
"273-0370-003-0000","6121","Kenneth","95608","2","1 (1 0)","828","1.5240","1950","","Unknown","","43","43","339000.00","339000.00","342000.00","10/22/13","01/23/14","","0"
"289-0241-016-0000","1549","Elsdon","95608","3-5","5 (3 2)","3029","0.4400","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","121","144","974900.00","849900.00","835000.00","10/23/13","04/17/14","","0"
"271-0033-037-0000","4933","Robertson","95608","4","2 (2 0)","1870","0.2200","1968","","Unknown","","56","56","280000.00","280000.00","270000.00","10/23/13","01/21/14","","0"
"289-0293-003-0000","1371","Meredith","95608","4","3 (2 1)","2278","0.2225","1963","Updated/Remodeled","Yes","Other-Rmks 0-5YR","20","58","549000.00","524900.00","511000.00","11/09/13","01/13/14","","0"
"232-0203-008-0000","5940","MALEVILLE","95608","3","2 (2 0)","1128","0.1300","1958","Fixer","Unknown","","3","3","140000.00","140000.00","175000.00","11/12/13","04/22/14","","0"
"247-0310-008-0000","4214","Galewood","95608","4","2 (2 0)","2060","0.2300","1973","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","69","69","420000.00","410000.00","395000.00","11/13/13","02/13/14","","0"
"258-0031-001-0000","3943","Henderson","95608","3","3 (3 0)","2218","0.2400","1956","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","23","23","295000.00","295000.00","280000.00","11/14/13","01/16/14","","0"
"245-0072-002-0000","4507","Jan","95608","4","2 (2 0)","1814","0.2360","1965","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","133","133","399000.00","397000.00","397000.00","11/15/13","04/29/14","","0"
"258-0420-002-0000","5111","Walnut Pointe","95608","3","2 (2 0)","1400","0.1013","1995","","No","","24","24","229000.00","219000.00","210000.00","11/15/13","01/16/14","","0"
"245-0291-027-0000","6493","Perrin","95608","3","2 (2 0)","1700","0.1901","1971","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","130","130","339900.00","324900.00","322000.00","11/17/13","04/29/14","","0"
"283-0510-013-0000","1748","Haggin Grove","95608","4","5 (4 1)","4313","0.3800","1981","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","127","127","1220000.00","1078000.00","998000.00","11/17/13","05/28/14","","0"
"230-0401-005-0000","5234","Locust","95608","3","2 (2 0)","1432","0.2315","1961","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","31","98","265000.00","265000.00","265000.00","11/19/13","01/27/14","","0"
"229-0271-017-0000","5961","Marlin","95608","3","2 (2 0)","1572","0.1100","1961","","Unknown","","13","137","229000.00","229000.00","236500.00","11/19/13","01/27/14","","0"
"247-0296-013-0000","4436","Woodview","95608","4","2 (2 0)","2162","0.1910","1971","","Unknown","","12","12","339000.00","339000.00","310000.00","11/20/13","01/15/14","","0"
"232-0363-019-0000","5733","Parkoaks","95608","3","1 (1 0)","1020","0.1600","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","91","101","214900.00","199990.00","204000.00","11/04/13","02/26/14","","0"
"282-0370-041-0000","4920","Olive Oak","95608","3-4","2 (2 0)","2191","0.1900","1978","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","120","120","425000.00","399900.00","410000.00","11/21/13","05/01/14","","0"
"258-0320-034-0000","5235","Gibbons","95608","3","2 (1 1)","1323","0.0310","1972","Updated/Remodeled","Yes","Bath 0-5YR","2","2","125000.00","125000.00","125000.00","11/05/13","01/10/14","","0"
"245-0052-016-0000","5900","Ranger","95608","4","3 (2 1)","2086","0.2762","1959","","No","","91","91","340000.00","340000.00","325000.00","11/05/13","05/12/14","","0"
"258-0130-023-0000","3445","Garfield","95608","3","2 (2 0)","1806","0.3700","1953","Updated/Remodeled","Yes","Bed 0-5YR,Kitchen 0-5YR","17","135","324500.00","324500.00","318000.00","11/08/13","01/10/14","","0"
"260-0321-026-0000","3621","Wintun","95608","3","3 (2 1)","1655","0.2984","1953","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","108","108","320000.00","299950.00","300000.00","11/08/13","03/18/14","","0"
"245-0233-017-0000","4137","Valiant","95608","3","2 (1 1)","1000","0.2300","1962","","Unknown","","239","308","199000.00","235000.00","235000.00","11/08/13","09/24/14","","0"
"282-0076-013-0000","4936","Boyd","95608","4-5","3 (3 0)","1978","0.2380","1955","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","66","66","389000.00","375000.00","364000.00","11/08/13","02/19/14","","0"
"272-0051-011-0000","5140","Love","95608","3","2 (2 0)","1414","0.2300","1963","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","12","36","299000.00","299000.00","295000.00","11/29/13","01/22/14","","0"
"289-0223-023-0000","1242","Jacob","95608","3","3 (2 1)","2124","0.2600","1972","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","45","45","594990.00","594990.00","580000.00","11/29/13","02/24/14","","0"
"236-0334-032-0000","4760","Liesel","95608","4","3 (2 1)","2034","0.2716","1971","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","36","36","359900.00","359900.00","359000.00","12/02/13","04/09/14","","0"
"256-0237-001-0000","3842","Wingate","95608","4","2 (2 0)","1524","0.2600","1960","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","264500.00","264500.00","265000.00","12/03/13","01/08/14","","0"
"232-0202-006-0000","5600","Sapunor","95608","4","2 (2 0)","1120","0.1400","1958","","No","","0","0","150000.00","150000.00","151000.00","12/03/13","11/07/14","","0"
"272-0230-012-000","5521","Kenneth","95608","3","2 (1 1)","1560","0.4600","1985","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","58","58","325000.00","310000.00","305000.00","12/03/13","03/19/14","","0"
"232-0082-003-0000","5530","WOODLEIGH","95608","3","1 (1 0)","1040","0.2400","1958","","No","","63","63","130000.00","130000.00","170000.00","11/29/13","02/20/14","","0"
"282-0291-009-0000","2117","Bircher","95608","4","2 (2 0)","1543","0.2303","1959","","Unknown","","88","88","329000.00","310000.00","305000.00","12/06/13","04/18/14","","0"
"230-0321-005-0000","4331","Virgusell","95608","4","3 (3 0)","3544","0.4700","1973","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","56","56","659000.00","569000.00","562000.00","12/06/13","02/26/14","","0"
"232-0225-008-0000","6209","Templeton","95608","3-4","2 (1 1)","1527","0.2400","1958","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR,Other-Rmks 0-5YR","69","69","235000.00","229950.00","225000.00","12/06/13","03/21/14","","0"
"230-0660-032-0000","5406","LOCUST AVENUE","95608","3","2 (2 0)","2100","0.1900","1976","","Unknown","","87","87","325000.00","325000.00","315000.00","12/06/13","04/16/14","","0"
"272-0031-040-0000","3200","Ashwood","95608","2","1 (1 0)","1004","0.0904","1978","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","130","130","219000.00","211000.00","200000.00","12/06/13","05/09/14","","0"
"273-0200-030-0000","2501","Los Feliz","95608","3","2 (2 0)","1211","0.2296","1960","Updated/Remodeled","Yes","Kitchen 11-15YR","77","77","295900.00","279900.00","279900.00","11/22/13","03/13/14","","0"
"247-0271-052-0023","7121","Stella","95608","2","2 (2 0)","1000","","2006","","No","","80","80","119900.00","105900.00","104000.00","11/22/13","03/26/14","","0"
"271-0263-002-0000","4950","Francis","95608","3","2 (2 0)","1627","0.2886","1953","","Unknown","","17","17","262500.00","262500.00","255550.00","11/25/13","02/21/14","","0"
"272-0210-020-0000","2721","Gunn Road","95608","3","2 (2 0)","1208","0.2300","1945","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","64","64","240000.00","230000.00","225000.00","11/25/13","02/28/14","","0"
"247-0045-001-0000","6800","Westmore","95608","4","2 (2 0)","1697","0.2555","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","17","100","344970.00","344970.00","345000.00","11/26/13","01/13/14","","0"
"273-0082-012-0000","3100","Wilkins","95608","3","2 (2 0)","1505","0.2332","1956","","Unknown","","23","23","335000.00","315000.00","315000.00","01/04/14","03/06/14","","0"
"258-0330-008-0000","3954","Oak Villa","95608","3","2 (1 1)","1323","0.0317","1972","","Unknown","","116","116","131250.00","131250.00","126500.00","12/19/13","05/29/14","","0"
"236-0175-007-0000","4800","Crestview","95608","3","2 (2 0)","1762","0.2778","1960","","No","","66","66","269900.00","269900.00","260000.00","12/20/13","03/28/14","","0"
"260-0222-019-0000","6435","Landis","95608","3","2 (2 0)","1542","0.3030","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","1","30","365000.00","365000.00","355000.00","01/07/14","02/21/14","","0"
"283-0101-019-0000","5813","TWIN GARDENS","95608","3","3 (2 1)","1920","0.3100","1940","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","89","126","469000.00","449000.00","444000.00","12/22/13","04/25/14","","0"
"232-0242-020-0000","5440","Hesper","95608","3","1 (1 0)","936","0.1600","1958","Updated/Remodeled","Yes","Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","53","53","200000.00","200000.00","200000.00","12/23/13","03/21/14","","0"
"247-0152-001-0000","4313","Rustic","95608","5","3 (3 0)","3005","0.3322","1966","Updated/Remodeled","Yes","Kitchen 0-5YR","12","12","369000.00","369000.00","380000.00","12/27/13","01/31/14","","0"
"232-0283-001-0000","6184","Orsi","95608","3","2 (2 0)","1045","0.1500","1961","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","31","31","209950.00","200000.00","200000.00","12/27/13","03/04/14","","0"
"272-0011-029-0000","3237","Petty","95608","3","1 (1 0)","1298","0.2700","1950","","No","","9","9","179950.00","179950.00","191000.00","12/27/13","01/31/14","","0"
"232-0341-017-0000","6349","Madison","95608","4","2 (2 0)","1844","0.1600","1962","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","10","94","259900.00","259900.00","270000.00","12/27/13","02/03/14","","0"
"236-0054-006-0000","5901","Telesco","95608","4","3 (2 1)","1814","0.1500","1977","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","269900.00","269900.00","272000.00","12/28/13","01/31/14","","0"
"236-0141-009-0000","5324","Agate","95608","3","1 (1 0)","936","0.1820","1960","","Unknown","","62","62","213888.00","194888.00","194888.00","12/07/13","04/17/14","","0"
"229-0255-003-0000","5830","Woodleigh","95608","3","2 (2 0)","1344","0.1500","1961","","Unknown","","29","29","224500.00","219500.00","219500.00","12/09/13","01/30/14","","0"
"260-0310-052-0008","3939","Park Circle","95608","2","2 (2 0)","1234","","1984","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","36","36","139000.00","149000.00","141000.00","12/11/13","02/14/14","","0"
"289-0271-015","1605","Gary","95608","4","3 (3 0)","2811","0.4200","1952","Updated/Remodeled","Yes","Bed 11-15YR,Other-Rmks 11-15YR","21","127","649950.00","649950.00","636200.00","12/12/13","02/04/14","","0"
"245-0140-056-0000","4231","Josh","95608","4","3 (2 1)","2255","0.2297","1989","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","24","24","449900.00","449900.00","435950.00","12/13/13","01/31/14","","0"
"283-0560-004-0000","2433","Fallwater","95608","3","3 (2 1)","1572","0.1008","1994","Updated/Remodeled","Yes","Kitchen 6-10YR","49","49","280000.00","290000.00","280000.00","01/15/14","03/28/14","","0"
"236-0261-025","6107","Bourbon Dr","95608","4","3 (2 1)","1898","0.2000","1969","Updated/Remodeled","Yes","Kitchen 0-5YR","40","40","340000.00","259000.00","246000.00","12/17/13","02/06/14","","0"
"271-0101-027-0000","4951","Heatherdale","95608","3","3 (2 1)","1795","0.3100","1954","","No","","19","19","299000.00","299000.00","295000.00","01/09/14","02/21/14","","0"
"283-0131-006-0000","5324","Halsted","95608","3","2 (2 0)","1276","0.2500","1959","","Unknown","","13","13","260000.00","260000.00","245000.00","01/06/14","12/17/14","","0"
"283-0520-007-0000","25","River Bluff Ln","95608","2-3","3 (3 0)","2527","0.0600","1986","","No","","88","88","659000.00","595000.00","540000.00","01/07/14","05/05/14","","0"
"256-0370-015","4785","Courtland","95608","3","3 (2 1)","1400","0.0390","1990","","Unknown","","38","38","199999.00","199999.00","199999.00","01/09/14","04/23/14","","0"
"236-0247-001-0000","5001","Crestview","95608","3","2 (2 0)","1501","0.2633","1963","","Unknown","","7","7","290000.00","290000.00","285000.00","01/09/14","02/07/14","","0"
"273-0170-057-0000","2749","California","95608","3","2 (2 0)","1296","0.2702","1959","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","30","30","275000.00","275000.00","264000.00","01/15/14","03/18/14","","0"
"236-0051-049-0000","5904","Telesco","95608","3","2 (2 0)","1317","0.1400","1977","","Unknown","","43","43","250000.00","250000.00","250000.00","01/10/14","04/08/14","","0"
