"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"260-0063-062-0000","3929","Dell","95608","4","3 (2 1)","2926","0.3160","2005","","","","203","207","515000.00","475000.00","480000.00","03/17/08","04/09/09","","0"
"292-0354-001-0000","4830","Finlandia","95608","5","3 (3 0)","2854","0.2900","1966","","","","283","283","875000.00","799000.00","699000.00","02/23/08","01/23/09","","0"
"247-0280-025-0000","4031","Eastwood Village","95608","3","3 (2 1)","1480","0.0790","1992","","","","254","254","265900.00","164900.00","155000.00","02/08/08","03/24/09","","0"
"292-0416-001-0000","4756","Marlborough","95608","4-5","3 (3 0)","2863","0.2800","1968","Updated/Remodeled","Yes","","331","331","1050000.00","799000.00","825000.00","02/04/08","01/28/09","","0"
"271-0324-008-0000","3209","Root","95608","4-5","2 (2 0)","1937","0.2400","1960","","","","500","500","360000.00","249500.00","249000.00","09/24/07","06/10/09","","0"
"258-0281-012-0000","5338","Cypress","95608","3","2 (2 0)","1196","0.1690","1981","","","","134","134","232750.00","184900.00","189000.00","08/04/08","01/30/09","","0"
"232-0282-006-0000","6123","Orsi","95608","3","1 (1 0)","1045","0.1500","1961","","","","158","448","209900.00","144900.00","137500.00","07/16/08","03/17/09","","0"
"260-0063-058-0000","8832","Fair Oaks","95608","3","2 (2 0)","2213","0.4750","1959","","","","93","127","259000.00","219900.00","210000.00","07/02/08","01/02/09","","0"
"245-0112-067-0000","6305","Perrin","95608","4","3 (3 0)","2496","0.1920","1990","Updated/Remodeled","Yes","","158","291","435000.00","415000.00","390000.00","06/27/08","01/08/09","","0"
"289-0473-011-0000","4870","Keane","95608","3","2 (2 0)","1865","0.2100","1971","Updated/Remodeled","Yes","","197","347","619000.00","500000.00","495000.00","06/21/08","02/05/09","","0"
"271-0252-009-0000","4813","Serena","95608","3","2 (2 0)","1120","0.3420","1954","Fixer","","","22","91","178900.00","169900.00","166500.00","06/19/08","01/22/09","","0"
"229-0252-003-0000","5871","Woodleigh","95608","4","2 (2 0)","1344","0.1300","1961","Updated/Remodeled","Yes","","236","236","275000.00","170000.00","155000.00","06/17/08","03/10/09","","0"
"260-0331-030-0028","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","Updated/Remodeled","Yes","","240","240","149000.00","127500.00","107000.00","08/04/08","04/20/09","","0"
"283-0280-056-0000","5630","Coda","95608","4","3 (3 0)","2672","0.3100","1984","","","","263","263","749000.00","549000.00","520000.00","08/08/08","05/28/09","","0"
"271-0313-023-0000","3230","Smathers","95608","3","2 (2 0)","1296","0.2500","1959","","","","108","129","246900.00","219900.00","190000.00","08/10/08","02/13/09","","0"
"283-0580-006-0000","5911","Oak","95608","3","3 (2 1)","2071","0.0910","2007","","","","167","167","524900.00","449900.00","427000.00","08/13/08","02/11/09","","0"
"258-0430-001","5431","Lequel","95608","4","2 (2 0)","2041","0.2153","2008","","","","258","258","500000.00","475000.00","460000.00","08/13/08","06/02/09","","0"
"272-0360-001-0000","5500","Tierra Gardens","95608","5","3 (3 0)","3062","0.2010","2002","","","","184","184","699000.00","590000.00","590000.00","08/20/08","07/30/09","","0"
"236-0272-001-0000","6305","Meadowvista","95608","4","2 (2 0)","1730","0.1800","1968","","","","75","75","259900.00","247900.00","225000.00","10/09/08","01/23/09","","0"
"260-0370-203-0000","6015","Landis","95608","3","1 (1 0)","1259","0.3300","1953","Fixer,Updated/Remodeled","Yes","","59","59","187900.00","154900.00","155000.00","08/19/08","01/27/09","","0"
"289-0500-011-0000","1441","Thistlewood","95608","4","2 (2 0)","1665","0.1900","1973","","","","175","175","444000.00","399950.00","355000.00","08/22/08","03/17/09","","0"
"272-0271-035-0000","5600","Kenneth","95608","3","2 (2 0)","1664","0.2300","1983","","","","131","131","265000.00","219900.00","232050.00","08/27/08","07/07/09","","0"
"232-0460-008-0000","5949","Via Casitas","95608","2","2 (1 1)","972","0.0170","1971","","","","105","105","125000.00","104000.00","104900.00","09/05/08","02/13/09","","0"
"236-0261-027-0000","6045","Bourbon","95608","2","2 (2 0)","1667","0.8370","1959","","","","477","477","800000.00","249000.00","238000.00","10/19/07","03/20/09","","0"
"292-0405-004-0000","4760","American River","95608","4","3 (2 1)","2483","0.3000","1968","Updated/Remodeled","Yes","","57","57","698850.00","674900.00","647500.00","09/21/08","01/26/09","","0"
"230-0790-012-0000","5643","Vall","95608","2","2 (2 0)","1038","","1984","Updated/Remodeled","Yes","","156","156","194900.00","148900.00","142000.00","09/22/08","03/27/09","","0"
"260-0331-030-0009","7032","Fair Oaks","95608","2","2 (1 1)","1046","","1974","Updated/Remodeled","Yes","","106","106","129900.00","109900.00","90000.00","09/24/08","02/17/09","","0"
"283-0252-013-0000","5213","Arden","95608","3","3 (2 1)","1925","0.0380","1991","Updated/Remodeled","Yes","","200","277","325000.00","275000.00","255000.00","09/25/08","05/29/09","","0"
"258-0292-002","3984","Rochdale","95608","4","2 (2 0)","1630","0.2100","1971","","","","61","61","320000.00","305000.00","295000.00","09/25/08","01/16/09","","0"
"230-0383-006-0000","5241","Cypress","95608","4","2 (2 0)","1513","0.1690","1970","","","","142","142","224900.00","176605.00","168000.00","09/25/08","05/15/09","","0"
"245-0222-014-0000","6465","Miles","95608","3","2 (2 0)","1328","0.2600","1958","Updated/Remodeled","Yes","","93","345","244900.00","220910.00","205000.00","09/29/08","02/24/09","","0"
"232-0081-005-0000","6031","Ellerslee","95608","3","2 (2 0)","1671","0.2700","1958","Fixer","","","31","31","169900.00","134900.00","140000.00","11/01/08","02/18/09","","0"
"260-0113-005-0000","6324","Sutter","95608","5","3 (3 0)","3418","0.9900","2001","Updated/Remodeled","Yes","","83","83","895000.00","849000.00","830000.00","10/02/08","01/23/09","","0"
"245-0021-005-0000","6040","Winding","95608","3-4","3 (3 0)","2105","0.2310","1958","","","","91","91","248900.00","209900.00","207000.00","10/06/08","02/23/09","","0"
"236-0121-002-0000","5245","Schuyler","95608","3","2 (2 0)","1408","0.1890","1960","Fixer","","","63","63","89000.00","74900.00","72000.00","10/06/08","02/26/09","","0"
"223-0083-002-0000","5519","Woodleigh","95608","3","1 (1 0)","1040","0.1800","1958","","","","63","63","169900.00","162000.00","153000.00","10/08/08","01/07/09","","0"
"256-0370-003-0","4745","Courtland","95608","2","2 (2 0)","1174","0.0390","1991","","","","128","128","205000.00","139000.00","139000.00","10/08/08","03/26/09","","0"
"245-0291-011-0000","6324","Winding","95608","4","2 (2 0)","1828","0.2300","1973","","","","132","132","232750.00","195375.00","185000.00","09/05/08","04/24/09","","0"
"256-0380-017-0000","3541","Denfield","95608","3","2 (2 0)","1813","0.1770","1999","","","","98","98","375000.00","360000.00","345000.00","09/17/08","03/06/09","","0"
"236-0321-073-0000","6208","Madison","95608","4","2 (2 0)","1803","0.1710","1969","","","","180","204","254800.00","154900.00","160000.00","09/10/08","04/24/09","","0"
"289-0243-003-0000","1536","Elsdon","95608","4","4 (3 1)","2866","0.2800","1958","Updated/Remodeled","Yes","","173","173","795000.00","649000.00","640000.00","09/15/08","04/09/09","","0"
"236-0166-001-0000","4952","Oleander","95608","3","2 (1 1)","1013","0.2390","1960","Updated/Remodeled","Yes","","122","122","185000.00","175000.00","180000.00","09/15/08","02/13/09","","0"
"260-0470-016-0000","6000","Amir","95608","3","3 (2 1)","1614","0.1050","1996","","","","75","75","256900.00","199900.00","212050.00","09/17/08","01/22/09","","0"
"232-0361-001-0000","5759","Hesper","95608","4","2 (2 0)","2025","0.1600","1961","Fixer","","","110","110","174900.00","154900.00","135000.00","10/23/08","05/15/09","","0"
"271-0302-006-0000","4919","El Camino","95608","4","2 (2 0)","1680","0.3300","1953","Updated/Remodeled","Yes","","44","44","180900.00","180900.00","195000.00","10/24/08","01/29/09","","0"
"236-0131-004","6637","Oakcrest","95608","3","1 (1 0)","950","0.1860","1959","","","","52","52","168000.00","119000.00","135500.00","10/24/08","01/16/09","","0"
"247-0280-023-0000","4039","Eastwood Village","95608","3","3 (2 1)","1480","0.0750","1992","","","","36","36","206700.00","206700.00","193000.00","10/30/08","01/22/09","","0"
"272-0150-002-0000","2940","Garfield","95608","3","2 (2 0)","3978","0.9240","1932","","","","6","6","425000.00","425000.00","425000.00","10/29/08","01/22/09","","0"
"236-0141-004-0000","5346","Agate","95608","3","2 (2 0)","1624","0.1980","1960","","","","59","59","164900.00","149000.00","129000.00","10/31/08","02/17/09","","0"
"260-0091-043-0000","6041","Shirley","95608","4","3 (3 0)","3260","0.2350","2006","","","","63","63","529000.00","489900.00","442000.00","11/04/08","02/18/09","","0"
"289-0311-006-0000","1441","Meredith","95608","3","3 (2 1)","1388","0.2300","1959","","","","63","63","449500.00","449500.00","372000.00","11/05/08","01/28/09","","0"
"236-0051-061-0000","5925","Muldrow","95608","3","2 (2 0)","1273","0.1800","1981","","","","41","41","219500.00","219500.00","217000.00","11/06/08","02/05/09","","0"
"289-0352-010-0000","1308","Gary","95608","3","3 (2 1)","1788","0.1800","1961","Updated/Remodeled","Yes","","97","97","499950.00","449950.00","420000.00","11/06/08","04/09/09","","0"
"283-0510-008-0000","1708","Haggin Grove","95608","4","4 (4 0)","3000","0.2840","1980","Updated/Remodeled","Yes","","376","376","1375000.00","899000.00","865000.00","10/10/08","11/20/09","","0"
"245-0200-077-0000","6214","Lincoln","95608","3-4","3 (2 1)","2200","0.1210","2001","","","","37","37","339900.00","322900.00","310000.00","10/15/08","01/13/09","","0"
"236-0221-004-0000","6124","Madison","95608","4","3 (3 0)","2296","0.2000","1963","","","","54","62","234900.00","184900.00","185000.00","10/17/08","02/06/09","","0"
"258-0160-030-0000","5511","North","95608","3","2 (2 0)","1776","0.5000","1959","","","","123","123","349900.00","339900.00","300000.00","10/23/08","03/31/09","","0"
"256-0221-013-0000","3313","Mccowan","95608","4","2 (2 0)","1734","0.2300","1960","Fixer","","","20","20","210000.00","210000.00","216300.00","10/22/08","01/30/09","","0"
"230-0660-018-0000","5441","Wildflower","95608","3","2 (2 0)","1971","0.1800","1976","Updated/Remodeled","Yes","","55","55","339500.00","325000.00","317500.00","10/24/08","01/16/09","","0"
"258-0072-010-0000","3708","Holloway","95608","3","1 (1 0)","967","0.2300","1955","Updated/Remodeled","Yes","","24","52","179000.00","179000.00","190000.00","11/18/08","01/12/09","","0"
"273-0013-032-0000","6104","Holt","95608","5-6","8 (5 3)","5780","0.3340","2005","","","","14","14","749900.00","749900.00","749900.00","11/19/08","01/20/09","","0"
"236-0184-001-0000","4743","Minaret","95608","3","2 (2 0)","1500","0.2220","1961","","","","26","26","249999.00","229999.00","231100.00","11/21/08","01/23/09","","0"
"256-0111-005-0000","4816","Engle","95608","3","2 (1 1)","1053","0.2300","1957","","","","128","128","171900.00","136900.00","141500.00","11/21/08","05/14/09","","0"
"236-0235-007-0000","4713","Bellue","95608","4","2 (2 0)","1522","0.2690","1962","","","","17","17","275600.00","275600.00","275000.00","11/26/08","01/30/09","","0"
"272-0090-013-0000","5147","Almond","95608","3","1 (1 0)","1071","0.2500","1961","Fixer,Updated/Remodeled","Yes","","79","79","148900.00","114900.00","117000.00","11/26/08","03/20/09","","0"
"245-0051-003-0000","4530","Stoney","95608","3","2 (2 0)","1535","0.2290","1959","","","","285","285","350000.00","219000.00","210000.00","11/27/08","10/21/09","","0"
"236-0141-001-0000","5358","Agate","95608","3","2 (1 1)","1152","0.2050","1960","","","","15","71","160000.00","160000.00","160000.00","12/02/08","01/20/09","","0"
"245-0291-049-0000","6405","Perrin","95608","4","3 (2 1)","1849","0.1850","1972","Updated/Remodeled","Yes","","111","111","299000.00","299000.00","245000.00","12/02/08","05/28/09","","0"
"260-0211-013-0000","3604","Voleyn","95608","2","2 (2 0)","1600","0.2310","1959","Updated/Remodeled","Yes","","276","276","299000.00","239000.00","239000.00","11/07/08","08/31/09","","0"
"258-0252-004","3430","Nadine","95608","4-5","5 (4 1)","4139","0.3300","2006","","","","190","190","740000.00","740000.00","650000.00","11/10/08","06/12/09","","0"
"232-0274-003-0000","6249","Orsi","95608","3","2 (1 1)","1111","0.2200","1961","","","","17","17","215000.00","215000.00","212000.00","11/12/08","01/05/09","","0"
"283-0010-017-0000","2409","Gunn","95608","2","1 (1 0)","948","0.1900","1951","Updated/Remodeled","Yes","","20","20","160900.00","160900.00","155000.00","11/12/08","01/23/09","","0"
"258-0071-037-0000","5541","Engle","95608","4","2 (2 0)","2108","0.2130","2000","Updated/Remodeled","Yes","","133","133","472900.00","449700.00","414000.00","11/18/08","05/05/09","","0"
"232-0413-008-0000","5754","Cada","95608","3","2 (2 0)","1287","0.1400","1980","","","","8","8","269000.00","250000.00","235000.00","11/14/08","01/02/09","","0"
"258-0330-016-0000","3920","Oak Villa","95608","3","2 (1 1)","1323","0.0290","1972","","","","79","79","139900.00","134950.00","125000.00","11/17/08","03/19/09","","0"
"289-0315-002-0000","5560","Coolley","95608","3","2 (2 0)","1473","0.3100","1961","Fixer","","","57","148","399000.00","369000.00","369000.00","11/18/08","02/09/09","","0"
"232-0201-011-0000","6004","Coyle","95608","3","2 (2 0)","1078","0.1400","1958","","","","9","9","129900.00","129900.00","121000.00","12/09/08","01/20/09","","0"
"236-0082-001-0000","6061","Northcrest","95608","3","2 (2 0)","1386","0.2310","1959","","","","168","168","214000.00","140000.00","140000.00","12/10/08","07/10/09","","0"
"271-0033-016-0000","3101","Walnut","95608","3","2 (2 0)","1332","0.2200","1957","","","","86","86","186400.00","159815.00","160000.00","12/09/08","04/16/09","","0"
"258-0272-033-0000","5116","Infinity","95608","5","3 (2 1)","3000","0.2500","2006","","","","11","11","429900.00","429900.00","400000.00","12/24/08","02/16/09","","0"
"245-0074-005-0000","6243","Rampart","95608","4","2 (2 0)","1818","0.2460","1966","","","","3","3","247400.00","247400.00","247400.00","12/09/08","01/15/09","","0"
"236-0342-020-0000","4606","Pedersen","95608","5","3 (3 0)","1946","0.1400","1970","","","","76","76","257900.00","209900.00","218000.00","12/10/08","07/07/09","","0"
"229-0273-008-0000","5822","Sharps","95608","3","2 (2 0)","1408","0.1400","1961","","","","107","107","214400.00","189900.00","195000.00","12/11/08","05/22/09","","0"
"245-0062-010","4520","Marble","95608","3","2 (2 0)","1770","0.2240","1960","","","","74","74","299000.00","259000.00","255000.00","12/11/08","04/17/09","","0"
"236-0221-002-0000","6112","Madison","95608","3","3 (2 1)","1544","0.2000","1961","","","","125","125","197900.00","119900.00","115000.00","12/11/08","05/08/09","","0"
"260-0480-008-0000","6009","Roswitha","95608","4","3 (2 1)","2354","0.1270","2004","Updated/Remodeled","Yes","","255","255","419000.00","329900.00","300000.00","12/12/08","09/23/09","","0"
"258-0160-068-0000","3305","Oak Stream","95608","3","2 (2 0)","1926","0.1500","1986","Updated/Remodeled","Yes","","332","332","439900.00","299000.00","285000.00","12/03/08","12/24/09","","0"
"245-0291-016-0000","6424","Winding","95608","4","3 (2 1)","1828","0.1900","1973","","","","115","115","234000.00","199900.00","168000.00","01/02/09","06/17/09","","0"
"272-0032-007-0000","3224","Candace","95608","4","2 (2 0)","1655","0.2600","1956","","","","5","5","165000.00","165000.00","185000.00","12/12/08","01/23/09","","0"
"230-0203-015-0000","5460","Locust","95608","4","2 (2 0)","1818","0.1710","1979","","","","135","136","295360.00","229900.00","210000.00","12/12/08","07/06/09","","0"
"283-0560-033-0000","2322","Fallwater","95608","3","3 (2 1)","1559","0.0930","1994","","","","124","124","255000.00","255000.00","255000.00","12/04/08","04/08/09","","0"
"260-0214-015","3634","Ava","95608","4","2 (2 0)","2180","0.5500","1977","","","","12","12","395000.00","395000.00","395000.00","12/04/08","02/24/09","","0"
"230-0116-005-0000","5235","Adelaide","95608","4","3 (3 0)","1922","0.2254","1959","Updated/Remodeled","Yes","","24","24","374500.00","374500.00","315000.00","12/05/08","01/22/09","","0"
"260-0470-034-0000","6012","ODELIA","95608","3","2 (2 0)","1480","0.0950","2008","","","","42","42","319500.00","299500.00","250000.00","12/11/08","03/23/09","","0"
"260-0023-022-0000","3900","California","95608","3","1 (1 0)","1092","0.1430","1948","","","","39","39","159000.00","159000.00","155000.00","12/08/08","02/27/09","","0"
"236-0191-011-0000","6132","Cherrelyn","95608","3","3 (2 1)","1635","0.2840","1970","","","","9","9","218500.00","218500.00","208000.00","12/08/08","02/10/09","","0"
"260-0321-039-0000","3637","California","95608","2","1 (1 0)","1273","0.1950","1951","","","","16","16","214900.00","214900.00","202700.00","12/19/08","02/17/09","","0"
"229-0264-004-0000","5804","Parkoaks","95608","3","2 (2 0)","1408","0.2900","1965","Updated/Remodeled","Yes","","10","10","200000.00","200000.00","219000.00","01/09/09","02/24/09","","0"
"272-0210-001-0000","2742","Walnut","95608","2","1 (1 0)","1146","0.3900","1951","","","","41","41","166500.00","131250.00","142000.00","12/24/08","03/18/09","","0"
"245-0035-003-0000","4535","Onyx","95608","3","2 (2 0)","1543","0.2080","1960","","","","22","34","209900.00","209900.00","202500.00","12/26/08","03/25/09","","0"
"232-0202-012-0000","5955","Maleville","95608","4","2 (2 0)","1610","0.1900","1990","Updated/Remodeled","Yes","","7","7","215000.00","215000.00","225000.00","12/26/08","02/11/09","","0"
"260-0331-030-0020","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","Updated/Remodeled","Yes","","34","144","119900.00","114900.00","104500.00","12/30/08","02/20/09","","0"
"230-0382-001-0000","5300","Ridgefield","95608","4","2 (2 0)","1503","0.2790","1960","Updated/Remodeled","Yes","","72","231","299500.00","299500.00","295000.00","12/30/08","04/13/09","","0"
"258-0410-003","3340","Winsome","95608","4","3 (3 0)","3203","0.1900","1996","Updated/Remodeled","Yes","","46","46","451250.00","437800.00","425000.00","12/26/08","04/02/09","","0"
"271-0062-010-0000","3104","Murchison","95608","4","2 (2 0)","1944","0.2500","1954","Updated/Remodeled","Yes","","93","93","339500.00","295550.00","245000.00","12/30/08","05/20/09","","0"
"232-0520-010-0000","5916","Casa Alegre","95608","2","2 (1 1)","972","0.0170","1973","","","","84","89","99000.00","94900.00","89000.00","12/31/08","05/14/09","","0"
"272-0040-024-0000","5701","Angelina","95608","2-3","2 (2 0)","1144","0.3600","1954","Updated/Remodeled","Yes","","33","33","225000.00","225000.00","220000.00","01/02/09","03/09/09","","0"
"247-0271-052-0017","7110","Stella","95608","2","2 (2 0)","1000","","2006","","","","83","83","149900.00","135284.00","132500.00","01/02/09","04/24/09","","0"
"272-0242-020-0000","2649","Stamp Mill","95608","3","3 (2 1)","1784","0.1300","1990","","","","121","187","278900.00","229900.00","218000.00","01/06/09","07/23/09","","0"
"260-0050-024-0000","3909","HOLLISTER","95608","3","1 (1 0)","1115","0.2700","1957","","","","98","98","227900.00","189900.00","180000.00","01/06/09","06/12/09","","0"
"236-0301-008","5251","Heritage","95608","4","2 (2 0)","1832","0.1900","1968","","","","7","7","250000.00","250000.00","250000.00","12/15/08","01/26/09","","0"
"245-0111-006-0000","6447","Rolling","95608","4","2 (2 0)","1837","0.1920","1969","","","","96","96","239900.00","216600.00","210000.00","12/16/08","05/13/09","","0"
"272-0171-008-0000","5144","Marconi","95608","2","1 (1 0)","1125","0.5500","1939","Fixer","","","15","15","160000.00","160000.00","153000.00","12/18/08","02/05/09","","0"
"260-0165-007-0000","6242","Cassady","95608","2","1 (1 0)","1050","0.2470","1958","","","","18","18","192375.00","192375.00","192375.00","12/18/08","02/02/09","","0"
"260-0470-033-0000","6008","ODELIA","95608","3","2 (2 0)","1557","0.0800","2008","","","","110","110","319500.00","267500.00","260000.00","12/19/08","05/07/09","","0"
"232-0224-007-0000","6136","Templeton","95608","3","1 (1 0)","1040","0.1700","1958","","","","10","10","163900.00","163900.00","168000.00","12/19/08","02/05/09","","0"
"272-0241-007","5757","Kenneth","95608","3","2 (2 0)","2056","1.1300","1959","","","","36","36","284900.00","264900.00","245000.00","01/12/09","03/16/09","","0"
"283-0070-074-0000","5179","Boyd","95608","3","2 (2 0)","1698","0.1800","1979","Updated/Remodeled","Yes","","17","17","410000.00","410000.00","395000.00","01/12/09","03/25/09","","0"
"283-0113-005-0000","6230","Rio Bonito","95608","4","4 (3 1)","2510","0.5200","1954","Updated/Remodeled","Yes","","46","46","997500.00","997500.00","960000.00","01/14/09","04/14/09","","0"
"230-0421-014-0000","5513","Gina","95608","3","2 (2 0)","2015","0.3900","1963","","","","9","9","224900.00","224900.00","250000.00","01/12/09","01/30/09","","0"
"256-0124-003-0000","4923","Whitney","95608","3","2 (1 1)","1053","0.2300","1956","","","","9","9","144900.00","144900.00","170000.00","01/14/09","03/18/09","","0"
"258-0071-009-0000","3721","Holloway","95608","3","2 (2 0)","1239","0.2300","1952","","","","14","14","189900.00","189900.00","189900.00","01/15/09","02/26/09","","0"
"258-0350-040-0000","4027","Oak Villa","95608","3","2 (2 0)","1323","0.0320","1973","","","","113","113","134900.00","109900.00","100000.00","01/15/09","05/27/09","","0"
"230-0660-028-0000","4286","Wild","95608","4","2 (2 0)","1923","0.1900","1976","Updated/Remodeled","Yes","","21","21","365000.00","365000.00","335000.00","01/30/09","03/24/09","","0"
"236-0203-010-0000","5064","Martin","95608","3","2 (2 0)","1104","0.2050","1960","Updated/Remodeled","Yes","","36","36","219750.00","219750.00","215000.00","01/19/09","03/26/09","","0"
"256-0330-056-0000","4532","Foster","95608","2","2 (2 0)","1263","0.1510","1973","","","","199","199","212000.00","174900.00","171500.00","01/06/09","11/19/09","","0"
"230-0660-025-0000","5413","Wildflower","95608","3","2 (2 0)","2100","0.1600","1976","Fixer","","","114","114","277900.00","230900.00","230000.00","01/06/09","07/30/09","","0"
"256-0062-001-000","3720","Chamberlain","95608","3","2 (1 1)","1559","0.2400","1957","Updated/Remodeled","Yes","","149","245","279000.00","219000.00","212000.00","01/06/09","06/30/09","","0"
"289-0491-012-0000","4943","Sudbury","95608","4","5 (4 1)","4200","0.2600","1988","","","","176","343","1150000.00","1095000.00","950000.00","01/07/09","07/06/09","","0"
"260-0023-002-0000","6208","Ross","95608","3","1 (1 0)","1057","0.1430","1940","","","","69","69","153500.00","138500.00","138500.00","01/08/09","05/08/09","","0"
"271-0252-010-0000","4817","Serena","95608","4","2 (2 0)","1664","0.3150","1954","","","","43","43","154900.00","154900.00","131000.00","01/30/09","06/12/09","","0"
"247-0293-005-0000","4610","Las Lindas","95608","4","2 (2 0)","2103","0.1810","1970","Updated/Remodeled","Yes","","22","22","329900.00","329900.00","313000.00","01/30/09","03/23/09","","0"
"283-0252-010-0000","5207","Arden","95608","3","3 (2 1)","1925","0.0390","1992","","","","144","144","250000.00","225000.00","235000.00","02/02/09","06/26/09","","0"
"232-0227-003-0000","6208","Templeton","95608","3","1 (1 0)","1040","0.1400","1958","","","","8","8","154000.00","154000.00","167500.00","02/02/09","03/24/09","","0"
"232-0251-012-000","6501","Templeton","95608","3","1 (1 0)","936","0.1800","1958","Updated/Remodeled","Yes","","183","183","169000.00","164500.00","161000.00","02/06/09","10/19/09","","0"
"273-0022-003-0000","3328","Deodar","95608","3","2 (2 0)","1472","0.2700","1958","","","","21","21","329500.00","329500.00","329500.00","02/02/09","03/23/09","","0"
"247-0054-002","7018","Los Olivos","95608","4","2 (2 0)","2100","0.2020","1970","","","","34","34","245000.00","245000.00","255000.00","01/16/09","04/02/09","","0"
"236-0142-016-0000","5262","Sandstone","95608","3","2 (1 1)","1152","0.1950","1960","Fixer","","","13","13","155000.00","155000.00","145000.00","01/19/09","03/02/09","","0"
"260-0173-005","3532","California","95608","4","3 (2 1)","1699","0.2300","1955","","","","3","3","240000.00","240000.00","250000.00","01/20/09","04/13/09","","0"
"260-0331-030-0021","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","Updated/Remodeled","Yes","","12","158","140500.00","140500.00","121500.00","01/17/09","03/24/09","","0"
"229-0261-008-0000","6329","Hilltop","95608","3","2 (2 0)","1440","0.2000","1961","Updated/Remodeled","Yes","","6","6","219000.00","219000.00","219000.00","01/23/09","03/12/09","","0"
"283-0293-036-0000","2147","Hillcrest","95608","4","3 (2 1)","2500","0.7800","1908","Updated/Remodeled","Yes","","28","28","885000.00","885000.00","850000.00","01/26/09","04/13/09","","0"
"247-0240-038-0000","7134","Lincoln","95608","4","3 (2 1)","3070","0.4990","1990","Updated/Remodeled","Yes","","64","64","599000.00","599000.00","550000.00","01/26/09","04/29/09","","0"
"245-0042-005-0000","4620","Jan","95608","3","2 (2 0)","1418","0.2390","1960","","","","79","79","239900.00","229900.00","210000.00","01/28/09","06/24/09","","0"
"245-0114-018-0000","6326","Perrin","95608","4","2 (2 0)","2060","0.1880","1989","Updated/Remodeled","Yes","","42","42","420000.00","410000.00","385000.00","01/28/09","04/21/09","","0"
"232-0283-022-0000","6129","Coyle","95608","3","1 (1 0)","1045","0.1500","1961","","","","48","239","114900.00","114900.00","105000.00","01/30/09","05/07/09","","0"
"236-0203-002-0000","5129","Schuyler","95608","4","2 (2 0)","2571","0.2200","2005","","","","14","14","345000.00","345000.00","340000.00","02/06/09","04/24/09","","0"
