"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"236-0271-006-0000","5025","Schuyler","95608","3","2 (2 0)","1721","0.3643","1968","","No","","76","80","265000.00","290000.00","275500.00","12/24/14","03/18/16","","0"
"256-0031-067-0000","4024","Hollow Wood","95608","2","3 (2 1)","1428","0.0616","1984","Updated/Remodeled","Yes","Bath 0-5YR","610","610","179900.00","189000.00","189000.00","07/24/14","06/20/16","","0"
"260-0063-042-0000","7229","Willowbank","95608","4","3 (3 0)","2044","0.2994","1985","","No","","103","103","385000.00","360000.00","344400.00","07/24/15","05/20/16","","0"
"272-0054-001-0000","3130","Mayer","95608","4","2 (2 0)","1948","0.2300","1980","Updated/Remodeled","Yes","Bath 0-5YR","155","155","389990.00","357000.00","357000.00","07/24/15","01/22/16","","0"
"260-0460-015-0000","3500","Autumn Point","95608","4","5 (4 1)","5425","1.2200","1990","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","212","373","1475000.00","1475000.00","1400000.00","07/21/15","04/08/16","","0"
"260-0420-006-000","3824","Marshall","95608","2","1 (1 0)","1362","1.2700","1962","","No","","197","197","495000.00","425000.00","380000.00","07/08/15","02/16/16","","0"
"272-0230-030-0000","5609","Kenneth","95608","4","2 (2 0)","1699","0.2300","1959","Updated/Remodeled","Yes","Kitchen 0-5YR","182","182","379000.00","310000.00","300000.00","06/26/15","02/10/16","","0"
"245-0251-009-0000","4035","Champlain","95608","4","2 (2 0)","2132","0.4200","1953","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","182","182","485000.00","410000.00","400000.00","07/29/15","03/10/16","","0"
"282-0275-013-0000","4717","Arden","95608","4-6","4 (3 1)","1983","0.2429","1975","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","298","298","525000.00","320000.00","310000.00","07/30/15","06/10/16","","0"
"289-0600-011-0000","1366","Pars Oak","95608","5","6 (5 1)","4583","0.3320","2015","","No","","114","114","1625000.00","1625000.00","1925000.00","07/30/15","04/01/16","","0"
"273-0132-021-0000","6001","Palm","95608","3-4","2 (2 0)","2045","0.2131","1935","Updated/Remodeled","Yes","Kitchen 6-10YR","209","209","399000.00","349000.00","349000.00","08/02/15","03/18/16","","0"
"273-0290-001-0000","6404","Palm","95608","3","4 (3 1)","2512","0.3435","1969","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","177","177","569000.00","549950.00","515000.00","08/14/15","03/11/16","","0"
"230-0201-046-0000","5140","Locust","95608","3-4","2 (2 0)","2262","0.3700","1984","Updated/Remodeled","Yes","Kitchen 6-10YR","98","98","459500.00","459500.00","459500.00","08/14/15","01/26/16","","0"
"230-0291-014-0000","4937","Cameron Ranch","95608","3","3 (3 0)","1729","0.3639","1960","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","135","135","335000.00","319500.00","317000.00","08/18/15","01/29/16","","0"
"230-0117-002-0000","4817","Tono","95608","3","3 (2 1)","1845","0.2075","1960","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 6-10YR","115","115","375000.00","359000.00","347000.00","08/20/15","01/22/16","","0"
"258-0221-008-0000","3404","Walnut","95608","3","2 (2 0)","1423","0.1520","1950","","Unknown","","105","105","245000.00","197000.00","190000.00","08/28/15","03/14/16","","0"
"256-0102-020-0000","5020","Engle","95608","4","3 (3 0)","2080","0.3000","1959","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","209","209","400000.00","365000.00","365000.00","08/27/15","05/16/16","","0"
"289-0520-005-000","5312","Jamiewood","95608","3","2 (2 0)","1500","0.1700","1972","Updated/Remodeled","Yes","Bath 6-10YR","88","88","519000.00","479000.00","470000.00","09/23/15","02/09/16","","0"
"271-0255-001-0000","2612","Mission","95608","3","1 (1 0)","1120","0.2439","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","56","56","249900.00","249900.00","245000.00","09/22/15","01/05/16","","0"
"245-0131-012-0000","4229","Barrett","95608","4","3 (2 1)","2356","0.4600","1981","","No","","273","273","480000.00","438000.00","410000.00","09/24/15","08/26/16","No","0"
"232-0371-009-0000","5515","Millburn","95608","3","2 (2 0)","1497","0.1400","1962","Updated/Remodeled","Yes","Kitchen 0-5YR","91","91","319000.00","299000.00","290000.00","09/29/15","02/24/16","","0"
"245-0240-042-0000","4064","Alex","95608","3","2 (2 0)","1725","0.1338","1987","Updated/Remodeled","Yes","Bath 6-10YR,Bath 11-15YR,Bath 0-5YR","84","84","339900.00","339500.00","337500.00","10/01/15","01/28/16","","0"
"247-0200-013-0000","7016","Trabert","95608","4","3 (2 1)","2175","0.2546","1966","Updated/Remodeled","Yes","Bath 11-15YR,Other-Rmks 6-10YR","59","59","429900.00","429900.00","410000.00","10/02/15","01/05/16","","0"
"272-0052-007-0000","3112","Terry","95608","3","2 (2 0)","1178","0.2300","1956","","No","","54","54","275000.00","260000.00","260000.00","10/08/15","01/11/16","","0"
"245-0170-040-0000","6036","Lincoln","95608","4","3 (3 0)","2330","0.3530","1950","","Unknown","","200","200","367900.00","299900.00","296000.00","06/18/15","02/12/16","","0"
"289-0361-027-0000","1254","Gary Way","95608","3","3 (2 1)","1993","0.1800","1965","","Unknown","","66","66","539000.00","499000.00","475000.00","10/07/15","01/08/16","","0"
"256-0370-023-0000","4767","Courtland","95608","2","3 (2 1)","1174","0.0402","1989","","No","","29","29","210000.00","220000.00","220000.00","10/08/15","01/22/16","","0"
"247-0154-009-0000","4325","Paradise","95608","3","3 (2 1)","3135","0.4300","1990","","Unknown","","90","90","534999.00","489999.00","480000.00","09/01/15","01/07/16","","0"
"271-0170-030-0000","2805","Root","95608","3","2 (2 0)","1656","0.2400","1947","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","122","122","275000.00","279000.00","270000.00","09/02/15","02/11/16","","0"
"260-0360-054-0000","3732","California","95608","4","3 (2 1)","2181","0.1820","1992","","No","","63","63","449900.00","414900.00","414900.00","09/11/15","01/06/16","","0"
"260-0200-047-0000","6883","Grant","95608","5","5 (4 1)","5008","0.5900","2006","Updated/Remodeled","Yes","Other-Rmks 0-5YR","124","124","1100000.00","999900.00","980000.00","09/12/15","02/24/16","","0"
"236-0334-008-0000","4711","Rustic Oak","95608","4","3 (2 1)","2116","0.2197","1971","","No","","78","78","364000.00","364000.00","350000.00","09/14/15","01/21/16","","0"
"282-0092-007-0000","2233","Mission","95608","4","2 (2 0)","2392","0.2298","1959","Fixer","Unknown","","42","42","317500.00","299000.00","297000.00","09/17/15","01/12/16","","0"
"289-0352-006-0000","1360","Gary","95608","7","4 (4 0)","3921","0.2200","1967","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","106","247","749900.00","749900.00","735000.00","10/15/15","03/09/16","","0"
"260-0430-023-0000","3827","Hillgrove","95608","4","3 (3 0)","2412","0.1810","1991","","No","","121","121","499000.00","469000.00","460000.00","10/16/15","04/15/16","","0"
"282-0330-030-0000","2382","Via Camino","95608","3","3 (2 1)","1380","0.0239","1972","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","21","21","195000.00","185000.00","179950.00","10/16/15","02/01/16","","0"
"258-0272-025-0000","5124","Walnut Place","95608","3","2 (2 0)","1763","0.1200","1987","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","45","123","339900.00","324900.00","330000.00","10/18/15","01/26/16","","0"
"230-0382-026-0000","5351","Ridgefield","95608","3","3 (2 1)","2000","0.1700","1985","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","82","82","375000.00","369500.00","369500.00","10/19/15","03/07/16","","0"
"256-0284-027-0000","4811","Gibbons","95608","4","2 (2 0)","1700","0.2600","1969","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","204","204","425000.00","425000.00","387500.00","08/17/15","04/25/16","","0"
"256-0113-006-0000","3605","Comstock","95608","3","3 (2 1)","1547","0.2300","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","188","188","349000.00","329500.00","320000.00","10/20/15","06/13/16","","0"
"258-0122-014-0000","5611","Whitney","95608","4-5","3 (3 0)","2691","0.3300","1970","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","41","287","429900.00","399900.00","399900.00","10/21/15","01/15/16","","0"
"272-0110-058","5512","Coronawood","95608","4","2 (2 0)","2231","0.1620","1993","Updated/Remodeled","Yes","Kitchen 6-10YR","73","73","514000.00","475000.00","473000.00","10/09/15","02/26/16","","0"
"260-0050-017-0000","3960","Hillgrove","95608","4","3 (3 0)","2189","0.2530","1957","Updated/Remodeled","Yes","Bath 0-5YR","127","127","419000.00","399000.00","395000.00","10/09/15","04/08/16","","0"
"283-0560-032-0000","2318","Fallwater","95608","3","3 (2 1)","1559","0.0933","1994","","Unknown","","93","93","274000.00","270000.00","265000.00","10/10/15","02/17/16","","0"
"236-0233-008-0000","4722","Wilmer","95608","4","2 (2 0)","1701","0.2537","1963","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","125","125","339000.00","339000.00","339000.00","10/14/15","03/15/16","","0"
"283-0470-026-0000","5931","Sarah","95608","2-3","2 (2 0)","1609","0.0400","1976","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","76","76","310000.00","289900.00","275000.00","11/16/15","03/04/16","","0"
"258-0121-012-0000","5517","Whitney","95608","3","3 (3 0)","1710","0.2314","1958","","Unknown","","77","77","299000.00","285000.00","272500.00","10/14/15","02/19/16","","0"
"258-0110-012-0000","5642","Vega","95608","3","2 (2 0)","1969","0.2600","1960","Updated/Remodeled","Yes","Bath 11-15YR","60","60","349500.00","319000.00","315000.00","10/30/15","01/26/16","","0"
"229-0273-014-0000","6132","Hilltop","95608","3","2 (2 0)","1092","0.1200","1961","","Unknown","","123","123","230000.00","225000.00","229000.00","07/29/15","01/15/16","","0"
"258-0032-002-0000","3940","Henderson","95608","4","2 (2 0)","1951","0.2300","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 6-10YR,Kitchen 0-5YR,Other-Rmks 0-5YR","125","125","389000.00","355000.00","360000.00","10/15/15","04/18/16","","0"
"236-0123-004-0000","6012","Denver","95608","3","3 (3 0)","1500","0.2062","1960","","Unknown","","47","47","299000.00","289000.00","294000.00","10/31/15","01/22/16","","0"
"230-0113-002-0000","4749","Cameron Ranch","95608","3","3 (3 0)","2022","0.2264","1959","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","38","38","415000.00","399999.00","394875.00","11/04/15","01/19/16","","0"
"258-0130-086-0000","5424","Whitney","95608","3","3 (2 1)","1742","0.3305","1982","","No","","33","137","299900.00","299900.00","290000.00","11/05/15","01/27/16","","0"
"245-0190-077-0000","4109","Geyser","95608","3","3 (3 0)","2574","0.1846","1993","","Unknown","","47","47","441000.00","441000.00","431000.00","11/06/15","02/19/16","","0"
"232-0243-014-0000","6361","Markley","95608","3","2 (2 0)","1324","0.1500","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","50","50","279000.00","273900.00","271500.00","11/27/15","02/17/16","","0"
"256-0370-009-0000","4816","Courtland","95608","2","2 (2 0)","1154","0.0914","1990","","Unknown","","10","10","185000.00","185000.00","190321.00","11/09/15","01/14/16","","0"
"236-0221-009-0000","5351","Greeley","95608","3","2 (2 0)","1634","0.2900","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","34","34","325777.00","299995.00","289000.00","12/03/15","01/29/16","","0"
"272-0330-009-0000","5731","IVYTOWN","95608","2","2 (2 0)","978","0.0295","1986","","Unknown","","64","64","158000.00","148000.00","148000.00","10/19/15","02/02/16","","0"
"272-0102-009-0000","5339","Monitor","95608","3","2 (2 0)","1283","0.2479","1960","","No","","30","62","259900.00","249900.00","249900.00","11/11/15","04/14/16","","0"
"247-0295-005-0000","7112","Borrego","95608","4","3 (3 0)","2619","0.2144","1972","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","80","80","510000.00","490000.00","485000.00","11/13/15","04/19/16","","0"
"247-0085-001-0000","7122","Willey","95608","4","3 (3 0)","2077","0.7900","1950","Updated/Remodeled","Yes","Bed 6-10YR,Kitchen 6-10YR","16","16","625000.00","625000.00","615000.00","11/14/15","01/12/16","","0"
"272-0260-046-0000","5322","Kenneth","95608","3","1 (1 0)","1125","0.2879","1962","Updated/Remodeled","Yes","Other-Rmks 6-10YR,Other-Rmks 0-5YR","374","374","275000.00","259000.00","249000.00","08/26/15","11/23/16","No","0"
"232-0273-023-0000","6190","Orsi","95608","3","1 (1 0)","1045","0.1400","1961","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 6-10YR","195","195","219900.00","246999.00","245000.00","10/23/15","09/21/16","No","0"
"258-0360-059-0000","5408","Engle","95608","2","2 (2 0)","1644","0.0995","1982","","No","","4","4","199000.00","199000.00","200000.00","11/06/15","01/22/16","","0"
"232-0450-011-0000","5921","Via Casitas","95608","3","3 (2 1)","1380","0.0235","1971","","Unknown","","21","21","159900.00","159900.00","160000.00","10/29/15","01/08/16","","0"
"272-0080-012-0000","5804","angelina","95608","2-3","2 (2 0)","900","0.2307","1948","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 0-5YR","92","92","239000.00","239000.00","232000.00","10/29/15","02/01/16","","0"
"283-0120-068-0000","5120","Adelina","95608","3","3 (2 1)","1971","0.1600","1983","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","123","123","399000.00","399000.00","385000.00","12/17/15","06/07/16","","0"
"272-0280-043-0000","2537","Winsford","95608","3","3 (2 1)","1942","0.1147","1987","","No","","72","72","355000.00","355000.00","348000.00","10/30/15","02/16/16","","0"
"236-0203-006-0000","5117","Schuyler","95608","3","2 (2 0)","1381","0.2022","1960","","Unknown","","90","90","269900.00","249900.00","245000.00","10/30/15","04/01/16","","0"
"283-0580-003-0000","5905","Oak","95608","4","3 (3 0)","2156","0.1051","2007","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","53","53","449000.00","439000.00","434000.00","11/19/15","02/17/16","","0"
"260-0141-009-0000","3727","Orangerie","95608","3","2 (2 0)","1403","0.2346","1958","","Unknown","","60","60","335000.00","309900.00","300000.00","11/19/15","03/18/16","","0"
"230-0411-001-0000","5300","Mustang","95608","4","3 (2 1)","2191","0.4000","1974","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","66","66","499000.00","439999.00","435000.00","11/22/15","03/08/16","","0"
"230-0303-009-0000","4818","Nile","95608","4","3 (2 1)","2288","0.3200","1963","Updated/Remodeled","Yes","Kitchen 0-5YR","21","21","450000.00","440000.00","432000.00","11/24/15","01/14/16","","0"
"282-0165-012-0000","2005","Mission","95608","3","2 (2 0)","1338","0.1536","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 6-10YR","28","28","349000.00","344000.00","338000.00","12/02/15","01/29/16","","0"
"258-0021-040-0000","4032","Triplett","95608","3","2 (2 0)","1671","0.1800","1978","Updated/Remodeled","Yes","Kitchen 0-5YR","12","12","379000.00","379000.00","375000.00","01/06/16","02/24/16","","0"
"247-0200-078-0000","4220","Paradise","95608","3","2 (2 0)","1804","0.1738","1980","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","42","42","414000.00","409000.00","405000.00","12/02/15","02/10/16","","0"
"272-0271-008-0000","5530","Kenneth","95608","4","2 (2 0)","2400","0.2500","1961","","Unknown","","54","54","379900.00","339000.00","339000.00","12/02/15","02/29/16","","0"
"236-0094-018-0000","6101","Winding (frontage rd)","95608","3","2 (2 0)","1501","0.2439","1965","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","39","39","319000.00","319000.00","314000.00","12/03/15","02/05/16","","0"
"283-0213-012","5210","Glancy","95608","3","3 (2 1)","1950","0.2500","1957","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 6-10YR,Other-Rmks 11-15YR","33","33","439000.00","439000.00","439000.00","12/08/15","03/24/16","","0"
"232-0201-005-0000","5932","Coyle","95608","3","2 (2 0)","1078","0.1300","1958","Fixer","Unknown","","44","44","195600.00","179500.00","182500.00","12/08/15","05/17/16","","0"
"289-0364-005-0000","1267","Gary","95608","3","2 (2 0)","1858","0.2000","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","27","115","519950.00","519950.00","497000.00","12/09/15","02/01/16","","0"
"245-0064-004-0000","6227","Rampart","95608","3","2 (2 0)","1406","0.2303","1962","","No","","33","33","299000.00","299000.00","289900.00","11/13/15","01/22/16","","0"
"283-0151-019-000","5310","Moody","95608","3","2 (2 0)","1408","0.1800","1965","Updated/Remodeled","Yes","Kitchen 6-10YR","69","69","319900.00","299900.00","298000.00","11/13/15","02/29/16","","0"
"273-0030-044-0000","6549","Stanley","95608","4-6","3 (3 0)","3429","1.2500","1943","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","34","154","1225000.00","1225000.00","1187500.00","11/18/15","02/09/16","","0"
"232-0211-011-0000","6109","Marwick","95608","3","2 (2 0)","1078","0.1800","1958","Fixer","No","","28","28","155000.00","155000.00","175000.00","12/09/15","02/16/16","","0"
"247-0142-007-0000","4151","Prospect","95608","5","2 (2 0)","2691","0.4803","1965","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","184","184","589950.00","499950.00","475000.00","11/19/15","07/14/16","","0"
"245-0083-013-0000","4500","Marble","95608","3","2 (2 0)","1384","0.2149","1960","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 0-5YR","29","29","295000.00","295000.00","293000.00","11/20/15","01/26/16","","0"
"283-0422-002-0000","5725","River Oak","95608","4","2 (2 0)","1842","0.1800","1967","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 6-10YR","35","35","599000.00","599000.00","580000.00","12/10/15","03/08/16","","0"
"272-0020-052-0000","3209","Osborne","95608","3","2 (2 0)","1810","0.2215","1979","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","74","74","359000.00","349000.00","345500.00","12/11/15","03/24/16","","0"
"258-0110-024-0000","3618","Tarro","95608","4","2 (1 1)","1583","0.2300","1956","Updated/Remodeled","Yes","Kitchen 0-5YR","9","9","299000.00","299000.00","299000.00","12/19/15","02/16/16","","0"
"247-0031-012-0000","6825","Rappahannock","95608","3","2 (2 0)","1627","0.2918","1959","Updated/Remodeled","Yes","Bath 0-5YR","16","21","347000.00","335000.00","335500.00","12/24/15","02/24/16","","0"
"283-0070-001-0000","2334","Walnut","95608","4","2 (2 0)","1339","0.2298","1957","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","31","56","299000.00","279000.00","280000.00","12/31/15","04/25/16","","0"
"283-0140-040-0000","5128","Parque Vista","95608","3","2 (2 0)","1666","0.1400","1987","","No","","3","3","325000.00","325000.00","325000.00","02/02/16","03/25/16","","0"
"273-0142-033-0000","2901","California Ave","95608","4","3 (3 0)","3536","0.4781","1980","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","40","117","719900.00","719900.00","685000.00","12/29/15","03/22/16","","0"
"282-0302-009-0000","2016","Santa Lucia","95608","3","2 (2 0)","1705","0.2298","1961","","Unknown","","44","44","429900.00","419900.00","394000.00","12/29/15","03/15/16","","0"
"260-0241-002-0000","3546","Altamont","95608","3","2 (2 0)","1586","0.3200","1957","Fixer","No","","14","14","299900.00","299900.00","281000.00","12/31/15","02/12/16","","0"
"232-0411-012-0000","5773","Cada","95608","3","2 (1 1)","1462","0.1900","1961","","No","","41","41","298888.00","298888.00","295000.00","12/31/15","03/08/16","","0"
"258-0130-090-0000","5435","Bridge Creek","95608","4","3 (2 1)","2728","1.1200","1950","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR,Other-Rmks 0-5YR","78","264","699000.00","665000.00","655000.00","01/01/16","04/22/16","","0"
"230-0401-004-0000","5228","Locust","95608","3","2 (2 0)","1403","0.2315","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","26","26","359000.00","350000.00","337500.00","01/04/16","03/15/16","","0"
"283-0424-006-0000","2113","Hamlet","95608","4-5","3 (2 1)","2453","0.2590","1966","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 11-15YR","143","143","675000.00","535000.00","520000.00","01/03/16","06/08/16","","0"
"273-0192-059-0000","2642","Arboreta","95608","4-5","4 (3 1)","3585","0.3329","1999","","Unknown","","112","112","785000.00","724000.00","700000.00","01/05/16","05/31/16","","0"
"258-0180-037-0000","3607","SARECO","95608","3","2 (2 0)","2094","0.2600","1980","","No","","46","46","365000.00","300000.00","307000.00","01/04/16","03/30/16","","0"
"260-0270-030-0000","6731","Steele Oak","95608","5","3 (3 0)","4020","0.5567","1996","","No","","97","270","724000.00","639000.00","630000.00","01/05/16","05/31/16","","0"
"232-0282-010-0000","6147","Orsi","95608","4","3 (2 1)","1739","0.1500","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","23","23","279000.00","279000.00","279000.00","01/05/16","02/22/16","","0"
"230-0382-029-0000","5352","Ridgefield","95608","3","2 (2 0)","1552","0.1538","1982","","No","","6","53","339900.00","339900.00","339000.00","12/12/15","02/01/16","","0"
"247-0271-052-0011","7110","Stella","95608","2","2 (2 0)","1000","","2006","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","5","5","114900.00","114900.00","122000.00","12/17/15","01/28/16","","0"
"260-0050-005-0000","3979","Hillgrove","95608","3","2 (2 0)","1412","0.2537","1957","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","69","191","329900.00","315000.00","310000.00","12/17/15","04/29/16","","0"
"283-0140-017","2131","Gunn","95608","3-4","2 (1 1)","1400","0.4300","1949","","No","","6","6","299999.00","299999.00","288000.00","12/17/15","02/05/16","","0"
"230-0261-007-0000","5107","Bellwood","95608","4","3 (2 1)","2213","0.2369","1971","","Unknown","","33","33","399000.00","369000.00","330000.00","01/07/16","05/09/16","","0"
"236-0343-018-0000","4656","Oakbough","95608","4","2 (2 0)","1479","0.1400","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","4","4","334900.00","334900.00","330000.00","01/08/16","02/16/16","","0"
"236-0344-011","4643","Oakbough Way","95608","4","3 (2 1)","1744","0.1400","1970","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","5","5","294900.00","294900.00","310000.00","01/10/16","02/11/16","","0"
"245-0222-001-0000","6360","Tami","95608","3","2 (2 0)","1104","0.2300","1959","","No","","6","97","249000.00","249000.00","250000.00","01/12/16","02/16/16","","0"
"236-0111-020-0000","6025","Cherrelyn","95608","3","2 (2 0)","1393","0.2371","1959","Updated/Remodeled","Yes","Other-Rmks 0-5YR","38","38","299000.00","299000.00","300000.00","01/13/16","04/06/16","","0"
"232-0342-011-0000","6412","Markley","95608","3","2 (2 0)","1456","0.1700","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","299000.00","299000.00","299000.00","01/13/16","02/29/16","","0"
"289-0232-005-0000","1661","Del Dayo","95608","5-6","5 (4 1)","5097","0.4000","1958","Updated/Remodeled","Yes","Bath 6-10YR","36","36","1250000.00","1250000.00","1165000.00","01/14/16","04/14/16","","0"
"272-0250-061-0000","2628","Walnut","95608","4","2 (2 0)","1713","0.1880","1989","","Unknown","","42","42","345000.00","314500.00","310000.00","01/15/16","04/08/16","","0"
"245-0051-003-0000","4530","Stoney way","95608","3","2 (2 0)","1535","0.2290","1959","Updated/Remodeled","Yes","Kitchen 6-10YR,Kitchen 0-5YR","24","24","365000.00","365000.00","361000.00","01/14/16","03/07/16","","0"
