"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"272-0020-066-0000","3208","Osborne","95608","4","2 (2 0)","2059","0.2100","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","16","16","485000.00","485000.00","490000.00","01/23/18","03/01/18","Yes","2"
"258-0340-044-0000","3987","Oak Villa Cr","95608","3","2 (1 1)","1323","0.0325","1977","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","36","36","215000.00","215000.00","215000.00","02/16/18","04/27/18","No","0"
"245-0053-003-0000","5949","Ranger","95608","4","3 (3 0)","1984","0.2225","1965","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","5","5","449000.00","449000.00","465000.00","01/26/18","02/21/18","Yes","3"
"283-0341-025-0000","1813","Parliament","95608","5-6","4 (3 1)","4456","0.2600","1985","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 6-10YR","64","64","1249000.00","1249000.00","1160000.00","01/29/18","06/22/18","No","0"
"283-0500-007-0000","18","Quail Point Place","95608","4","4 (4 0)","3299","0.0600","1978","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","92","92","1248850.00","1100000.00","987500.00","01/27/18","06/12/18","Yes","2"
"272-0090-089-0000","3004","Paragon","95608","3","2 (2 0)","1486","0.1600","1987","","Unknown","","8","8","370000.00","370000.00","375000.00","01/29/18","03/06/18","Yes","3"
"245-0150-043-0000","6225","Lincoln","95608","3","2 (2 0)","2032","0.2310","1989","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","6","55","459000.00","459000.00","452500.00","02/01/18","02/28/18","No","0"
"232-0341-021-0000","6325","Madison","95608","3","2 (1 1)","1162","0.1500","1962","","Unknown","","10","10","255000.00","283000.00","283000.00","02/20/18","03/23/18","No","0"
"272-0070-061-0000","3124","Lines","95608","5","4 (4 0)","4755","0.3500","2006","","No","","29","29","840000.00","840000.00","750000.00","01/30/18","04/16/18","No","0"
"282-0340-015-0000","4957","Clear","95608","2","2 (1 1)","1180","0.1200","1975","Updated/Remodeled","Yes","Other-Rmks 0-5YR","3","11","325000.00","331000.00","325000.00","01/30/18","02/20/18","Yes","5"
"282-0380-039-0000","1833","Saint Ann","95608","3","2 (2 0)","1785","0.2600","1978","Fixer,Updated/Remodeled","Yes","Other-Rmks 0-5YR","77","77","415000.00","405000.00","404800.00","01/31/18","05/04/18","Yes","2"
"235-0216-006-0000","5026","Robander","95608","3","2 (2 0)","1449","0.1993","1963","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","9","9","395000.00","395000.00","395000.00","01/31/18","03/01/18","No","0"
"258-0400-022-0000","3426","Farid","95608","2","2 (2 0)","1081","0.1033","1981","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","265000.00","265000.00","270000.00","02/01/18","03/08/18","Yes","2"
"273-0042-034-0000","6820","Landis","95608","3","1 (1 0)","1040","0.2281","1955","","Unknown","","15","15","354900.00","344900.00","345000.00","01/17/18","03/02/18","Yes","5"
"289-0241-008-0000","1501","Elsdon","95608","4","4 (3 1)","2534","0.3100","1958","","Unknown","","0","0","729000.00","729000.00","725000.00","02/09/18","03/13/18","No","0"
"236-0273-009-0000","5014","Crestview","95608","3","2 (2 0)","1658","0.1873","1967","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","6","31","459900.00","459900.00","450000.00","01/04/18","02/02/18","Yes","3"
"273-0060-069-0000","3033","Panama","95608","3","2 (1 1)","1245","0.2179","1935","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","21","21","320000.00","320000.00","325000.00","01/18/18","04/20/18","Yes","3"
"272-0182-010-0000","2801","La Colina","95608","3","2 (2 0)","1339","0.2400","1956","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","13","13","339000.00","339000.00","339000.00","02/02/18","03/09/18","No","0"
"283-0120-003-0000","5113","Vale","95608","3","2 (2 0)","1450","0.2445","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","410000.00","410000.00","418000.00","02/02/18","03/14/18","Yes","3"
"236-0273-003-0000","6221","Dawnridge","95608","3","2 (2 0)","1641","0.2314","1964","","No","","7","7","380000.00","380000.00","395000.00","02/07/18","03/21/18","No","0"
"272-0020-113-0000","3221","Garfield","95608","3","2 (2 0)","1627","0.1750","1989","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","6","6","340000.00","340000.00","340000.00","02/15/18","03/23/18","Yes","3"
"236-0334-010-0000","4700","Oak Twig","95608","4","3 (2 1)","2271","0.2401","1970","","No","","10","10","379000.00","379000.00","400000.00","02/05/18","03/15/18","Yes","6"
"230-0302-002-0000","4841","Andrew","95608","4","3 (2 1)","2039","0.2307","1967","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","15","15","425000.00","425000.00","425000.00","02/08/18","04/02/18","Yes","3"
"245-0271-019-0000","6801","Lincoln","95608","3","4 (3 1)","1853","0.2900","1952","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","6","6","434900.00","434900.00","445000.00","04/05/18","05/21/18","Yes","2"
"232-0300-014-0000","6537","Madison","95608","3","1 (1 0)","936","0.1700","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","9","9","285000.00","285000.00","285000.00","02/07/18","03/09/18","No","0"
"236-0141-009-0000","5324","Agate","95608","3","1 (1 0)","936","0.1820","1960","","Unknown","","9","9","289900.00","289900.00","289900.00","02/08/18","03/13/18","No","0"
"258-0340-021-0000","3955","Oak Villa","95608","3","2 (1 1)","1344","0.0314","1972","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","7","7","229999.00","229999.00","237500.00","02/08/18","03/21/18","Yes","4"
"245-0150-024","6141","Lincoln","95608","4","2 (2 0)","1720","0.5200","1951","Updated/Remodeled","Yes","Bath 11-15YR","5","5","400000.00","400000.00","400000.00","02/09/18","03/23/18","Yes","4"
"236-0343-019","4662","Oakbough","95608","5","3 (3 0)","1946","0.1400","1970","","Unknown","","42","42","412000.00","392000.00","392000.00","02/09/18","05/15/18","Yes","3"
"232-0294-006-0000","5618","Hesper","95608","3","2 (2 0)","1263","0.2500","1958","Updated/Remodeled","Yes","Other-Rmks 0-5YR","8","8","315000.00","315000.00","317000.00","02/12/18","03/07/18","No","0"
"272-0230-005-0000","5530","Clark","95608","3","1 (1 0)","1200","0.2400","1952","","No","","45","45","325000.00","289000.00","285000.00","02/09/18","04/30/18","Yes","3"
"273-0101-021-0000","6419","Palm","95608","3","2 (2 0)","1754","0.4900","1958","","No","","7","7","419000.00","419000.00","425000.00","02/10/18","04/17/18","No","0"
"260-0154-010-0000","7202","Lynnbrook","95608","3-4","2 (2 0)","1693","0.2000","1971","","Unknown","","4","4","350000.00","350000.00","372000.00","02/09/18","02/26/18","Yes","4"
"229-0263-002-0000","5818","HESPER","95608","3","2 (2 0)","1440","0.2000","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR,Other-Rmks 0-5YR","13","13","344900.00","344900.00","345000.00","02/10/18","03/16/18","Yes","2"
"271-0302-004-0000","2501","La France","95608","3","1 (1 0)","1092","0.3200","1953","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","1","1","315000.00","330000.00","330000.00","02/11/18","03/13/18","No","0"
"236-0222-004","5350","Greeley","95608","3","2 (2 0)","1368","0.2492","1961","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","22","22","314900.00","311900.00","312000.00","03/22/18","05/04/18","No","0"
"260-0350-044-0000","3834","Dotty","95608","4","3 (3 0)","2842","0.2460","1991","Updated/Remodeled","Yes","Kitchen 0-5YR","12","305","595000.00","595000.00","595000.00","01/17/18","03/02/18","No","0"
"258-0420-001-0000","5107","Walnut Pointe","95608","3","2 (2 0)","1390","0.1394","1995","","No","","7","7","318500.00","318500.00","314953.00","01/19/18","02/15/18","No","0"
"273-0212-010-0000","2545","Los Feliz","95608","3","2 (2 0)","1313","0.2300","1960","Updated/Remodeled","Yes","Other-Rmks 11-15YR","5","5","375000.00","375000.00","375000.00","02/16/18","03/14/18","No","0"
"273-0013-034-0000","6101","Holt","95608","5","5 (4 1)","4560","0.4600","2008","Updated/Remodeled","Yes","Bath 0-5YR","79","79","1199000.00","1199000.00","971500.00","02/14/18","06/12/18","No","0"
"245-0053-005-0000","5941","Ranger","95608","4","2 (2 0)","1541","0.2041","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","394000.00","394000.00","400000.00","02/14/18","03/12/18","No","0"
"283-0010-005-0009","5132","El Camino","95608","3","3 (3 0)","1675","","2009","","No","","9","9","259900.00","259900.00","269000.00","02/15/18","03/26/18","Yes","3"
"273-0230-030-0000","6306","Van Alstine","95608","3","2 (2 0)","1906","1.0500","1945","","No","","31","31","789000.00","699000.00","660000.00","02/15/18","05/23/18","No","0"
"245-0114-024-0000","6356","Perrin","95608","4","2 (2 0)","1812","0.2030","1971","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","26","62","446900.00","446900.00","447000.00","02/19/18","04/26/18","Yes","2"
"230-0332-005-0000","5524","Valhalla","95608","3","2 (2 0)","1758","0.2381","1961","","Unknown","","8","8","375000.00","399000.00","435000.00","04/13/18","05/14/18","Yes","5"
"232-0480-029-0000","6109","Via Casitas","95608","3","3 (2 1)","1380","0.0241","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","227000.00","227000.00","237000.00","03/08/18","05/17/18","Yes","6"
"272-0190-029-0000","5533","Clark","95608","3","1 (1 0)","1240","0.2400","1970","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","349999.00","349999.00","355000.00","02/16/18","03/21/18","Yes","5"
"260-0310-049-0012","3910","Park Circle","95608","2","2 (2 0)","1400","","1986","","No","","27","27","275000.00","275000.00","260000.00","02/28/18","04/20/18","No","0"
"245-0291-046-0000","6417","Perrin","95608","4","3 (2 1)","1849","0.1800","1971","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","8","8","449900.00","449900.00","460000.00","02/22/18","04/16/18","Yes","5"
"245-0032-008-0000","4535","Jan","95608","3","2 (2 0)","1631","0.2596","1964","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","0","0","445000.00","445000.00","445000.00","02/21/18","03/15/18","No","0"
"236-0041-024-0000","5143","Patti Jo","95608","4","2 (2 0)","1808","0.2121","1969","","No","","2","2","399000.00","399000.00","399000.00","02/21/18","04/10/18","No","0"
"273-0112-012-0000","6048","Homesweet","95608","3","2 (2 0)","1296","0.2500","1959","Fixer","No","","35","35","335000.00","335000.00","320000.00","02/22/18","04/30/18","Yes","3"
"283-0081-021-0000","2304","Gunn","95608","3","3 (2 1)","1884","0.2800","1991","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","445000.00","445000.00","460000.00","02/22/18","03/23/18","No","0"
"247-0134-008-0000","6990","Wise","95608","4","3 (3 0)","3355","0.2238","2002","","No","","29","29","749900.00","739900.00","725000.00","02/21/18","04/12/18","No","0"
"232-0500-048-0000","6200","Via Casitas","95608","2","2 (2 0)","1054","0.0324","1971","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","180000.00","189000.00","203000.00","04/05/18","04/26/18","Yes","8"
"272-0011-059-0000","5105","Walnut Garden","95608","4","3 (2 1)","2305","0.1900","1990","","No","","56","56","460000.00","420000.00","380000.00","02/22/18","05/11/18","Yes","4"
"273-0311-031-0000","3311","Parks","95608","3","1 (1 0)","1029","0.2330","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 6-10YR,Kitchen 0-5YR","4","4","315000.00","315000.00","320000.00","02/23/18","04/11/18","Yes","11"
"232-0082-004-0000","5524","Woodleigh","95608","3","2 (2 0)","1509","0.2100","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","8","8","335000.00","335000.00","336000.00","02/23/18","03/28/18","Yes","3"
"283-0010-031-0000","2413","Konvalin Oaks","95608","3-4","2 (2 0)","1986","0.1243","1998","","Unknown","","39","39","350000.00","390000.00","350000.00","02/12/18","05/24/18","Yes","4"
"283-0352-006-0000","5430","Bentley","95608","3","2 (2 0)","1977","0.2800","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","10","10","799000.00","799000.00","815000.00","02/15/18","03/27/18","Yes","2"
"258-0400-021-0000","3424","Farid","95608","2","2 (2 0)","1081","0.1022","1981","","Unknown","","2","44","229000.00","229000.00","237000.00","03/14/18","04/05/18","No","0"
"256-0222-007-0000","3304","Mccowan","95608","3","2 (2 0)","1461","0.2300","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","399000.00","425000.00","425000.00","03/13/18","04/09/18","Yes","5"
"260-0440-003-0000","5900","Grant","95608","2","2 (1 1)","1046","0.0118","1974","","Unknown","","33","33","187000.00","183000.00","183000.00","03/14/18","05/25/18","No","0"
"289-0150-025-0000","4751","Fair Oaks","95608","4","3 (3 0)","2942","0.1920","1983","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","183","183","779000.00","644900.00","610000.00","02/01/18","09/05/18","Yes","7"
"272-0171-031-0000","5132","Marconi","95608","2","1 (1 0)","1100","0.5400","","","Unknown","","33","33","350000.00","350000.00","280000.00","02/13/18","05/16/18","No","0"
"232-0202-015","5941","Maleville","95608","3","2 (2 0)","1495","0.1300","1957","Updated/Remodeled","Yes","Other-Rmks 6-10YR,Other-Rmks 0-5YR","41","41","325000.00","315000.00","310000.00","02/14/18","04/27/18","No","0"
"247-0271-052-0011","7110","Stella","95608","2","2 (2 0)","1000","","2006","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","7","7","199000.00","199000.00","199000.00","03/15/18","04/12/18","Yes","2"
"230-0162-002-0000","4545","Garfield","95608","9","5 (4 1)","3880","0.3800","","Fixer,Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","495000.00","495000.00","505000.00","03/02/18","03/27/18","Yes","2"
"271-0101-057-000","4959","Heatherdale","95608","3","2 (2 0)","1675","0.1764","1980","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","8","8","375000.00","375000.00","385000.00","02/27/18","04/03/18","Yes","3"
"273-0042-036-0000","6830","Landis","95608","3","2 (2 0)","1901","0.4302","1953","","Unknown","","10","10","489900.00","489900.00","510000.00","02/27/18","04/12/18","Yes","4"
"272-0130-001-0000","2940","Walnut","95608","3","2 (2 0)","1140","0.2200","1950","Updated/Remodeled","Yes","Bed 6-10YR,Kitchen 6-10YR","58","58","299000.00","279000.00","285000.00","02/28/18","05/31/18","Yes","3"
"282-0370-041-0000","4920","Olive Oak","95608","3","2 (2 0)","2191","0.1900","1978","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","23","23","515000.00","515000.00","502000.00","02/28/18","04/30/18","No","0"
"272-0090-038-0000","5249","Monitor","95608","3","2 (2 0)","1322","0.2600","1963","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","20","55","419000.00","399000.00","385000.00","03/01/18","04/18/18","No","0"
"230-0263-010-0000","4304","Kilcher","95608","3-4","2 (2 0)","2100","0.2227","1960","Updated/Remodeled","Yes","Other-Rmks 0-5YR","1","72","449900.00","449900.00","435977.00","03/01/18","03/26/18","Yes","2"
"230-0291-001-0000","4911","Alexon","95608","4","3 (2 1)","2964","0.3085","1961","Updated/Remodeled","Yes","Other-Rmks 0-5YR","25","25","545000.00","530000.00","517500.00","03/02/18","04/27/18","No","0"
"232-0235-004-0000","6248","Templeton","95608","3","2 (2 0)","1134","0.2100","1958","","No","","6","6","292000.00","292000.00","295000.00","03/03/18","04/06/18","Yes","3"
"258-0370-030-0000","3626","Duca","95608","3","3 (2 1)","2564","0.2820","1982","","No","","12","12","469900.00","469900.00","480000.00","03/01/18","04/12/18","Yes","3"
"258-0400-039-0000","3432","Shawhan","95608","3","2 (2 0)","1610","0.1181","2000","","No","","49","49","364000.00","362000.00","358500.00","03/02/18","05/22/18","Yes","2"
"260-0450-023-0000","3824","Olivebranch","95608","3","3 (2 1)","1541","0.0691","1989","Updated/Remodeled","Yes","Bath 0-5YR","21","21","340000.00","320000.00","305000.00","03/02/18","04/13/18","No","0"
"230-0302-009-0000","4830","Cameron Ranch","95608","3","3 (2 1)","1983","0.2140","1961","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","8","8","459000.00","459000.00","449000.00","03/02/18","04/10/18","Yes","2"
"283-0090-031-0000","2330","Seabler","95608","5-6","4 (4 0)","3300","1.6600","1950","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","27","27","1349000.00","1349000.00","1350000.00","03/04/18","05/04/18","Yes","3"
"273-0290-011-0000","3001","Parkwood","95608","3","4 (4 0)","2192","0.2800","1972","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","24","24","674900.00","674900.00","679900.00","02/10/18","04/06/18","Yes","2"
"245-0041-025-0000","6129","Ranger","95608","3","2 (2 0)","1921","0.2888","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","42","42","420000.00","414950.00","405500.00","03/15/18","05/23/18","No","0"
"245-0222-045-0000","6426","Lincoln","95608","4","3 (3 0)","2014","0.2220","1992","Updated/Remodeled","Yes","Kitchen 0-5YR","14","14","489900.00","489900.00","480000.00","03/09/18","04/30/18","No","0"
"245-0233-002-0000","6504","Miles","95608","3","1 (1 0)","1025","0.2300","1955","","No","","53","53","297000.00","282000.00","250000.00","03/05/18","06/07/18","No","0"
"260-0141-025-0000","6938","Sutter","95608","4","4 (3 1)","2814","0.5014","1989","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","799000.00","799000.00","799000.00","02/23/18","04/02/18","No","0"
"258-0262-012-0000","3967","Becky","95608","4","2 (2 0)","1526","0.1990","1964","Updated/Remodeled","Yes","Kitchen 0-5YR","31","31","359000.00","359000.00","359000.00","02/23/18","04/11/18","Yes","2"
"282-0301-003-0000","4720","Cottage","95608","3","2 (2 0)","1671","0.2417","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","47","241","414999.00","409999.00","411100.00","02/26/18","05/21/18","Yes","4"
"282-0330-047-0000","2362","Via Camino","95608","2","2 (1 1)","972","0.0157","1972","","No","","9","9","185000.00","185000.00","195000.00","03/26/18","05/15/18","No","0"
"258-0400-027-0000","5136","Whitney","95608","2","2 (2 0)","1090","0.1033","1981","Updated/Remodeled","Yes","Bath 0-5YR","8","8","255000.00","255000.00","265000.00","02/26/18","04/05/18","Yes","3"
"283-0490-015-0000","27","Quail Point","95608","3","3 (2 1)","2579","0.0600","1979","","Unknown","","23","23","735000.00","735000.00","721000.00","03/07/18","05/10/18","No","0"
"260-0410-002-0000","3920","Marshall","95608","2","1 (1 0)","841","0.5682","1940","","No","","9","9","269900.00","269900.00","245000.00","03/07/18","04/16/18","Yes","2"
"289-0433-038-0000","1633","Kingsford","95608","5","3 (3 0)","3272","0.2433","1984","Updated/Remodeled","Yes","Kitchen 0-5YR","24","24","1199000.00","1199000.00","1050000.00","03/07/18","05/16/18","No","0"
"247-0251-008-0000","4227","Oak Knoll","95608","3","2 (1 1)","1222","0.2300","1990","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","4","4","345000.00","355000.00","355000.00","03/08/18","04/16/18","Yes","7"
"289-0221-007-0000","1408","Mipaty","95608","4","2 (2 0)","2009","0.2900","1958","","No","","3","3","499000.00","499000.00","533000.00","04/03/18","04/26/18","Yes","5"
"273-0323-021-0000","2821","Royal Palm","95608","3","2 (2 0)","1910","0.2200","1985","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","2","2","549000.00","549000.00","558000.00","03/08/18","04/18/18","No","0"
"236-0254-013-0000","4852","Samia","95608","3","3 (2 1)","2009","0.0715","2006","","No","","63","63","419000.00","384999.00","385000.00","03/08/18","06/01/18","No","0"
"271-0254-007-0000","2612","Greenfield","95608","4","2 (2 0)","2066","0.2296","1954","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","43","43","469000.00","449900.00","445000.00","03/09/18","06/15/18","No","0"
"271-0090-022-0000","4750","Loch Lomond","95608","4","2 (2 0)","1954","0.3500","1954","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","3","3","435000.00","435000.00","435000.00","03/13/18","04/12/18","Yes","2"
"282-0302-002-0000","2070","Santa Lucia","95608","5","4 (3 1)","2410","0.2298","1969","Updated/Remodeled","Yes","Kitchen 0-5YR","9","9","529500.00","529500.00","535000.00","03/09/18","04/17/18","No","0"
"271-0212-001-0000","2728","Mission","95608","3","2 (2 0)","1682","0.2300","1964","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 0-5YR","33","33","419000.00","409500.00","400000.00","03/10/18","05/07/18","Yes","2"
"245-0240-010-0000","4019","Marshall","95608","4","3 (3 0)","2122","0.2600","1955","Updated/Remodeled","Yes","Other-Rmks 11-15YR","109","109","466900.00","429000.00","429000.00","02/21/18","07/16/18","No","0"
"230-0263-003-0000","5112","Bellwood","95608","3","2 (2 0)","1622","0.1956","1965","","No","","8","26","283000.00","283000.00","304000.00","03/12/18","04/05/18","Yes","15"
"283-0440-017-0000","80","Riverknoll","95608","2","3 (3 0)","2150","0.0400","1976","Updated/Remodeled","Yes","Bath 0-5YR","8","8","475000.00","475000.00","475000.00","04/02/18","05/23/18","No","0"
"272-0090-079-0000","5219","Sirbuck","95608","3","2 (2 0)","1593","0.1300","1987","Updated/Remodeled","Yes","Bed 0-5YR","13","13","348000.00","348000.00","335000.00","03/03/18","04/13/18","Yes","1"
"283-0062-001-0000","6200","Mahala","95608","3","2 (2 0)","2321","0.3800","1970","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","630000.00","630000.00","630000.00","03/13/18","04/26/18","No","0"
"282-0114-009-0000","5008","Donovan","95608","3","2 (2 0)","1347","0.2342","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 11-15YR","46","46","365000.00","350000.00","345000.00","03/12/18","06/04/18","No","0"
"283-0510-001-0000","1701","Haggin Grove","95608","4","5 (3 2)","3155","0.2961","1979","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","1","1","1225000.00","1195000.00","1300000.00","04/11/18","04/20/18","Yes","4"
"283-0102-001-0000","2256","Van Ufford","95608","8-9","7 (7 0)","6800","0.4000","2015","","No","","45","77","1599000.00","1499000.00","1300000.00","02/26/18","06/25/18","No","0"
"272-0230-068-0000","5514","Delrose","95608","3-4","2 (2 0)","2609","0.1708","2000","Updated/Remodeled","Yes","Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","535000.00","535000.00","540000.00","03/22/18","05/04/18","No","0"
"292-0411-004-0000","4749","Marlborough","95608","3","2 (2 0)","1924","0.2700","1968","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","1","1","724950.00","724950.00","741500.00","03/08/18","04/10/18","Yes","4"
"258-0160-040-0000","5549","Barbara","95608","3","2 (2 0)","2000","0.2009","1954","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","3","3","444500.00","444500.00","450000.00","03/06/18","04/06/18","No","0"
"256-0031-018-0000","4001","Mason","95608","3","2 (2 0)","1785","0.2600","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","31","31","425000.00","425000.00","420000.00","03/16/18","05/18/18","No","0"
"236-0321-020-0000","5308","Baumgart","95608","3","3 (2 1)","1671","0.1795","1969","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","4","4","368000.00","368000.00","368000.00","03/19/18","05/03/18","No","0"
"271-0252-005-0000","2605","Kendale","95608","3","1 (1 0)","1120","0.2303","1954","","No","","5","5","378000.00","378000.00","419000.00","03/24/18","05/21/18","Yes","5"
"272-0220-036-0000","5407","Kenneth","95608","4","2 (2 0)","1573","0.2330","1957","","No","","4","4","280000.00","280000.00","310000.00","04/05/18","04/20/18","Yes","28"
"258-0110-026-0000","3613","Tarro","95608","4","2 (1 1)","1392","0.2300","1956","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 6-10YR","10","10","389000.00","389000.00","380000.00","03/19/18","05/01/18","No","0"
"260-0280-024-1000","7112","LA VAL","95608","3","2 (2 0)","1456","0.3900","1965","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","414995.00","414995.00","433000.00","04/05/18","05/25/18","No","0"
"289-0462-001-0000","5320","Shelato","95608","4","3 (3 0)","2236","0.2300","1972","","Unknown","","5","5","689900.00","689900.00","690000.00","04/12/18","05/07/18","No","0"
"283-0161-005-0000","2130","Shelfield","95608","4","3 (3 0)","2863","0.5900","1960","Updated/Remodeled","Yes","Kitchen 6-10YR","99","99","949500.00","889000.00","879000.00","03/21/18","07/30/18","No","0"
"232-0470-039-0000","6076","Via Casitas","95608","3","3 (2 1)","1380","0.0200","1971","","No","","6","6","219000.00","219000.00","235000.00","04/12/18","05/24/18","Yes","4"
"272-0040-023-0000","5705","Angelina","95608","3","2 (2 0)","1144","0.3600","1954","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","23","23","369000.00","369000.00","369000.00","04/09/18","05/18/18","No","0"
"245-0041-007-0000","6200","Winding","95608","4","3 (3 0)","1749","0.2306","1964","","No","","31","31","428500.00","407900.00","402500.00","03/21/18","06/01/18","No","0"
"232-0490-001-0000","6112","Via Casitas","95608","2","1 (1 0)","961","0.0303","1971","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","27","27","235000.00","235000.00","228000.00","04/06/18","05/17/18","Yes","3"
"245-0310-011-0000","4148","Shera","95608","3","2 (2 0)","1210","0.0651","1985","","No","","19","19","295000.00","289000.00","280000.00","03/21/18","05/08/18","No","0"
"230-0332-016-0000","5650","Valhalla","95608","2-3","2 (2 0)","1743","0.2331","1960","","No","","16","28","369900.00","369900.00","363000.00","03/21/18","05/31/18","No","0"
"245-0122-002-0000","4445","Mapel","95608","4","4 (3 1)","3900","1.0700","1952","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","76","76","1185000.00","1135000.00","1125000.00","03/21/18","08/01/18","No","0"
"247-0272-026-0000","4004","Cobblestone","95608","3","3 (2 1)","2015","0.1257","2006","","No","","13","13","359900.00","359900.00","353000.00","03/22/18","04/30/18","Yes","2"
