"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"258-0330-054-0000","3915","Oak Villa","95608","3","2 (1 1)","1323","0.0310","1972","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","255000.00","255000.00","256000.00","02/20/20","03/20/20","Yes","3"
"230-0323-009-0000","4362","Virgusell","95608","3","3 (2 1)","2320","0.3154","1967","","No","","5","5","399900.00","399900.00","465000.00","01/22/20","02/27/20","Yes","12"
"245-0071-002-0000","4523","Jan","95608","3","2 (2 0)","1744","0.2200","1972","Updated/Remodeled","Yes","Kitchen 6-10YR,Kitchen 11-15YR","16","16","479900.00","479900.00","475000.00","01/23/20","03/06/20","No","0"
"247-0280-036-0000","4016","Eastwood Village","95608","3","2 (2 0)","1480","0.0687","1992","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","18","18","364500.00","374500.00","385000.00","01/23/20","03/10/20","Yes","3"
"260-0430-026-0000","7011","Sutter","95608","4","3 (3 0)","2926","1.0100","1957","Updated/Remodeled","Yes","Bath 11-15YR,Bed 11-15YR,Kitchen 11-15YR,Other-Rmks 11-15YR","86","86","1100000.00","1050000.00","1025000.00","01/24/20","06/30/20","No","0"
"273-0200-044-0000","6001","Van Alstine","95608","3-4","3 (3 0)","1365","0.7100","1949","Updated/Remodeled","Yes","Bath 0-5YR,Bed 6-10YR,Kitchen 6-10YR","70","70","449000.00","439000.00","438500.00","01/27/20","05/12/20","No","0"
"289-0483-003-0000","4951","Kipling","95608","4-5","3 (3 0)","3850","0.3000","1969","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","18","18","1100000.00","999000.00","999000.00","02/07/20","03/27/20","No","0"
"230-0222-048-0000","4248","Hackberry","95608","3","2 (2 0)","1770","0.2604","1990","Updated/Remodeled","Yes","Kitchen 0-5YR","35","35","386000.00","386000.00","354446.00","01/30/20","03/27/20","No","0"
"236-0273-011-0000","6206","Meadowvista","95608","3","2 (2 0)","1652","0.2601","1966","","No","","21","21","449900.00","439900.00","440000.00","01/31/20","03/20/20","Yes","1"
"260-0270-019-0000","6707","Steele Oak","95608","6","6 (6 0)","4322","0.3604","2000","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","2","2","849000.00","849000.00","869000.00","02/09/20","03/13/20","Yes","4"
"256-0370-035-0004","4730","Courtland","95608","2","2 (2 0)","1178","","1989","","Unknown","","4","4","276500.00","276500.00","281000.00","01/29/20","03/02/20","Yes","2"
"258-0150-068-0000","3444","Garfield","95608","4","4 (3 1)","3120","0.7500","2015","Updated/Remodeled","Yes","Other-Rmks 0-5YR","36","36","899000.00","875000.00","865000.00","01/30/20","04/14/20","Yes","3"
"273-0070-024-0000","6100","Stanley","95608","3-4","4 (2 2)","2064","0.4000","1970","","Unknown","","6","6","549900.00","549900.00","549000.00","01/31/20","02/28/20","Yes","2"
"256-0330-030","4711","Good","95608","3","2 (2 0)","1263","0.0700","1973","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","11","11","299000.00","299000.00","299000.00","01/31/20","02/28/20","No","0"
"260-0181-017-0000","6350","Samoa","95608","4","2 (2 0)","2035","0.2400","1962","","No","","70","70","459900.00","459900.00","435000.00","02/01/20","06/02/20","Yes","3"
"258-0143-013-0000","3309","Arya","95608","3","2 (2 0)","1435","0.0887","2010","","Unknown","","3","3","365000.00","365000.00","368000.00","01/31/20","03/26/20","No","0"
"282-0310-004-0000","2306","Via Camino","95608","3","3 (2 1)","1380","0.0225","1972","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","49","49","265000.00","265000.00","265000.00","03/01/20","05/29/20","No","0"
"236-0134-003-0000","5055","Kahn","95608","3","2 (2 0)","1520","0.1700","1959","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","33","33","435000.00","425000.00","431000.00","02/05/20","04/08/20","Yes","3"
"289-0043-002-0000","4934","Paloma","95608","3","3 (2 1)","2292","0.5500","1959","Fixer","No","","3","3","695000.00","695000.00","650000.00","02/01/20","02/14/20","No","0"
"230-0422-007-0000","4818","Marietta","95608","5","3 (2 1)","2992","0.2769","1966","","No","","2","2","495000.00","495000.00","520000.00","03/19/20","04/15/20","Yes","3"
"232-0071-010-0000","5954","Beaumere","95608","4","3 (2 1)","1456","0.2300","1958","","No","","5","5","375000.00","385000.00","380000.00","02/02/20","04/01/20","Yes","2"
"283-0232-005-0000","5259","Marione","95608","5","3 (3 0)","3400","0.5500","1980","","Unknown","","9","9","995000.00","995000.00","1009000.00","01/22/20","03/03/20","Yes","2"
"230-0710-036-0000","4182","Scranton","95608","4","2 (2 0)","1795","0.1900","1978","","Unknown","","14","14","425000.00","425000.00","425000.00","01/06/20","03/12/20","Yes","2"
"283-0570-005-0000","6241","Gobernadores","95608","4-5","5 (3 2)","4178","0.7881","2006","","Unknown","","4","4","2195000.00","2195000.00","2100000.00","03/02/20","04/02/20","No","0"
"232-0283-010-0000","6130","Orsi","95608","3","2 (2 0)","2001","0.1400","1961","Fixer","No","","7","7","280000.00","280000.00","268500.00","03/19/20","04/22/20","Yes","6"
"283-0090-058-0000","2330","Elena","95608","4","3 (3 0)","3382","1.2100","1989","","Unknown","","32","32","749000.00","810000.00","800000.00","01/21/20","03/25/20","Yes","3"
"289-0311-001-0000","1470","Gary","95608","3","3 (2 1)","2075","0.2300","1960","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","2","2","672900.00","672900.00","672900.00","01/22/20","02/18/20","No","0"
"260-0100-050-0000","6045","Grant","95608","4-5","3 (3 0)","2273","0.1734","1992","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","29","29","549950.00","538000.00","550000.00","02/05/20","03/16/20","Yes","3"
"236-0334-022-0000","4768","Oak Twig","95608","3","3 (2 1)","1912","0.2096","1970","","Unknown","","102","210","480000.00","435000.00","405000.00","02/07/20","06/12/20","No","0"
"230-0201-047-0000","5144","Locust","95608","4","4 (3 1)","2276","0.4100","1950","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","5","5","675000.00","695500.00","695500.00","02/12/20","03/23/20","Yes","3"
"230-0384-002-0000","4117","Sharwood","95608","3-4","3 (2 1)","1748","0.1900","1969","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR,Other-Rmks 0-5YR","4","4","435000.00","435000.00","447000.00","02/06/20","03/12/20","Yes","6"
"272-0051-015-0000","3113","Lamada","95608","3-4","2 (2 0)","1421","0.2600","1963","Fixer","No","","12","12","359950.00","359950.00","335000.00","02/06/20","03/23/20","No","0"
"232-0300-012-0000","6549","Madison","95608","3","1 (1 0)","936","0.1700","1958","","Unknown","","6","6","285000.00","285000.00","290000.00","02/06/20","03/18/20","Yes","3"
"272-0052-008-0000","3100","Terry","95608","4","3 (2 1)","1534","0.2300","1956","","No","","7","7","394500.00","394500.00","405000.00","02/06/20","03/18/20","Yes","3"
"283-0090-060-0000","2302","Garfield","95608","6","4 (4 0)","3575","0.6403","1988","","Unknown","","5","5","985000.00","985000.00","975250.00","02/13/20","04/16/20","Yes","2"
"289-0491-011-0000","4951","Sudbury","95608","4","6 (4 2)","5880","0.2600","1990","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","90","90","1549000.00","1549000.00","1411000.00","02/13/20","06/17/20","No","0"
"258-0292-001-000","3996","Rochdale","95608","3","2 (2 0)","1775","0.2600","1973","Updated/Remodeled","Yes","Kitchen 11-15YR,Other-Rmks 11-15YR","4","4","430000.00","449000.00","475000.00","03/05/20","04/01/20","Yes","5"
"230-0401-003-000","5222","Locust","95608","3","2 (2 0)","1369","0.2315","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","17","17","410000.00","399900.00","388000.00","02/12/20","04/07/20","No","0"
"236-0132-022-0000","5054","Kahn","95608","1-2","2 (1 1)","1006","0.1692","1959","Updated/Remodeled","Yes","Kitchen 11-15YR","4","4","330000.00","330000.00","335000.00","02/13/20","03/18/20","Yes","4"
"245-0170-024-0000","5920","Lincoln","95608","3","2 (2 0)","1064","0.2550","1956","","No","","28","28","310000.00","310000.00","325000.00","02/13/20","07/08/20","Yes","2"
"229-0256-004-0000","6031","Remington","95608","3","2 (2 0)","1092","0.1420","1961","Updated/Remodeled","Yes","Kitchen 0-5YR","88","88","389900.00","369900.00","365000.00","03/12/20","07/07/20","No","0"
"232-0480-028","6111","Via Casitas","95608","3","3 (2 1)","1380","0.0241","1971","","Unknown","","10","10","230000.00","230000.00","227500.00","03/18/20","05/15/20","No","0"
"260-0270-030-0000","6731","Steele Oak","95608","5","4 (3 1)","4020","0.5567","1996","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 6-10YR","5","5","799000.00","799000.00","785000.00","02/21/20","03/30/20","No","0"
"256-0031-066-0000","4026","Hollow Wood","95608","3","3 (2 1)","1579","0.0675","1983","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 0-5YR","16","16","300000.00","300000.00","305000.00","02/13/20","03/27/20","No","0"
"271-0322-003-0000","4825","Oakfield","95608","3","2 (2 0)","1665","0.2300","1960","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR","38","38","459000.00","459000.00","459000.00","02/26/20","05/15/20","Yes","2"
"283-0174-010-0000","2025","Claremont","95608","4","3 (3 0)","2670","0.3900","1960","Updated/Remodeled","Yes","Other-Rmks 11-15YR","4","4","850000.00","850000.00","850000.00","02/16/20","03/09/20","No","0"
"283-0323-009-0000","2015","Lux","95608","4","3 (2 1)","2376","0.3400","1971","","No","","4","4","699000.00","699000.00","690000.00","03/02/20","03/30/20","No","0"
"273-0101-025","6439","Palm","95608","4","3 (2 1)","2529","0.7200","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","815000.00","815000.00","839000.00","02/18/20","03/20/20","Yes","2"
"272-0070-102-0000","3110","Joellen","95608","4","4 (3 1)","1906","0.1492","2000","Updated/Remodeled","Yes","Bath 11-15YR,Bed 11-15YR","15","15","455000.00","455000.00","465000.00","02/03/20","03/13/20","Yes","2"
"258-0360-025-0000","5440","Engle","95608","3","1 (1 0)","956","0.2300","1956","","No","","7","7","289000.00","289000.00","290000.00","02/19/20","03/26/20","Yes","5"
"283-0423-025-0000","5720","Thames","95608","3-4","2 (2 0)","1982","0.1700","1968","Updated/Remodeled","Yes","Kitchen 11-15YR,Other-Rmks 11-15YR","8","8","559000.00","559000.00","559000.00","02/20/20","03/25/20","Yes","2"
"245-0240-031-0018","4027","Alex","95608","3","3 (2 1)","1326","0.0100","1987","","No","","38","38","293000.00","293000.00","293000.00","02/05/20","06/12/20","No","0"
"260-0071-007-000","3915","Continental","95608","3","2 (1 1)","1373","0.2330","1958","Updated/Remodeled","Yes","Kitchen 0-5YR","12","12","409900.00","399900.00","399900.00","02/05/20","03/17/20","No","0"
"289-0093-011-0000","1505","Barnett","95608","3","3 (2 1)","1926","0.2500","1960","","No","","7","7","579000.00","579000.00","592000.00","02/27/20","04/10/20","Yes","6"
"272-0061-012-0000","3117","Birch","95608","3","2 (2 0)","1783","0.2500","1959","Fixer","No","","9","9","365000.00","355000.00","355000.00","02/20/20","03/26/20","Yes","2"
"273-0250-010-0000","3100","Edgehill","95608","3","3 (2 1)","2561","1.5500","2014","","No","","115","115","1450000.00","1370000.00","1300000.00","02/21/20","07/29/20","No","0"
"289-0463-012-0000","1220","Los Rios","95608","4","3 (3 0)","2785","0.3200","1971","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 11-15YR,Other-Rmks 6-10YR,Other-Rmks 11-15YR","1","1","765000.00","800000.00","800000.00","02/27/20","03/20/20","Yes","4"
"236-0344-016-0000","4622","Meyer","95608","4","2 (2 0)","1559","0.1400","1970","","Unknown","","38","38","369000.00","369000.00","390000.00","03/06/20","04/15/20","Yes","7"
"247-0260-020-0000","4129","Joy","95608","3","3 (2 1)","1531","0.3800","1955","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","6","6","375000.00","375000.00","381000.00","02/26/20","03/20/20","Yes","3"
"229-0271-022-0000","5977","Marlin","95608","3","2 (2 0)","1344","0.1400","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","13","13","399000.00","399000.00","400000.00","02/26/20","04/15/20","No","0"
"245-0190-080-0000","4100","Geyser","95608","4","2 (2 0)","2398","0.1661","1994","Updated/Remodeled","Yes","Kitchen 0-5YR","40","41","480000.00","455000.00","455000.00","02/27/20","04/30/20","No","0"
"272-0230-005-0000","5530","Clark","95608","3","1 (1 0)","1200","0.2400","1952","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","4","4","380000.00","380000.00","400000.00","02/27/20","04/10/20","Yes","2"
"245-0051-008-0000","4440","Stoney","95608","4","3 (2 1)","1740","0.2128","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","61","61","485000.00","460000.00","460000.00","03/12/20","06/17/20","No","0"
"236-0292-024-0000","4719","Paxton","95608","3","2 (2 0)","1780","0.2220","1969","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 6-10YR","2","2","550000.00","550000.00","515000.00","02/28/20","03/30/20","No","0"
"236-0165-004-0000","5010","Alan","95608","3","2 (1 1)","1016","0.2736","1960","Fixer","No","","1","1","274900.00","274900.00","258000.00","03/17/20","03/20/20","Yes","5"
"271-0292-016-0000","2600","Greenfield","95608","4","2 (2 0)","1452","0.2296","1954","","No","","2","2","394900.00","394900.00","410000.00","02/28/20","03/24/20","Yes","3"
"247-0280-028-0000","4019","Eastwood Village","95608","3","3 (2 1)","1480","0.0603","1992","","No","","5","5","469900.00","369900.00","371000.00","02/28/20","03/26/20","No","0"
"283-0070-002-0000","2330","Walnut","95608","3","2 (2 0)","1339","0.2429","1957","Fixer,Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","6","6","339950.00","339950.00","335000.00","03/01/20","04/24/20","Yes","3"
"245-0260-049-0000","4045","Poppleton","95608","5","4 (4 0)","4665","0.4621","2003","","No","","4","4","935000.00","935000.00","915000.00","03/01/20","03/13/20","No","0"
"260-0410-003-0000","3924","Marshall","95608","3-4","3 (3 0)","2191","0.5680","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","99","99","595000.00","549500.00","556000.00","03/20/20","07/29/20","Yes","2"
"283-0082-012-0000","5337","Halsted","95608","3","2 (2 0)","1851","0.2300","1956","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","1","1","499000.00","499000.00","505000.00","03/02/20","03/17/20","Yes","3"
"272-0063-011-0000","5318","Angelina","95608","4","2 (2 0)","1649","0.1647","1978","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","8","8","520000.00","520000.00","495000.00","02/17/20","04/01/20","No","0"
"230-0313-001-0000","5250","Woodvale","95608","3","3 (2 1)","2400","0.2344","1961","Updated/Remodeled","Yes","Kitchen 6-10YR,Other-Rmks 0-5YR","109","109","539000.00","499900.00","480000.00","02/17/20","07/27/20","No","0"
"273-0192-044-0000","2660","Carmichael","95608","4","2 (2 0)","1690","0.3044","1950","Fixer","No","","6","6","325000.00","325000.00","317500.00","03/03/20","03/18/20","Yes","4"
"247-0240-019-0000","7255","Gunderson","95608","4","3 (2 1)","1943","0.3000","1957","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 0-5YR","87","87","475000.00","460000.00","460000.00","03/04/20","06/29/20","Yes","2"
"283-0140-044-0000","5112","Parque Vista","95608","3","2 (2 0)","1577","0.1400","2000","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","1","1","499000.00","499000.00","510000.00","03/05/20","04/06/20","No","0"
"282-0076-013-0000","4936","Boyd","95608","4-5","3 (3 0)","1978","0.2380","1955","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","6","6","499900.00","499900.00","520000.00","03/12/20","05/05/20","Yes","4"
"272-0190-005-0000","5524","Marconi","95608","5","4 (3 1)","3100","0.3106","1951","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","77","77","635000.00","635000.00","610000.00","03/12/20","07/30/20","Yes","1"
"256-0031-002-0000","4932","Cypress","95608","2","2 (2 0)","1092","0.5200","1936","","No","","20","20","329950.00","329950.00","329950.00","03/05/20","04/09/20","Yes","3"
"283-0131-009-0000","5342","Halsted","95608","3","2 (2 0)","1687","0.2500","1957","","Unknown","","7","7","475000.00","500000.00","500000.00","02/20/20","04/21/20","Yes","5"
"282-0330-019-0000","2404","Via Camino","95608","2","3 (2 1)","1380","0.0239","1972","Updated/Remodeled","Yes","Other-Rmks 0-5YR","38","38","230000.00","230000.00","225000.00","03/24/20","06/01/20","No","0"
"247-0171-005-0000","4423","Mapel","95608","4","3 (2 1)","2674","1.0100","1955","","No","","30","30","679950.00","679950.00","650000.00","03/25/20","05/13/20","No","0"
"273-0041-002","6708","Landis","95608","3","2 (2 0)","2139","0.2300","2010","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","2","2","559950.00","559950.00","572000.00","02/20/20","03/23/20","Yes","2"
"272-0110-014-0000","3017","La Vista","95608","3-4","2 (2 0)","1872","0.8000","1950","","No","","12","12","425000.00","425000.00","410000.00","03/24/20","04/28/20","No","0"
"283-0082-006-0000","2321","Homewood","95608","3","2 (2 0)","1271","0.2300","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","3","3","445000.00","445000.00","447000.00","03/06/20","04/03/20","Yes","3"
"245-0310-007-0000","4141","Shera","95608","3","2 (2 0)","1210","0.0651","1985","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","309000.00","309000.00","309000.00","03/05/20","04/03/20","Yes","2"
"236-0092-010-0000","4731","Talus","95608","3","2 (2 0)","1583","0.2300","1959","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","9","9","425000.00","430000.00","430000.00","05/02/20","06/12/20","Yes","2"
"232-0201-024-0000","5637","Sapunor","95608","3","2 (2 0)","1120","0.1400","1958","","Unknown","","20","20","337000.00","333000.00","333000.00","03/05/20","04/24/20","Yes","6"
"256-0070-019-0000","5010","Raleigh","95608","3","1 (1 0)","1309","0.2146","1958","Fixer,Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","5","5","325000.00","325000.00","330000.00","03/11/20","04/27/20","Yes","4"
"230-0161-010","4500","Longhorn","95608","3","2 (2 0)","1643","0.1678","1963","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","6","6","449997.00","449997.00","440000.00","03/05/20","04/07/20","No","0"
"230-0263-005-0000","5140","Bellwood","95608","3","2 (2 0)","1647","0.2443","1964","","Unknown","","8","8","465000.00","465000.00","480000.00","03/05/20","04/17/20","Yes","3"
"232-0420-024-0000","5948","Via Casitas","95608","3","3 (2 1)","1380","0.0237","1971","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","2","5","228000.00","228000.00","237000.00","04/01/20","04/24/20","Yes","2"
"245-0112-055-0000","6313","Rampart","95608","3","2 (2 0)","1700","0.1972","1970","Updated/Remodeled","Yes","Bath 11-15YR,Kitchen 6-10YR","5","5","449000.00","449000.00","445000.00","03/12/20","04/03/20","Yes","4"
"245-0112-061-0000","6327","Perrin","95608","4","3 (3 0)","2734","0.2000","1993","Updated/Remodeled","Yes","Other-Rmks 0-5YR","10","10","624950.00","624950.00","587500.00","03/19/20","04/28/20","No","0"
"230-0263-001-0000","5100","Bellwood","95608","3","2 (2 0)","1606","0.2428","1961","","No","","68","68","460000.00","460000.00","460000.00","03/09/20","07/15/20","No","0"
"230-0890-026-0000","4677","Lue","95608","4","3 (3 0)","2122","0.0836","2016","","No","","67","67","449000.00","439900.00","440000.00","03/11/20","07/31/20","No","0"
"247-0271-052-0034","7131","Stella","95608","2","2 (2 0)","1017","0.0233","2006","Updated/Remodeled","Yes","Bath 0-5YR,Other-Rmks 0-5YR","53","53","218000.00","218000.00","212000.00","04/01/20","06/25/20","No","0"
"258-0054-004-0000","3810","Horton","95608","4","2 (2 0)","1236","0.2300","1955","","No","","54","54","385000.00","365000.00","370000.00","03/12/20","06/15/20","No","0"
"232-0203-007-0000","5936","Maleville","95608","4","2 (2 0)","1112","0.1300","1958","","Unknown","","12","12","276100.00","276100.00","264500.00","04/02/20","06/12/20","Yes","2"
"236-0172-002-0000","6107","Vernal","95608","4","3 (3 0)","1850","0.2764","1959","","No","","80","80","469000.00","454000.00","454000.00","03/13/20","07/01/20","Yes","2"
"247-0310-006-000","4253","Hussey","95608","4","2 (2 0)","1970","0.2500","1973","","No","","39","39","509900.00","494900.00","490000.00","03/20/20","05/28/20","No","0"
"273-0013-039-0000","3203","California","95608","4","3 (3 0)","2467","0.1250","2006","","Unknown","","1","1","515000.00","515000.00","505000.00","03/02/20","05/06/20","No","0"
"273-0051-024-0000","6870","Landis","95608","5","3 (2 1)","2641","0.2696","1978","","No","","70","70","685000.00","599500.00","602000.00","03/03/20","07/14/20","No","0"
"230-0411-001-0000","5300","Mustang","95608","4","3 (2 1)","2191","0.4000","1974","","Unknown","","6","6","550000.00","550000.00","550000.00","04/20/20","06/19/20","Yes","3"
"272-0190-036-0000","2816","Garfield","95608","3","2 (2 0)","1485","0.9300","1941","Updated/Remodeled","Yes","Bath 0-5YR","3","3","345000.00","345000.00","380000.00","08/07/20","08/17/20","Yes","16"
"072-0250-082","2615","Gunn","95608","4","3 (3 0)","2373","0.2368","","","No","","11","11","649000.00","649000.00","650000.00","03/12/20","05/21/20","No","0"
"245-0121-010-0000","4521","Mapel","95608","5","3 (3 0)","3102","0.4920","","","No","","4","4","899990.00","899990.00","900000.00","03/12/20","04/17/20","No","0"
"271-0090-041-0000","3051","Root","95608","4","3 (3 0)","2211","0.2400","1990","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","85","85","615000.00","615000.00","605000.00","03/12/20","07/06/20","Yes","2"
"258-0400-018-0000","3423","Farid","95608","2","2 (2 0)","1081","0.1010","1981","Updated/Remodeled","Yes","Other-Rmks 6-10YR,Other-Rmks 0-5YR","5","5","289950.00","289950.00","289000.00","03/12/20","04/21/20","No","0"
"273-0192-038-0000","2637","Riverpine","95608","3-4","4 (3 1)","3000","0.2548","1979","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR,Other-Rmks 6-10YR","85","287","749000.00","699900.00","690000.00","03/12/20","11/18/20","No","0"
"245-0190-013-0000","4131","Empire","95608","2","1 (1 0)","960","0.1935","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","6","6","299750.00","299750.00","307000.00","03/05/20","04/03/20","No","0"
"282-0061-017-0000","4821","Melvin","95608","3","2 (1 1)","962","0.2314","1955","","No","","9","9","300000.00","300000.00","310000.00","03/17/20","05/12/20","Yes","3"
"289-0510-007-0000","5213","Marimoore","95608","5","3 (2 1)","2371","0.1600","1972","Updated/Remodeled","Yes","Bed 6-10YR,Kitchen 6-10YR","101","101","769900.00","739900.00","745000.00","03/14/20","07/31/20","No","0"
"256-0330-021-0000","4726","Eli","95608","3","2 (1 1)","1308","0.0972","1974","","No","","81","81","300000.00","300000.00","295000.00","03/13/20","06/17/20","No","0"
"236-0281-028-0000","6016","Helva","95608","2","1 (1 0)","1100","0.1900","1966","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","17","17","334950.00","318500.00","325000.00","03/16/20","06/01/20","No","0"
"283-0560-003-0000","2437","Fallwater","95608","3","3 (2 1)","1559","0.0923","1993","","No","","67","67","379000.00","359000.00","360000.00","04/15/20","08/10/20","Yes","6"
"260-0200-043-0000","3619","Charring","95608","4-5","5 (4 1)","4502","0.5700","1990","Updated/Remodeled","Yes","Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","87","87","1395000.00","1199950.00","1150000.00","03/31/20","07/23/20","No","0"
"232-0413-006-0000","5746","Cada","95608","3","2 (1 1)","1111","0.2000","1961","Updated/Remodeled","Yes","Kitchen 0-5YR","3","3","359900.00","359900.00","365000.00","03/31/20","05/11/20","Yes","2"
"282-0061-003-0000","4707","Melvin","95608","3","2 (2 0)","1457","0.2314","1957","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","69","69","439000.00","420000.00","410000.00","03/18/20","07/16/20","No","0"
"229-0254-010-0000","5862","Woodleigh","95608","3","2 (2 0)","1344","0.1300","1961","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","1","1","399000.00","399000.00","398000.00","03/19/20","04/10/20","No","0"
"258-0160-066-0000","3300","Oak Stream","95608","3","2 (2 0)","1926","0.1600","1986","","No","","4","4","370000.00","370000.00","370000.00","03/24/20","04/27/20","Yes","3"
"282-0114-009-000","5008","Donovan","95608","3","2 (2 0)","1347","0.2342","1954","","No","","42","42","324000.00","324000.00","260000.00","04/18/20","12/15/20","No","0"
"232-0361-009-0000","5717","Hesper","95608","3","2 (1 1)","1111","0.1900","1961","","No","","4","4","320000.00","320000.00","330000.00","03/19/20","04/27/20","Yes","2"
"245-0091-008-0000","4349","Jan","95608","4","2 (2 0)","1688","0.2438","1962","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 11-15YR","2","2","475000.00","475000.00","485000.00","03/19/20","04/20/20","Yes","2"
"230-0112-008-0000","4661","Hixon","95608","5","3 (2 1)","2086","0.3600","1965","","Unknown","","5","5","505000.00","519999.00","525000.00","04/09/20","06/04/20","No","0"
"260-0230-042-0000","7020","Grant","95608","4-5","2 (2 0)","1832","2.1800","1947","","Unknown","","31","31","1099000.00","950000.00","950000.00","03/11/20","06/12/20","No","0"
"256-0222-004-0000","4905","Bowman Oaks","95608","3","2 (2 0)","1826","0.2300","1960","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","3","3","470000.00","459000.00","450000.00","07/22/20","08/10/20","No","0"
"272-0330-007-0000","5723","Ivytown","95608","4-5","2 (2 0)","1872","0.0441","1950","Updated/Remodeled","Yes","Bed 0-5YR","57","57","309500.00","299500.00","247000.00","04/24/20","06/30/20","No","0"
"283-0580-005-0000","5909","Oak","95608","3-4","3 (2 1)","2071","0.1052","2007","Updated/Remodeled","Yes","Other-Rmks 0-5YR","6","6","519000.00","499999.00","499999.00","03/22/20","04/23/20","No","0"
"236-0041-022-0000","5139","Patti Jo","95608","4","2 (2 0)","1743","0.2769","1969","","No","","13","13","440000.00","420000.00","430000.00","04/01/20","05/18/20","Yes","2"
"272-0070-016-0000","3140","Whitewood","95608","3","2 (2 0)","1309","0.2200","1952","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","3","3","425000.00","425000.00","426000.00","03/24/20","04/22/20","No","0"
