"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"230-0700-003-0046","5249","Manzanita","95608","3","2 (1 1)","1105","","1977","","","","96","96","149900.00","99900.00","103000.00","09/25/07","04/23/08","","0"
"272-0250-061-0000","2628","Walnut","95608","4","2 (2 0)","1713","0.1880","1989","","","","116","116","284900.00","249900.00","229890.00","10/05/07","02/27/08","","0"
"260-0174-002-0000","3532","Lani","95608","3","2 (1 1)","1343","0.2300","1955","","","","170","202","311900.00","226900.00","230000.00","09/27/07","07/01/08","","0"
"283-0231-003-0000","5264","Marione","95608","4","2 (2 0)","1623","0.5400","1945","","","","123","210","569000.00","545000.00","480000.00","10/11/07","04/03/08","","0"
"282-0073-021-0000","4909","Boyd","95608","3","2 (1 1)","1406","0.2380","1955","Fixer","","","180","180","259900.00","179900.00","145000.00","10/17/07","06/26/08","","0"
"232-0520-043-0000","5908","Casa Alegre","95608","3","3 (2 1)","1380","0.0230","1973","","","","245","245","184888.00","145000.00","150000.00","10/19/07","07/18/08","","0"
"271-0313-075-0000","4935","Silver Ranch","95608","3-4","3 (2 1)","2195","0.1810","1987","","","","158","158","415000.00","325000.00","325000.00","10/22/07","05/05/08","","0"
"273-0311-031","3311","Parks","95608","3","1 (1 0)","1029","0.2330","1961","","","","66","249","300000.00","300000.00","260000.00","10/22/07","02/28/08","","0"
"260-0440-002-0000","5900","Grant","95608","2","2 (1 1)","1046","0.0100","1985","","","","171","171","179900.00","125000.00","140000.00","10/24/07","05/22/08","","0"
"232-0500-008-0000","6119","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","81","81","179900.00","164900.00","157000.00","10/25/07","03/05/08","","0"
"272-0280-047-0000","2553","Winsford","95608","4","3 (2 1)","2400","0.1150","1987","","","","24","24","414500.00","399000.00","380000.00","10/01/07","01/25/08","","0"
"272-0130-056","5151","VON","95608","3","2 (2 0)","1261","0.1600","1984","","","","106","106","299000.00","279000.00","270000.00","10/01/07","02/15/08","","0"
"232-0223-004-0000","5437","Edgerly","95608","3","2 (2 0)","1078","0.1500","1958","","","","155","155","259900.00","180000.00","165000.00","10/02/07","04/25/08","","0"
"230-0314-004-0000","4319","Glen Vista","95608","3","3 (3 0)","1843","0.2300","1964","","","","171","171","385000.00","375000.00","363000.00","10/03/07","04/17/08","","0"
"282-0360-050-0000","4720","Olive Oak","95608","4","2 (2 0)","2040","0.1500","1978","","","","63","168","575000.00","575000.00","538000.00","10/04/07","01/04/08","","0"
"232-0530-008-0000","5959","Casa Alegre","95608","3","3 (2 1)","1404","0.0290","1973","","","","47","47","175000.00","175000.00","170000.00","10/04/07","02/21/08","","0"
"245-0304-006-0000","5988","Adana","95608","3","2 (2 0)","1611","0.1800","1982","","","","71","71","333000.00","333000.00","316000.00","10/05/07","01/30/08","","0"
"230-0710-030-0000","4163","Scranton","95608","4","2 (2 0)","1942","0.1700","1978","","","","126","126","375000.00","299950.00","295000.00","10/05/07","03/20/08","","0"
"232-0300-017-0000","6519","Madison","95608","3-4","2 (2 0)","1390","0.1700","1958","","","","62","62","224900.00","214900.00","205000.00","11/27/07","05/21/08","","0"
"232-0300-009-0000","6606","Markley","95608","3","2 (2 0)","1134","0.1700","1958","","","","95","95","267500.00","230000.00","195000.00","10/08/07","02/29/08","","0"
"245-0260-026-0000","6738","Lincoln","95608","1","1 (1 0)","1280","1.0200","1950","","","","84","84","349900.00","324900.00","321900.00","11/06/07","03/21/08","","0"
"245-0260-002-0000","4140","Marshall","95608","3-4","3 (3 0)","2360","0.2900","1955","","","","94","304","379000.00","347000.00","320000.00","12/04/07","05/06/08","","0"
"292-0356-002-0000","4851","Oak Vista","95608","4","3 (3 0)","3336","0.2700","1968","","","","15","15","949000.00","949000.00","939000.00","11/02/07","02/15/08","","0"
"273-0131-042-0000","2949","Panama","95608","3","2 (2 0)","1502","0.2800","1972","","","","154","154","374900.00","319900.00","310000.00","11/07/07","05/17/08","","0"
"258-0194-003-000","3949","Linus","95608","3","2 (2 0)","1628","0.2400","1961","","","","77","77","385000.00","369000.00","350000.00","11/07/07","02/29/08","","0"
"272-0250-036-0000","5100","Kovanda","95608","3","2 (2 0)","1514","0.1900","1977","","","","163","163","279900.00","205000.00","190000.00","11/07/07","08/19/08","","0"
"272-0241-048-0000","2722","Compton Parc","95608","3","3 (2 1)","1548","0.0910","1993","","","","29","29","274900.00","274900.00","245000.00","11/08/07","01/04/08","","0"
"247-0134-010-0000","6978","Wise","95608","5-6","4 (4 0)","4000","0.2420","2004","","","","382","862","989000.00","799900.00","760000.00","10/25/07","12/19/08","","0"
"260-0480-022-0000","6012","ROSWITHA","95608","4","3 (2 1)","2354","0.1260","2004","","","","68","68","450000.00","380000.00","380000.00","10/26/07","03/20/08","","0"
"272-0070-057-0000","5521","Robertson","95608","3","2 (2 0)","1423","0.2250","1979","","","","121","148","319950.00","264900.00","252000.00","10/29/07","05/02/08","","0"
"271-029-500-2","4837","Hazelwood","95608","3","1 (1 0)","1134","0.2322","1954","","","","45","45","267500.00","259900.00","245000.00","10/30/07","01/08/08","","0"
"273-0013-024-0000","6135","Stanley","95608","4","3 (2 1)","2131","0.1760","1991","","","","90","90","407900.00","387900.00","360000.00","10/30/07","03/06/08","","0"
"245-0112-019-0000","6433","Rampart","95608","3","2 (2 0)","1496","0.1820","1964","","","","347","347","340000.00","299000.00","299000.00","11/02/07","10/30/08","","0"
"232-0203-020-0000","5648","Sapunor","95608","3","2 (2 0)","1120","0.1600","1958","","","","44","44","254900.00","244900.00","235000.00","11/02/07","03/21/08","","0"
"236-0051-041-0000","5008","Willow Tree","95608","3","2 (2 0)","1551","0.1400","1978","","","","192","192","369900.00","325000.00","314000.00","11/02/07","08/18/08","","0"
"230-0163-005-0000","4525","Longhorn","95608","3","2 (2 0)","2074","0.1650","1963","","","","132","132","349000.00","319000.00","300000.00","11/12/07","05/01/08","","0"
"256-0390-020-0000","4748","Salem","95608","3-4","3 (2 1)","3090","0.1400","2005","","","","133","133","550000.00","530000.00","406050.00","12/04/07","05/20/08","","0"
"273-0360-008-0000","6408","Orange Hill","95608","3","3 (2 1)","3580","0.1500","1985","","","","139","139","815000.00","775000.00","752000.00","12/05/07","05/23/08","","0"
"271-0102-001-0000","4944","Heatherdale","95608","3","3 (2 1)","1600","0.2300","1954","","","","175","202","359000.00","299000.00","280000.00","11/27/07","06/16/08","","0"
"282-0063-008-0000","4817","Boyd","95608","5","2 (2 0)","1400","0.2380","1955","Fixer","","","54","54","234000.00","234000.00","235000.00","12/06/07","05/27/08","","0"
"283-0050-047-0000","5931","Wedgewood","95608","3","2 (2 0)","958","0.3270","1954","","","","26","220","259900.00","259900.00","260000.00","12/07/07","04/18/08","","0"
"247-0033-009-0000","4604","Asheville","95608","4","2 (2 0)","1841","0.3338","1959","","","","84","84","439000.00","429000.00","400000.00","12/07/07","04/02/08","","0"
"282-0320-010-0000","2463","Via Camino","95608","2","2 (1 1)","972","0.0160","1972","","","","90","188","180000.00","147500.00","141500.00","01/02/08","05/01/08","","0"
"260-0470-018-0000","6005","Amir","95608","3","3 (2 1)","1614","0.0940","1996","","","","32","153","289900.00","245900.00","230000.00","11/09/07","01/29/08","","0"
"232-0385-003-0000","5530","Saint Charles","95608","3","2 (2 0)","1044","0.1900","1962","","","","15","15","224900.00","224900.00","228000.00","12/09/07","01/24/08","","0"
"272-0021-021-0000","3231","Garfield","95608","3-4","2 (2 0)","1444","0.2300","1959","","","","189","189","355000.00","299000.00","275000.00","11/14/07","07/30/08","","0"
"247-0071-001-0000","4639","Stollwood","95608","4","2 (2 0)","1792","0.2260","1965","","","","147","147","295000.00","249900.00","200000.00","11/14/07","05/13/08","","0"
"272-0070-114-0000","3148","Garfield","95608","5","6 (4 2)","4276","0.3020","2007","","","","224","224","975000.00","795000.00","737500.00","11/16/07","08/06/08","","0"
"232-0072-003-0000","5912","Ashworth","95608","3","2 (2 0)","1330","0.1800","1958","","","","181","181","289950.00","274950.00","223000.00","11/16/07","06/06/08","","0"
"256-0380-039-0000","5009","Brandon Oaks","95608","4","3 (3 0)","2505","0.1350","1999","","","","84","285","475900.00","475900.00","420000.00","11/21/07","03/24/08","","0"
"236-0041-020-0000","6470","Palm","95608","3","2 (2 0)","1496","0.1560","1969","","","","35","171","327000.00","327000.00","320000.00","11/26/07","01/18/08","","0"
"230-0650-053-0000","5801","Kimberly Hill","95608","4","2 (2 0)","1747","0.2220","1979","","","","15","463","297950.00","283052.00","288000.00","11/28/07","01/25/08","","0"
"230-0181-008-0000","4449","Bela","95608","3","2 (2 0)","2100","0.4500","1967","","","","85","85","469000.00","449000.00","439000.00","12/01/07","04/07/08","","0"
"272-0040-016-0000","5733","Angelina","95608","3","1 (1 0)","972","0.2800","1954","","","","102","104","210000.00","199000.00","201000.00","12/26/07","05/16/08","","0"
"271-0251-004-0000","4716","Kenneth","95608","3","1 (1 0)","1120","0.2310","1954","","","","36","36","189900.00","182500.00","172000.00","12/26/07","06/13/08","","0"
"232-0460-006-0000","5945","VIA CASITAS","95608","3","3 (2 1)","1380","0.0240","1971","","","","13","316","149900.00","149900.00","154000.00","12/28/07","01/29/08","","0"
"271-0061-004-0000","3117","Murchison","95608","3","2 (1 1)","1261","0.2500","1954","","","","6","6","229900.00","229900.00","255900.00","12/28/07","02/12/08","","0"
"236-0051-012-0000","5920","Helva","95608","3","2 (2 0)","1045","0.1700","1960","","","","86","86","229900.00","210000.00","195000.00","01/02/08","04/22/08","","0"
"232-0520-005-0000","5902","Casa Alegre","95608","2","3 (2 1)","1166","0.0220","1973","","","","26","475","169900.00","169900.00","141900.00","01/07/08","03/31/08","","0"
"247-0280-017","4063","Eastwood Village","95608","3","2 (2 0)","1485","0.0800","1992","","","","63","63","299000.00","299000.00","283000.00","01/07/08","04/25/08","","0"
"232-0530-019-0000","5981","Casa Alegre","95608","2","3 (2 1)","1166","0.0200","1973","","","","78","89","164900.00","144900.00","143000.00","12/07/07","03/31/08","","0"
"282-0074-008-0000","5009","Boyd","95608","2-3","2 (1 1)","962","0.2380","1955","","","","22","22","190000.00","170000.00","172000.00","12/13/07","02/28/08","","0"
"260-0310-051-0005","3987","Park Circle","95608","2","2 (2 0)","1234","","1984","","","","37","137","199000.00","199000.00","199000.00","12/15/07","02/04/08","","0"
"272-0300-020-0000","2516","Gunn","95608","3","2 (2 0)","1325","0.2300","1959","","","","111","111","244900.00","244900.00","238000.00","12/17/07","06/30/08","","0"
"230-0790-023-0000","5601","Vall","95608","3","2 (2 0)","1202","0.1390","1984","","","","68","68","285000.00","265000.00","271000.00","12/21/07","05/02/08","","0"
"283-0101-019-0000","5813","Twin Gardens","95608","3","3 (2 1)","1929","0.3100","1940","","","","27","27","469900.00","460000.00","460000.00","12/21/07","02/14/08","","0"
"282-0380-033-0000","1809","Saint Ann","95608","3","2 (2 0)","1785","0.1800","1978","","","","143","143","415000.00","379900.00","345000.00","12/23/07","06/12/08","","0"
"232-0231-011","6253","TEMPLETON","95608","3","2 (2 0)","1135","0.2000","9999","","","","9","9","224900.00","224900.00","218900.00","12/26/07","02/25/08","","0"
"283-0152-006-0000","2134","Rachel","95608","3","2 (2 0)","1813","0.2300","1966","","","","50","50","435000.00","399000.00","395000.00","01/16/08","04/04/08","","0"
"232-0414-003-0000","6352","Aslin","95608","4","2 (2 0)","1324","0.1600","1961","","","","38","38","279000.00","265000.00","256000.00","01/17/08","04/21/08","","0"
"258-0072-005-0000","3720","Holloway","95608","4","2 (2 0)","1790","0.2310","1955","","","","110","110","315000.00","299000.00","265000.00","01/17/08","06/10/08","","0"
"232-0222-001-0000","5423","Woodleigh","95608","3-4","2 (2 0)","2054","0.2200","1958","","","","104","122","380000.00","330000.00","330000.00","01/18/08","05/23/08","","0"
"260-0175-006-0000","6220","Samoa","95608","3","2 (1 1)","1412","0.2300","1955","","","","35","35","299000.00","299000.00","256882.00","01/08/08","04/16/08","","0"
"272-0122-007-0000","3052","Stanton","95608","3","2 (2 0)","1470","0.2300","1956","","","","33","33","335000.00","299950.00","300000.00","01/08/08","03/29/08","","0"
"236-0344-016-0000","4622","Meyer","95608","3-4","2 (2 0)","1559","0.1400","1970","","","","58","235","324990.00","289900.00","285000.00","01/08/08","05/19/08","","0"
"230-0222-051-0000","5712","Kem","95608","3","2 (1 1)","1476","0.2730","1967","Fixer","","","30","30","249900.00","233400.00","235100.00","01/09/08","04/01/08","","0"
"258-0320-032-0000","5231","Gibbons","95608","3","2 (1 1)","1323","0.0310","1972","","","","13","13","162750.00","162750.00","154000.00","01/11/08","03/12/08","","0"
"283-0222-014-0000","1839","Westminster","95608","4","3 (2 1)","2162","0.1980","1980","","","","233","340","529000.00","459000.00","421000.00","01/13/08","10/06/08","","0"
"260-0270-018-0000","3537","Grantwood","95608","3","2 (2 0)","1288","0.2300","1959","","","","79","79","379000.00","339000.00","328000.00","01/14/08","04/25/08","","0"
"271-0322-007-0000","4723","Oakfield","95608","5","3 (3 0)","2212","0.2200","1965","","","","35","153","360000.00","360000.00","340000.00","01/14/08","04/17/08","","0"
"000-0000-008-0008","7032","Fair Oaks","95608","2","2 (1 1)","950","","1975","","","","6","140","164500.00","164500.00","164000.00","01/15/08","02/21/08","","0"
"245-0102-017-0000","4424","Jaspar","95608","3","3 (2 1)","1747","0.2610","1966","","","","187","187","350000.00","309000.00","315000.00","02/01/08","09/03/08","","0"
"245-0234-011","4106","Valiant","95608","3","2 (2 0)","1139","0.2300","1964","","","","67","67","299900.00","284900.00","284900.00","02/01/08","06/02/08","","0"
"273-0132-031","2933","Petrosyan","95608","5","3 (3 0)","2200","0.2800","2005","","","","127","127","505000.00","505000.00","380000.00","02/02/08","08/26/08","","0"
"230-0201-060-0000","4121","Tyrone","95608","3","1 (1 0)","987","0.2070","1950","","","","57","57","190000.00","205000.00","205000.00","01/17/08","03/31/08","","0"
"271-0301-003-0000","4920","Francis","95608","3","2 (1 1)","1104","0.3240","1953","","","","18","18","239900.00","239900.00","240000.00","02/04/08","04/18/08","","0"
"260-0390-032-0000","3445","Quail Haven","95608","5","4 (3 1)","3855","0.1800","1989","","","","178","501","799000.00","620000.00","620000.00","01/18/08","08/15/08","","0"
"232-0480-009-0000","6003","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","9","392","166200.00","166200.00","168000.00","01/21/08","03/04/08","","0"
"245-0233-014-0000","6552","Miles","95608","3","1 (1 0)","925","0.2200","1955","","","","211","211","249900.00","174900.00","160000.00","01/22/08","09/11/08","","0"
"283-0560-028-0000","2300","Fallwater","95608","3","3 (2 1)","1679","0.1210","1994","","","","120","120","424900.00","409900.00","255000.00","02/05/08","10/17/08","","0"
"273-0150-063-0000","6235","Palm","95608","4","3 (2 1)","2559","0.2780","1986","","","","98","98","644900.00","624900.00","595000.00","01/23/08","06/30/08","","0"
"247-0143-003-0000","4407","Northampton","95608","4","2 (2 0)","2012","0.2760","1967","","","","24","24","310900.00","310900.00","310900.00","02/08/08","04/09/08","","0"
"236-0321-019-0000","5304","Baumgart","95608","4","2 (2 0)","1815","0.1670","1970","","","","7","7","275000.00","275000.00","260000.00","01/25/08","02/29/08","","0"
"260-0370-053-0000","3412","Grant Park","95608","3","3 (2 1)","1869","0.2080","1983","","","","68","68","389900.00","334900.00","281000.00","01/25/08","06/11/08","","0"
"245-0041-027-0000","6121","Ranger","95608","4","3 (2 1)","1952","0.2350","1960","","","","31","31","349000.00","349000.00","345000.00","01/27/08","03/27/08","","0"
"256-0370-035-0001","4724","Courtland","95608","3","2 (2 0)","1401","","1989","","","","27","27","299900.00","299900.00","290000.00","01/30/08","03/24/08","","0"
"271-0263-006-0000","2641","Foothill","95608","3","2 (2 0)","1886","0.3330","1953","","","","6","6","269900.00","269900.00","269000.00","01/30/08","03/13/08","","0"
"232-0520-023-0000","5915","Casa Alegre","95608","3","3 (2 1)","1380","0.0230","1973","","","","81","81","153900.00","142900.00","142900.00","01/31/08","06/11/08","","0"
"230-0230-016-0000","5221","Winding","95608","4","3 (2 1)","1799","0.2230","1991","Fixer","","","30","30","309900.00","289900.00","289900.00","02/07/08","05/01/08","","0"
"230-0382-013-0000","5344","Ridgefield","95608","3","2 (2 0)","1546","0.2320","1963","","","","122","122","284900.00","242900.00","221000.00","02/07/08","06/23/08","","0"
"232-0202-019-0000","5925","Maleville","95608","3","2 (2 0)","1120","0.1300","1958","Fixer","","","35","35","189000.00","189000.00","189000.00","02/07/08","05/20/08","","0"
"282-0301-011-0000","2009","Santa Lucia","95608","3","2 (2 0)","1572","0.2560","1961","","","","62","72","419000.00","419000.00","401000.00","02/06/08","05/15/08","","0"
"272-0210-020-0000","2721","Gunn","95608","3","2 (2 0)","1208","0.2300","1945","","","","100","100","235000.00","195000.00","198000.00","02/08/08","06/06/08","","0"
"273-0041-005-0000","3325","Vienna","95608","3","2 (2 0)","1598","0.2550","1954","","","","184","184","350000.00","320000.00","285000.00","02/05/08","09/02/08","","0"
"282-0310-012-0000","2322","Via Camino","95608","2","2 (2 0)","1054","0.0330","1972","","","","90","90","245000.00","149999.00","157000.00","02/05/08","05/30/08","","0"
"289-0510-037-0000","5221","Shelato","95608","3","3 (2 1)","1800","0.2700","1972","","","","17","17","585000.00","585000.00","573000.00","02/05/08","04/21/08","","0"
"232-0081-010-0000","5543","Woodleigh","95608","3","2 (2 0)","1398","0.2500","1958","","","","155","292","259000.00","225000.00","210000.00","02/06/08","08/20/08","","0"
"247-0292-008-0000","6926","Los Olivos","95608","4","2 (2 0)","2109","0.2130","1971","","","","22","22","359000.00","400000.00","400000.00","02/06/08","03/31/08","","0"
"283-0424-007-0000","2109","Hamlet","95608","2","2 (2 0)","1598","0.1800","1966","","","","34","34","499000.00","499000.00","484000.00","02/06/08","05/13/08","","0"
"260-0173-008-0000","3517","Lani","95608","3","2 (2 0)","1736","0.2400","1955","","","","34","187","339900.00","319900.00","250000.00","02/07/08","04/02/08","","0"
"230-0650-007","5736","JEFF","95608","3","3 (2 1)","1835","0.2000","1976","","","","30","30","339000.00","330000.00","330000.00","02/07/08","05/12/08","","0"
"273-0170-047-0000","6101","Kenneth","95608","3-4","3 (2 1)","2800","0.7300","1955","","","","23","163","799000.00","749000.00","725000.00","02/14/08","04/11/08","","0"
"283-0081-006-0000","2325","Vonda","95608","3","2 (2 0)","1219","0.4000","1959","","","","7","7","229900.00","229900.00","237000.00","02/15/08","04/09/08","","0"
"258-0232-017-0000","5240","Lequel","95608","4","3 (3 0)","2407","0.2560","1984","","","","50","50","510000.00","499000.00","480000.00","02/21/08","05/22/08","","0"
"252-0102-006-0000","4821","Saint Lynn","95608","3-4","1 (1 0)","1357","0.2310","1955","Fixer","","","2","2","165000.00","165000.00","165000.00","02/22/08","03/06/08","","0"
"230-0660-008-0000","5481","Wildflower","95608","4","2 (2 0)","2183","0.2300","1976","","","","131","131","339000.00","300000.00","295450.00","02/20/08","07/02/08","","0"
"289-0354-004-0000","1319","Gary","95608","4","2 (2 0)","1895","0.2000","1971","","","","91","91","525000.00","439000.00","415000.00","02/08/08","06/30/08","","0"
"292-0500-019-0000","4832","Sherlock","95608","4","3 (3 0)","2794","0.3240","1972","","","","3","3","895000.00","895000.00","895000.00","02/08/08","03/21/08","","0"
"272-0242-013-0000","5752","Kenneth","95608","3","2 (2 0)","1330","0.2170","1945","","","","37","37","275000.00","200000.00","200000.00","02/08/08","04/18/08","","0"
"292-0500-083-0000","1013","Harrington","95608","2-3","2 (2 0)","1820","0.2100","1984","","","","22","204","539500.00","539500.00","520000.00","02/07/08","03/25/08","","0"
"236-0312-008-0000","6365","Meadowvista","95608","4","3 (2 1)","1882","0.1520","1970","","","","24","199","349900.00","339000.00","328000.00","02/08/08","04/03/08","","0"
"289-0361-010-0000","1207","Beard","95608","5","3 (3 0)","2098","0.1900","1961","","","","50","50","679000.00","639000.00","599000.00","02/11/08","05/01/08","","0"
"236-0042-006-0000","5204","Oleander","95608","4","3 (2 1)","1625","0.2510","1965","","","","3","3","296900.00","296900.00","295000.00","02/11/08","03/28/08","","0"
"230-0321-035-0000","4327","Garfield","95608","3","3 (2 1)","2136","0.2370","1979","","","","40","40","280250.00","280250.00","280000.00","02/08/08","05/06/08","","0"
"273-0030-033-0000","3221","Marshall","95608","4-5","4 (2 2)","2770","0.8800","1962","","","","14","76","599000.00","599000.00","585000.00","02/12/08","03/26/08","","0"
"272-0250-070-0000","5236","Kenneth","95608","3","2 (2 0)","1938","0.1840","2005","","","","32","32","295000.00","295000.00","307500.00","02/13/08","06/23/08","","0"
"232-0520-008-0000","5920","Casa Alegre","95608","3","3 (2 1)","1380","0.0240","1973","","","","9","136","145000.00","145000.00","150000.00","02/13/08","03/31/08","","0"
"245-0240-029-0008","4114","Alex","95608","2","2 (1 1)","1305","0.0900","1987","","","","24","24","169900.00","169900.00","162000.00","02/24/08","05/05/08","","0"
"247-0173-001-0000","4350","Prospect","95608","3","2 (1 1)","1727","0.3900","1956","","","","108","108","450000.00","399900.00","350000.00","02/24/08","07/04/08","","0"
"236-0283-004-0000","5008","Schuyler","95608","3","2 (2 0)","1731","0.2140","1967","Fixer","","","13","22","150000.00","150000.00","152000.00","02/25/08","04/18/08","","0"
"272-0110-037-0000","5548","Robertson","95608","3","3 (2 1)","1856","0.2150","1989","","","","28","28","299999.00","299999.00","300000.00","02/29/08","04/24/08","","0"
"236-0370-001-0000","4928","Secluded Oaks","95608","4","4 (3 1)","4029","0.6380","2005","","","","102","190","904500.00","799000.00","720000.00","02/29/08","07/07/08","","0"
"289-0223-014-0000","1316","Philomene","95608","3","3 (2 1)","2971","0.2700","1958","","","","103","103","985000.00","850000.00","845000.00","02/29/08","09/11/08","","0"
"283-0120-001-0000","5101","Vale","95608","3","1 (1 0)","970","0.2550","1954","","","","13","13","249950.00","249950.00","249950.00","03/01/08","04/22/08","","0"
"236-0092-014-0000","6065","Woodhaven","95608","3","2 (2 0)","1449","0.2400","1958","","","","61","61","293900.00","237900.00","237900.00","02/29/08","06/04/08","","0"
"273-0122-018-0000","6326","Kiernan","95608","3","2 (2 0)","1895","0.2300","1957","","","","157","157","459000.00","435000.00","415000.00","03/01/08","10/16/08","","0"
"289-0295-017-0000","5449","Shelley","95608","3","2 (2 0)","1764","0.2600","1963","","","","10","10","535000.00","535000.00","535000.00","03/02/08","06/03/08","","0"
"283-0280-049-0000","1919","Claremont","95608","4","3 (3 0)","3931","0.6300","1991","","","","56","56","1375000.00","1375000.00","1262500.00","03/02/08","06/12/08","","0"
