"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"256-0112-003-0000","4840","Foster","95608","3-4","2 (2 0)","1223","0.2300","1956","","","","0","101","144900.00","144900.00","143000.00","","03/15/01","","0"
"232-0411-002-0000","6363","Aslin","95608","4","2 (2 0)","1760","0.1800","1961","","","","0","2","164500.00","175000.00","175100.00","","03/16/01","","0"
"245-0293-006-0000","6422","Dorinda","95608","4","3 (2 1)","1849","0.1800","1970","","","","0","0","209900.00","209900.00","209900.00","","03/09/01","","0"
"247-0280-020-0000","4051","Eastwood Village","95608","3","3 (2 1)","1400","0.1900","1992","","","","0","26","169900.00","173000.00","173000.00","","03/01/01","","0"
"247-0280-026-0000","4027","Eastwood Village","95608","3","3 (2 1)","1400","0.0800","1992","","","","0","0","159000.00","159000.00","159000.00","","03/09/01","","0"
"247-0271-047-0000","7100","Murdock","95608","3","2 (2 0)","2000","0.1700","1979","","","","0","17","210000.00","210000.00","204000.00","","03/19/01","","0"
"272-0271-028-0000","5660","Kenneth","95608","2","1 (1 0)","800","0.2300","1940","","","","0","10","137000.00","137000.00","129000.00","","03/19/01","","0"
"230-0201-008-0000","4214","Walnut","95608","3","2 (2 0)","1800","0.3200","9999","","","","0","33","229900.00","229900.00","214900.00","","05/14/01","","0"
"256-0370-035-0008","4738","Courtland","95608","2","2 (2 0)","1154","","1989","","","","0","1","149500.00","149500.00","149000.00","","03/05/01","","0"
"232-0361-013-0000","5735","Hesper","95608","3-4","2 (2 0)","1842","0.1800","1961","","","","0","0","145000.00","145000.00","145000.00","","03/20/01","","0"
"245-0063-009-0000","6210","Rampart","95608","4","2 (2 0)","1614","0.3200","1960","","","","0","2","182000.00","195000.00","196000.00","","04/05/01","","0"
"232-0363-002-0000","6301","Edgerton","95608","4","3 (2 1)","1969","0.2300","1961","","","","0","27","200000.00","200000.00","185000.00","","06/04/01","","0"
"260-0360-043-0000","6241","Grant","95608","2","1 (1 0)","864","0.5100","1945","","","","0","17","239000.00","239000.00","229000.00","","06/13/01","","0"
"272-0312-001-0000","2565","El Vita","95608","4","3 (2 1)","1646","0.2500","1958","","","","0","5","165000.00","165000.00","162500.00","","04/09/01","","0"
"260-0360-010-0000","3742","California","95608","1","1 (1 0)","744","0.3200","1938","","","","0","3","104500.00","104500.00","104500.00","","10/26/01","","0"
"282-0370-045-0000","4936","Olive Oak","95608","4","3 (2 1)","2070","0.1700","1978","","","","0","75","254950.00","254950.00","248000.00","","04/18/01","","0"
"232-0361-013-0000","5735","Hesper","95608","3-4","2 (2 0)","1842","0.1800","1961","","","","0","26","169000.00","169000.00","173000.00","","06/26/01","","0"
"272-0241-048-0000","2722","Compton Parc","95608","3","3 (2 1)","1500","0.0900","1993","","","","0","22","169900.00","169900.00","170000.00","","03/28/01","","0"
"247-0280-026-0000","4027","Eastwood Village","95608","3","3 (2 1)","1400","0.0800","1992","","","","0","8","159000.00","159000.00","159000.00","","03/09/01","","0"
"273-0192-030-0000","2630","Riverpine","95608","3-4","3 (2 1)","2146","0.2100","1979","","","","0","19","254900.00","254900.00","258000.00","","03/06/01","","0"
"283-0120-084-0000","2228","Walnut","95608","5","2 (2 0)","3688","0.8700","1951","Fixer","","","0","14","379000.00","379000.00","379000.00","","02/27/01","","0"
"260-0410-020-0000","3933","Cyrus","95608","3","3 (2 1)","1480","0.1000","1992","","","","0","676","174500.00","174500.00","173000.00","","04/26/01","","0"
"247-0280-029-0000","4015","Eastwood Village","95608","3","3 (2 1)","1480","0.0600","1992","","","","0","26","169900.00","169900.00","169900.00","","05/01/01","","0"
"273-0212-003-0000","2641","Los Feliz","95608","3","2 (2 0)","1334","0.2300","1958","","","","0","3","199500.00","199500.00","195000.00","","08/22/01","","0"
"260-0071-012-0000","3921","La Honda","95608","4","3 (2 1)","2074","0.2300","1967","","","","0","17","249950.00","249950.00","245000.00","","06/01/01","","0"
"232-0342-014-0000","6430","Markley","95608","3","2 (2 0)","1456","0.1700","1961","","","","0","27","174900.00","174900.00","172000.00","","05/03/01","","0"
"260-0214-003-0000","3649","Orangerie","95608","4","3 (2 1)","2400","0.2300","1963","","","","0","1","260000.00","260000.00","264000.00","","05/18/01","","0"
"232-0293-010-0000","5515","Hesper","95608","3","2 (2 0)","1200","0.1400","1958","","","","0","11","174500.00","174500.00","173000.00","","07/27/01","","0"
"232-0227-013-0000","6221","Madison","95608","3","1 (1 0)","1040","0.1600","1958","","","","0","3","145000.00","145000.00","145000.00","","05/23/01","","0"
"260-0310-049-0000","6420","Quiescence","95608","2","2 (2 0)","1200","","1986","","","","0","8","135000.00","135000.00","130000.00","","05/24/01","","0"
"230-0382-001-0000","5300","Ridgefield","95608","6","3 (3 0)","1943","0.2800","1960","","","","0","17","189000.00","189000.00","168000.00","","07/16/01","","0"
"289-0590-019-0000","1638","Arden Bluff","95608","5","5 (5 0)","3231","0.3800","1926","","","","0","91","597500.00","597500.00","590000.00","","07/17/01","","0"
"230-0860-009-0000","5727","Crofters","95608","3-5","3 (3 0)","2642","0.1700","1998","","","","0","5","359000.00","359000.00","359000.00","","05/14/01","","0"
"289-0210-017-0000","1255","Jacob","95608","4","2 (2 0)","2734","0.4400","1965","Fixer","","","0","22","1100000.00","1100000.00","1105000.00","","06/22/01","","0"
"236-0051-037-0000","5025","Willow Tree","95608","3","3 (2 1)","1800","0.1500","1977","","","","0","121","250000.00","219900.00","219900.00","","09/28/01","","0"
"230-0383-007-0000","5247","Cypress","95608","3","2 (2 0)","1467","0.1900","1969","","","","0","31","191000.00","189900.00","185000.00","","07/19/01","","0"
"256-0370-035-0004","4730","Courtland","95608","2","2 (2 0)","1178","","1989","","","","0","14","133900.00","139900.00","139900.00","","03/26/01","","0"
"240-0501-014-0000","5033","Cypress","95608","3","2 (2 0)","1641","0.1700","1968","","","","0","6","189900.00","189900.00","189900.00","","03/20/01","","0"
"258-0350-041-0000","4029","Oak Villa Cr","95608","2","2 (1 1)","1116","0.0300","1972","","","","0","3","105000.00","105000.00","106000.00","","03/30/01","","0"
"282-0360-027-0000","4832","Thor","95608","3-4","2 (2 0)","1837","0.1800","1975","","","","0","4","289000.00","289000.00","285000.00","","04/27/01","","0"
"256-0370-035-0002","4726","Courtland","95608","2","2 (2 0)","1178","","1989","","","","0","37","151900.00","151900.00","151900.00","","04/30/01","","0"
"247-0280-028-0000","4019","Eastwood Village","95608","3","3 (2 1)","1480","0.0600","1992","","","","0","12","169900.00","175000.00","176000.00","","04/13/01","","0"
"272-0102-010-0000","5333","Monitor","95608","3","2 (2 0)","1791","0.2300","1959","","","","0","14","198500.00","198500.00","195000.00","","08/31/01","","0"
"272-0110-073-0000","3020","Whitewood","95608","4","2 (2 0)","2478","0.2100","1996","","","","0","9","349950.00","349950.00","345000.00","","06/25/01","","0"
"260-0360-030-0000","6249","Grant","95608","5","4 (3 1)","2202","0.4100","1975","","","","0","100","375000.00","339900.00","325000.00","","10/22/01","","0"
"282-0212-001-0000","5000","Cottage","95608","3","2 (2 0)","1517","0.2300","1958","","","","0","91","229900.00","209900.00","209900.00","","11/21/01","","0"
"282-0380-017-0000","5057","Olive Oak","95608","5","3 (3 0)","2392","0.2000","1978","","","","0","43","350000.00","350000.00","320000.00","","08/30/01","","0"
"260-0331-005-0000","3533","Grant Park","95608","4","2 (2 0)","1800","0.2000","1959","","","","0","21","245000.00","210000.00","200000.00","","08/17/01","","0"
"247-0023-001-0000","4619","Charleston","95608","4","3 (3 0)","2287","0.3300","1963","","","","0","74","269900.00","259000.00","250000.00","","11/15/01","","0"
"258-0233-004-0000","5316","Engle","95608","3","2 (2 0)","1751","0.1500","1986","","","","0","18","240000.00","240000.00","240000.00","","08/07/01","","0"
"282-0251-033-0000","5036","San Marque Cr","95608","3","2 (2 0)","1696","0.2300","1955","","","","0","11","259900.00","259900.00","260000.00","","07/31/01","","0"
"272-0241-045-0000","2734","Compton Parc","95608","3","3 (2 1)","1548","0.0900","1993","","","","0","60","219900.00","209900.00","200000.00","","09/18/01","","0"
"260-0310-049-0007","3900","Park Ln","95608","2","2 (2 0)","1183","","1986","","","","0","7","156950.00","156950.00","156000.00","","08/07/01","","0"
"236-0166-006-0000","6524","Saint James","95608","3","2 (1 1)","1013","0.1900","1959","","","","0","24","152500.00","159000.00","154200.00","","10/29/01","","0"
"258-0191-019-0000","3919","Maudray","95608","3","2 (2 0)","2059","0.2500","1975","","","","0","36","265000.00","265000.00","262500.00","","08/28/01","","0"
"236-0201-014-0000","6025","Telesco","95608","3","2 (2 0)","1100","0.1600","1966","","","","0","28","164900.00","164900.00","170000.00","","09/25/01","","0"
"258-0110-072-0000","5522","Engle","95608","3","2 (2 0)","1785","0.1700","1984","","","","0","118","229900.00","219500.00","219500.00","","11/30/01","","0"
"232-0500-050-0000","6204","Via Casitas","95608","3","3 (2 1)","1380","0.0200","1971","","","","0","0","120000.00","120000.00","120000.00","","08/29/01","","0"
"273-0112-029-0000","3009","California","95608","3","2 (2 0)","1320","0.1900","1979","","","","0","52","197950.00","192000.00","188000.00","","08/06/01","","0"
"272-0330-008-0000","5729","Ivytown","95608","2","2 (2 0)","1000","","1986","","","","0","59","134900.00","132000.00","130000.00","","08/17/01","","0"
"258-0211-006-0000","5431","Canfield","95608","3","2 (2 0)","1334","0.2400","1961","","","","0","16","185000.00","175000.00","175000.00","","07/27/01","","0"
"271-0101-063-0000","4964","Heatherdale","95608","3","2 (2 0)","1425","0.2200","1973","","","","0","18","220000.00","199000.00","195000.00","","07/20/01","","0"
"260-0221-003-0000","3501","Broadmoor","95608","4","3 (3 0)","1800","0.3000","1961","","","","0","58","319900.00","312000.00","316000.00","","11/26/01","","0"
"232-0222-003-0000","5409","Woodleigh","95608","3","1 (1 0)","1040","0.2500","1958","","","","0","36","156000.00","156000.00","156000.00","","09/20/01","","0"
"292-0416-007-0000","4700","Marlborough","95608","4","3 (2 1)","2199","0.2800","1968","","","","0","3","439950.00","439950.00","440000.00","","09/20/01","","0"
"230-0790-047-0000","4226","Younger","95608","3","2 (2 0)","1300","0.8000","1991","","","","0","5","165000.00","165000.00","167000.00","","09/28/01","","0"
"258-0350-031-0000","4036","Knoll Top","95608","3","2 (1 1)","1300","0.0300","1973","","","","0","4","1269000.00","126900.00","124900.00","","10/05/01","","0"
"245-0140-051-0000","4218","Josh","95608","4","2 (2 0)","2085","0.2300","1989","","","","0","10","259900.00","259900.00","257500.00","","09/28/01","","0"
"247-0091-024-0000","4512","Ladera","95608","4","3 (2 1)","2505","0.2000","1972","","","","0","22","335000.00","335000.00","325000.00","","11/06/01","","0"
"260-0332-010-0000","6028","Grant","95608","3","2 (2 0)","1120","0.3200","1945","","","","0","14","285000.00","285000.00","285000.00","","10/23/01","","0"
"232-0411-007-0000","5793","Cada Cr","95608","4","2 (2 0)","1257","0.1600","1961","","","","0","1","169900.00","167500.00","167500.00","","10/31/01","","0"
"256-0031-006-0000","5014","Cypress","95608","3","2 (2 0)","2517","0.4700","1956","","","","0","22","255000.00","255000.00","250000.00","","12/12/01","","0"
"260-0360-009-0000","3748","California","95608","3","2 (2 0)","1424","0.2700","1940","","","","0","15","203500.00","203500.00","199000.00","","10/25/01","","0"
"236-0011-010-0000","6325","Rutland","95608","4","3 (2 1)","1839","0.1600","1974","","","","0","7","215000.00","215000.00","215000.00","","11/01/01","","0"
"230-0333-016-0000","5501","Haskell","95608","4","3 (2 1)","2198","0.3400","1960","","","","0","36","259900.00","249900.00","249000.00","","10/29/01","","0"
"232-0381-014-0000","6451","Rexford","95608","3","2 (2 0)","1562","0.1600","1962","","","","0","81","193000.00","196000.00","196000.00","","11/04/01","","0"
"247-0220-037-0000","7034","Ara","95608","4","3 (3 0)","2880","0.1300","1997","","","","0","16","425000.00","375000.00","359500.00","","09/14/01","","0"
"236-0281-056-0000","4915","Schuyler","95608","4","2 (2 0)","1627","0.2400","1965","","","","0","53","219000.00","224000.00","224000.00","","11/21/01","","0"
"230-0650-017-0000","4424","Hackberry","95608","3","3 (3 0)","1707","0.1400","1960","","","","0","41","209500.00","209500.00","209500.00","","01/17/01","","0"
"283-0010-029-0000","5248","El Camino","95608","2","1 (1 0)","929","0.1700","1952","","","","0","36","145000.00","129000.00","124000.00","","10/15/01","","0"
"260-0071-004-0000","3937","Continental","95608","3","2 (2 0)","1142","0.2300","1958","","","","0","59","240000.00","229000.00","219000.00","","11/02/01","","0"
"256-0360-022-0000","4840","Cypress","95608","4","3 (2 1)","2400","0.2500","2000","","","","0","206","298000.00","302000.00","300000.00","","01/18/01","","0"
"273-0012-012-0000","3240","California","95608","3-4","4 (4 0)","7714","1.3500","1991","","","","0","276","995000.00","995000.00","995000.00","","05/01/01","","0"
"273-0122-004-0000","3024","California","95608","3","1 (1 0)","1086","0.8600","1950","Fixer","","","0","213","259000.00","250000.00","240000.00","","03/09/01","","0"
"292-3910-150-0000","1064","Sand Bar","95608","4","3 (3 0)","2300","0.2600","1974","","","","0","36","345000.00","345000.00","330000.00","","02/09/01","","0"
"245-0251-009-0000","4035","Champlain","95608","4","2 (2 0)","2145","0.4200","1953","","","","0","153","195000.00","189900.00","192500.00","","01/22/01","","0"
"230-0650-052-0000","5800","Kimberly Hill","95608","3","3 (2 1)","2316","0.2100","1985","","","","0","191","268500.00","259900.00","275000.00","","04/20/01","","0"
"256-0214-001-0000","3832","Mission","95608","3","2 (2 0)","2132","0.2600","1962","","","","0","111","299000.00","299000.00","260000.00","","01/05/01","","0"
"271-0313-084-0000","4958","Silver Ranch","95608","3","3 (2 1)","2082","0.1900","2000","","","","0","90","268000.00","268000.00","268000.00","","01/09/01","","0"
"283-0050-057-0000","2337","California","95608","4","4 (3 1)","3513","1.4500","1966","","","","0","108","950000.00","899900.00","790000.00","","03/06/01","","0"
"236-0143-010-0000","5263","Sandstone","95608","3","2 (2 0)","1120","0.2000","1960","","","","0","126","160000.00","160000.00","158500.00","","01/10/01","","0"
"283-0540-006-0000","1930","Cenacle","95608","4","5 (3 2)","5942","0.6400","1989","","","","0","135","1450000.00","1450000.00","1250000.00","","03/15/01","","0"
"283-0010-027-0000","2445","Gunn","95608","3","2 (2 0)","1500","0.1600","1975","","","","0","90","199990.00","194990.00","192000.00","","02/02/01","","0"
"245-0075-005-0000","4500","Jan","95608","4","2 (2 0)","1700","0.2100","1961","","","","0","44","215000.00","225000.00","217000.00","","12/21/01","","0"
"232-0341-020-0000","6331","Madison","95608","3","2 (1 1)","1162","0.1500","1962","","","","0","26","164900.00","164900.00","163000.00","","12/31/01","","0"
"256-0102-001-0000","5000","Engle","95608","2-3","1 (1 0)","1633","0.7100","1950","","","","0","168","239900.00","229900.00","210000.00","","05/02/01","","0"
"272-0090-011-0000","5141","Almond","95608","1","2 (1 1)","787","0.1500","1946","","","","0","51","139000.00","139000.00","135000.00","","12/14/01","","0"
"245-0303-048-0000","5901","Adana Cr","95608","3","2 (2 0)","1717","0.2120","1979","","","","0","6","239000.00","239000.00","225000.00","","11/21/01","","0"
"245-0240-047-0000","4044","Alex","95608","3","2 (2 0)","1704","0.1200","1988","","","","0","5","229000.00","224500.00","224500.00","","12/27/01","","0"
"236-0223-011-0000","6145","Silverton","95608","3","2 (2 0)","1410","0.1800","1964","","","","0","213","155000.00","162500.00","161000.00","","01/19/01","","0"
"283-0131-003-0000","2232","Gunn","95608","4","3 (2 1)","1340","0.2400","2000","","","","0","28","329000.00","329000.00","329000.00","","01/12/01","","0"
"258-0121-015-0000","5501","Whitney","95608","3","2 (2 0)","1281","0.2900","1958","","","","0","36","189900.00","189900.00","188500.00","","01/05/01","","0"
"273-0150-026-0000","6313","Palm","95608","3","2 (2 0)","1778","0.2600","1960","","","","0","6","239900.00","239900.00","240000.00","","01/03/01","","0"
"260-0332-019-0000","6036","Holeton","95608","2","1 (1 0)","720","0.5100","1940","Fixer","","","0","105","155000.00","155000.00","145000.00","","03/16/01","","0"
"282-0370-006-0000","5033","Olive Oak","95608","5","3 (3 0)","2392","0.1700","1978","","","","0","47","299900.00","299900.00","289000.00","","01/05/01","","0"
"258-0225-050-0000","5225","Janell","95608","2","2 (2 0)","1141","0.0900","1987","","","","0","33","132000.00","132000.00","127000.00","","01/11/01","","0"
"230-0383-006-0000","5241","Cypress","95608","4","2 (2 0)","1513","0.1700","1969","","","","0","101","169000.00","169000.00","169000.00","","03/30/01","","0"
"236-0041-017-0000","6407","Teal","95608","4","3 (2 1)","2128","0.2500","1968","","","","0","78","264500.00","259500.00","250000.00","","02/28/01","","0"
"283-0010-017-0000","2409","Gunn","95608","2","1 (1 0)","783","0.1900","1951","","","","0","65","96500.00","89900.00","89900.00","","01/31/01","","0"
"272-0062-023-0000","3127","Garfield","95608","4","3 (2 1)","1969","0.1300","1997","","","","0","6","245000.00","245000.00","245000.00","","01/08/01","","0"
"283-0470-007-0000","5900","Oak","95608","2","2 (2 0)","1508","0.0400","1976","","","","0","17","159950.00","159950.00","159950.00","","01/17/01","","0"
"283-0090-002-0000","2334","Garfield","95608","1","1 (1 0)","901","0.1800","1946","","","","0","55","148900.00","139900.00","135000.00","","01/19/01","","0"
"258-0400-033-0001","3445","Shawhan","95608","3","2 (2 0)","1400","0.1200","","","","","0","211","178500.00","189950.00","186000.00","","06/22/01","","0"
"283-0440-014-0000","81","River Knoll","95608","3","3 (3 0)","2247","0.0700","1973","","","","0","64","495000.00","475000.00","445000.00","","01/10/01","","0"
"289-0463-001-0000","5340","Shelato","95608","4","3 (3 0)","2300","0.2000","1972","","","","0","112","410000.00","379950.00","369000.00","","02/26/01","","0"
"256-0330-045-0000","4547","Foster","95608","3","2 (1 1)","1289","0.0900","1973","","","","0","47","119500.00","119500.00","115000.00","","01/05/01","","0"
"289-0475-005-0000","4901","Oak Vista","95608","3","2 (2 0)","3289","0.3400","1974","","","","0","85","279900.00","279900.00","279000.00","","01/19/01","","0"
"230-0201-032-0000","4138","Tyrone","95608","4","3 (2 1)","1672","0.3600","1971","","","","0","122","258750.00","237950.00","221000.00","","04/19/01","","0"
"289-0392-003-0000","1126","McClaren","95608","4","3 (3 0)","2147","0.2300","1961","","","","0","48","339000.00","339000.00","320000.00","","02/16/01","","0"
"283-0470-018-0000","2222","Boyer","95608","3","2 (2 0)","1907","0.0400","1976","","","","0","65","198900.00","198900.00","195000.00","","02/02/01","","0"
"245-0190-084-0000","6132","Fountaindale","95608","3","3 (2 1)","1949","0.1800","1992","","","","0","13","259950.00","259950.00","250000.00","","01/19/01","","0"
"272-0090-035-0000","5246","Monitor","95608","3","1 (1 0)","1642","0.2300","1950","","","","0","10","165000.00","165000.00","165000.00","","01/18/01","","0"
"273-0112-004-0000","3004","Panama","95608","4","3 (3 0)","2176","0.4200","1950","","","","0","14","180000.00","180000.00","175000.00","","01/04/01","","0"
"256-0340-017-0000","3418","Winfin","95608","4","3 (3 0)","2384","0.2100","1978","","","","0","112","335000.00","335000.00","330000.00","","04/23/01","","0"
"232-0520-014-0000","6032","Casa Alegre","95608","2-3","3 (2 1)","1404","0.0300","1973","","","","0","4","115000.00","115000.00","115000.00","","01/08/01","","0"
"232-0201-026-0000","5629","Sapunor","95608","4","2 (2 0)","1120","0.1500","1958","","","","0","77","144990.00","144990.00","141000.00","","02/28/01","","0"
"271-0035-009-0000","4951","Kurz Cr","95608","3","2 (2 0)","1452","0.1600","1986","","","","0","5","183950.00","183950.00","184700.00","","01/12/01","","0"
"271-0252-009-0000","4813","Serena","95608","3","2 (2 0)","1204","0.3400","1954","","","","0","64","170000.00","170000.00","170000.00","","03/08/01","","0"
"260-0212-001-0000","3648","Orangerie","95608","3","2 (2 0)","1227","0.2300","1956","","","","0","39","185000.00","185000.00","182000.00","","01/17/01","","0"
"245-0310-006-0000","4143","Shera","95608","3","2 (2 0)","1210","0.0700","1985","","","","0","59","142000.00","142000.00","137500.00","","03/14/01","","0"
"245-0310-007-0000","4141","Shera","95608","3","2 (2 0)","1210","0.0700","1985","","","","0","53","142000.00","142000.00","142000.00","","02/28/01","","0"
"247-0054-005-0000","6994","Los Olivos","95608","3","3 (2 1)","1877","0.2100","1970","","","","0","56","235000.00","235000.00","230000.00","","01/17/01","","0"
"230-0650-036-0000","5790","Haskell","95608","4","3 (2 1)","1889","0.2400","1976","","","","0","63","242500.00","238500.00","232000.00","","03/13/01","","0"
"271-0033-015-0000","3105","Walnut","95608","2","1 (1 0)","765","0.1800","1951","","","","0","6","95000.00","95000.00","96900.00","","01/29/01","","0"
"232-0373-001-0000","6400","Rexford","95608","3","2 (2 0)","1456","0.1900","1962","","","","0","33","150000.00","150000.00","150000.00","","02/09/01","","0"
"258-0053-004-0000","5636","Gibbons","95608","3","1 (1 0)","1050","0.3400","1954","Fixer","","","0","1","130000.00","130000.00","136100.00","","04/12/01","","0"
"273-0081-044-0000","6214","Stanley","95608","4","3 (3 0)","2141","0.1900","1998","","","","0","42","359000.00","349000.00","330000.00","","03/13/01","","0"
"258-0071-007-0000","3729","Holloway","95608","3","2 (2 0)","1567","0.2300","1954","","","","0","38","174950.00","174950.00","174950.00","","01/31/01","","0"
"289-0093-001-0000","1501","Gorman","95608","4","3 (3 0)","2215","0.2400","1979","","","","0","91","359950.00","339950.00","335000.00","","04/06/01","","0"
"247-0021-008-0000","4523","Woodfair","95608","4","2 (2 0)","1698","0.3200","1963","","","","0","5","254900.00","254900.00","254000.00","","01/12/01","","0"
"282-0340-038-0000","4905","Clear Cr","95608","3","2 (2 0)","1456","0.1400","1974","","","","0","9","179900.00","179900.00","175000.00","","01/26/01","","0"
"272-0063-017-0000","5255","Mission View","95608","3","3 (2 1)","2386","0.2800","1983","","","","0","194","375000.00","324500.00","324500.00","","07/20/01","","0"
"258-0330-044-0000","5129","Gibbons","95608","3","3 (2 1)","1344","0.0300","1972","","","","0","10","114500.00","114500.00","115000.00","","02/28/01","","0"
